gene_id,gene_name
ENSG00000156642,NPTN
ENSG00000198794,SCAMP5
ENSG00000140391,TSPAN3
ENSG00000169783,LINGO1
ENSG00000185787,MORF4L1
ENSG00000127585,FBXL16
ENSG00000007516,BAIAP3
ENSG00000078328,RBFOX1
ENSG00000183454,GRIN2A
ENSG00000184602,SNN
ENSG00000134419,RPS15A
ENSG00000004779,NDUFAB1
ENSG00000166501,PRKCB
ENSG00000006116,CACNG3
ENSG00000176046,NUPR1
ENSG00000099365,STX1B
ENSG00000129636,ITFG1
ENSG00000169715,MT1E
ENSG00000125144,MT1G
ENSG00000154118,JPH3
ENSG00000167526,RPL13
ENSG00000159842,ABR
ENSG00000004660,CAMKK1
ENSG00000129244,ATP1B2
ENSG00000087095,NLK
ENSG00000109107,ALDOC
ENSG00000176749,CDK5R1
ENSG00000108298,RPL19
ENSG00000171345,KRT19
ENSG00000173786,CNP
ENSG00000131095,GFAP
ENSG00000108821,COL1A1
ENSG00000154975,CA10
ENSG00000108960,MMD
ENSG00000108387,SEPT4
ENSG00000108946,PRKAR1A
ENSG00000172809,RPL38
ENSG00000109062,SLC9A3R1
ENSG00000167863,ATP5PD
ENSG00000175866,BAIAP2
ENSG00000184009,ACTG1
ENSG00000141542,RAB40B
ENSG00000170579,DLGAP1
ENSG00000141424,SLC39A6
ENSG00000101489,CELF4
ENSG00000152234,ATP5F1A
ENSG00000197971,MBP
ENSG00000088832,FKBP1A
ENSG00000088899,LZTS3
ENSG00000198171,DDRGK1
ENSG00000171867,PRNP
ENSG00000089199,CHGB
ENSG00000101439,CST3
ENSG00000260032,NORAD
ENSG00000101079,NDRG3
ENSG00000053438,NNAT
ENSG00000132821,VSTM2L
ENSG00000168734,PKIG
ENSG00000087460,GNAS
ENSG00000125534,PPDPF
ENSG00000197457,STMN3
ENSG00000167468,GPX4
ENSG00000104904,OAZ1
ENSG00000176490,DIRAS1
ENSG00000104964,AES
ENSG00000178531,CTXN1
ENSG00000198258,UBL5
ENSG00000127445,PIN1
ENSG00000167815,PRDX2
ENSG00000127220,ABHD8
ENSG00000099308,MAST3
ENSG00000130511,SSBP4
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000250067,YJEFN3
ENSG00000105220,GPI
ENSG00000105711,SCN1B
ENSG00000105695,MAG
ENSG00000105270,CLIP3
ENSG00000105254,TBCB
ENSG00000161281,COX7A1
ENSG00000105223,PLD3
ENSG00000105372,RPS19
ENSG00000105409,ATP1A3
ENSG00000130748,TMEM160
ENSG00000118160,SLC8A2
ENSG00000063177,RPL18
ENSG00000063180,CA11
ENSG00000087086,FTL
ENSG00000104888,SLC17A7
ENSG00000142541,RPL13A
ENSG00000126583,PRKCG
ENSG00000167614,TTYH1
ENSG00000040608,RTN4R
ENSG00000241973,PI4KA
ENSG00000100030,MAPK1
ENSG00000100095,SEZ6L
ENSG00000225783,MIAT
ENSG00000100219,XBP1
ENSG00000128245,YWHAH
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000100321,SYNGR1
ENSG00000100138,SNU13
ENSG00000100167,SEPT3
ENSG00000219438,FAM19A5
ENSG00000154723,ATP5PF
ENSG00000142168,SOD1
ENSG00000160307,S100B
ENSG00000078369,GNB1
ENSG00000158109,TPRG1L
ENSG00000069424,KCNAB2
ENSG00000116254,CHD5
ENSG00000116251,RPL22
ENSG00000054523,KIF1B
ENSG00000116661,FBXO2
ENSG00000159363,ATP13A2
ENSG00000173436,MINOS1
ENSG00000158747,NBL1
ENSG00000076864,RAP1GAP
ENSG00000126709,IFI6
ENSG00000162512,SDC3
ENSG00000134644,PUM1
ENSG00000184007,PTP4A2
ENSG00000134684,YARS
ENSG00000121905,HPCA
ENSG00000116560,SFPQ
ENSG00000116871,MAP7D1
ENSG00000197982,C1orf122
ENSG00000116983,HPCAL4
ENSG00000117016,RIMS3
ENSG00000065978,YBX1
ENSG00000117450,PRDX1
ENSG00000162374,ELAVL4
ENSG00000123091,RNF11
ENSG00000116209,TMEM59
ENSG00000157216,SSBP3
ENSG00000116133,DHCR24
ENSG00000177606,JUN
ENSG00000116675,DNAJC6
ENSG00000172260,NEGR1
ENSG00000137941,TTLL7
ENSG00000085433,WDR47
ENSG00000134243,SORT1
ENSG00000168710,AHCYL1
ENSG00000197106,SLC6A17
ENSG00000177301,KCNA2
ENSG00000198162,MAN1A2
ENSG00000159164,SV2A
ENSG00000213190,MLLT11
ENSG00000197956,S100A6
ENSG00000189171,S100A13
ENSG00000160678,S100A1
ENSG00000160710,ADAR
ENSG00000160753,RUSC1
ENSG00000160781,PAQR6
ENSG00000125462,C1orf61
ENSG00000116604,MEF2D
ENSG00000132692,BCAN
ENSG00000177807,KCNJ10
ENSG00000018625,ATP1A2
ENSG00000215845,TSTD1
ENSG00000143248,RGS5
ENSG00000185630,PBX1
ENSG00000143158,MPC2
ENSG00000143164,DCAF6
ENSG00000117592,PRDX6
ENSG00000116161,CACYBP
ENSG00000152092,ASTN1
ENSG00000162704,ARPC5
ENSG00000159176,CSRP1
ENSG00000170075,GPR37L1
ENSG00000058668,ATP2B4
ENSG00000184144,CNTN2
ENSG00000069275,NUCKS1
ENSG00000143753,DEGS1
ENSG00000163041,H3F3A
ENSG00000143799,PARP1
ENSG00000143761,ARF1
ENSG00000173726,TOMM20
ENSG00000153187,HNRNPU
ENSG00000186487,MYT1L
ENSG00000134308,YWHAQ
ENSG00000162975,KCNF1
ENSG00000134318,ROCK2
ENSG00000079785,DDX1
ENSG00000197872,FAM49A
ENSG00000143878,RHOB
ENSG00000084710,EFR3B
ENSG00000084731,KIF3C
ENSG00000013016,EHD3
ENSG00000152154,TMEM178A
ENSG00000183023,SLC8A1
ENSG00000171132,PRKCE
ENSG00000115306,SPTBN1
ENSG00000115355,CCDC88A
ENSG00000163001,CFAP36
ENSG00000119866,BCL11A
ENSG00000014641,MDH1
ENSG00000169764,UGP2
ENSG00000138069,RAB1A
ENSG00000221823,PPP3R1
ENSG00000115977,AAK1
ENSG00000169564,PCBP1
ENSG00000168906,MAT2A
ENSG00000172005,MAL
ENSG00000170500,LONRF2
ENSG00000071054,MAP4K4
ENSG00000175701,SMIM37
ENSG00000155368,DBI
ENSG00000136717,BIN1
ENSG00000169554,ZEB2
ENSG00000157827,FMNL2
ENSG00000162989,KCNJ3
ENSG00000136541,ERMN
ENSG00000144283,PKP4
ENSG00000144285,SCN1A
ENSG00000077380,DYNC1I2
ENSG00000091428,RAPGEF4
ENSG00000154518,ATP5MC3
ENSG00000170144,HNRNPA3
ENSG00000061676,NCKAP1
ENSG00000144369,FAM171B
ENSG00000151690,MFSD6
ENSG00000115419,GLS
ENSG00000119013,NDUFB3
ENSG00000115365,LANCL1
ENSG00000163466,ARPC2
ENSG00000171450,CDK5R2
ENSG00000144567,RETREG2
ENSG00000135924,DNAJB2
ENSG00000054356,PTPRN
ENSG00000187957,DNER
ENSG00000135932,CAB39
ENSG00000187514,PTMA
ENSG00000115468,EFHD1
ENSG00000182600,SNORC
ENSG00000132329,RAMP1
ENSG00000172428,COPS9
ENSG00000063660,GPC1
ENSG00000115685,PPP1R7
ENSG00000168385,SEPT2
ENSG00000134107,BHLHE40
ENSG00000157103,SLC6A1
ENSG00000182568,SATB1
ENSG00000168028,RPSA
ENSG00000168314,MOBP
ENSG00000114784,EIF1B
ENSG00000188846,RPL14
ENSG00000232112,TMA7
ENSG00000067560,RHOA
ENSG00000114353,GNAI2
ENSG00000088538,DOCK3
ENSG00000168309,FAM107A
ENSG00000163618,CADPS
ENSG00000175161,CADM2
ENSG00000269028,MTRNR2L12
ENSG00000080822,CLDND1
ENSG00000170017,ALCAM
ENSG00000144834,TAGLN3
ENSG00000114573,ATP6V1A
ENSG00000185565,LSAMP
ENSG00000138495,COX17
ENSG00000082701,GSK3B
ENSG00000082996,RNF13
ENSG00000198843,SELENOT
ENSG00000163536,SERPINI1
ENSG00000008952,SEC62
ENSG00000013297,CLDN11
ENSG00000144959,NCEH1
ENSG00000161203,AP2M1
ENSG00000163888,CAMK2N2
ENSG00000156976,EIF4A2
ENSG00000114279,FGF12
ENSG00000198836,OPA1
ENSG00000168993,CPLX1
ENSG00000159692,CTBP1
ENSG00000243449,C4orf48
ENSG00000072832,CRMP1
ENSG00000151552,QDPR
ENSG00000169851,PCDH7
ENSG00000163682,RPL9
ENSG00000154277,UCHL1
ENSG00000124406,ATP8A1
ENSG00000138757,G3BP2
ENSG00000138760,SCARB2
ENSG00000118816,CCNI
ENSG00000145293,ENOPH1
ENSG00000145284,SCD5
ENSG00000109339,MAPK10
ENSG00000118785,SPP1
ENSG00000177432,NAP1L5
ENSG00000164032,H2AFZ
ENSG00000145362,ANK2
ENSG00000145425,RPS3A
ENSG00000109670,FBXW7
ENSG00000109654,TRIM2
ENSG00000061918,GUCY1B1
ENSG00000109738,GLRB
ENSG00000164124,TMEM144
ENSG00000109466,KLHL2
ENSG00000196104,SPOCK3
ENSG00000171368,TPPP
ENSG00000145495,MARCH6
ENSG00000038382,TRIO
ENSG00000176788,BASP1
ENSG00000079215,SLC1A3
ENSG00000083720,OXCT1
ENSG00000250722,SELENOP
ENSG00000112972,HMGCS1
ENSG00000134352,IL6ST
ENSG00000145632,PLK2
ENSG00000145675,PIK3R1
ENSG00000145741,BTF3
ENSG00000113161,HMGCR
ENSG00000164176,EDIL3
ENSG00000175745,NR2F1
ENSG00000198961,PJA2
ENSG00000164209,SLC25A46
ENSG00000134982,APC
ENSG00000064651,SLC12A2
ENSG00000169567,HINT1
ENSG00000131437,KIF3A
ENSG00000164402,SEPT8
ENSG00000113575,PPP2CA
ENSG00000152377,SPOCK1
ENSG00000019582,CD74
ENSG00000197043,ANXA6
ENSG00000055163,CYFIP2
ENSG00000022355,GABRA1
ENSG00000072803,FBXW11
ENSG00000170091,NSG2
ENSG00000175416,CLTB
ENSG00000074317,SNCB
ENSG00000113269,RNF130
ENSG00000050748,MAPK9
ENSG00000124785,NRN1
ENSG00000224531,SMIM13
ENSG00000112137,PHACTR1
ENSG00000152954,NRSN1
ENSG00000204681,GABBR1
ENSG00000204655,MOG
ENSG00000206503,HLA-A
ENSG00000124772,CPNE5
ENSG00000137409,MTCH1
ENSG00000124702,KLHDC3
ENSG00000172348,RCAN2
ENSG00000096092,TMEM14A
ENSG00000112146,FBXO9
ENSG00000168216,LMBRD1
ENSG00000119900,OGFRL1
ENSG00000112695,COX7A2
ENSG00000112697,TMEM30A
ENSG00000172461,FUT9
ENSG00000196376,SLC35F1
ENSG00000152661,GJA1
ENSG00000111912,NCOA7
ENSG00000131016,AKAP12
ENSG00000131018,SYNE1
ENSG00000074706,IPCEF1
ENSG00000112531,QKI
ENSG00000060762,MPC1
ENSG00000188191,PRKAR1B
ENSG00000136295,TTYH3
ENSG00000075618,FSCN1
ENSG00000136238,RAC1
ENSG00000189043,NDUFA4
ENSG00000106537,TSPAN13
ENSG00000136237,RAPGEF5
ENSG00000196683,TOMM7
ENSG00000122566,HNRNPA2B1
ENSG00000180354,MTURN
ENSG00000078053,AMPH
ENSG00000015676,NUDCD3
ENSG00000136280,CCM2
ENSG00000126524,SBDS
ENSG00000263001,GTF2I
ENSG00000005486,RHBDD2
ENSG00000170027,YWHAG
ENSG00000127955,GNAI1
ENSG00000186472,PCLO
ENSG00000198822,GRM3
ENSG00000058091,CDK14
ENSG00000158560,DYNC1I1
ENSG00000070669,ASNS
ENSG00000164715,LMTK2
ENSG00000166925,TSC22D4
ENSG00000214253,FIS1
ENSG00000005249,PRKAR2B
ENSG00000198898,CAPZA2
ENSG00000196937,FAM3C
ENSG00000106278,PTPRZ1
ENSG00000128596,CCDC136
ENSG00000105887,MTPN
ENSG00000105894,PTN
ENSG00000064393,HIPK2
ENSG00000090266,NDUFB2
ENSG00000106123,EPHB6
ENSG00000171130,ATP6V0E2
ENSG00000133612,AGAP3
ENSG00000106615,RHEB
ENSG00000155093,PTPRN2
ENSG00000169100,SLC25A6
ENSG00000046653,GPM6B
ENSG00000184368,MAP7D2
ENSG00000102172,SMS
ENSG00000165169,DYNLT3
ENSG00000156298,TSPAN7
ENSG00000165175,MID1IP1
ENSG00000102226,USP11
ENSG00000008056,SYN1
ENSG00000102109,PCSK1N
ENSG00000102003,SYP
ENSG00000184205,TSPYL2
ENSG00000198034,RPS4X
ENSG00000186462,NAP1L2
ENSG00000229807,XIST
ENSG00000102144,PGK1
ENSG00000241343,RPL36A
ENSG00000184905,TCEAL2
ENSG00000184515,BEX5
ENSG00000133169,BEX1
ENSG00000102409,BEX4
ENSG00000133134,BEX2
ENSG00000166681,BEX3
ENSG00000133142,TCEAL4
ENSG00000123562,MORF4L2
ENSG00000077264,PAK3
ENSG00000101856,PGRMC1
ENSG00000005022,SLC25A5
ENSG00000198918,RPL39
ENSG00000005893,LAMP2
ENSG00000165704,HPRT1
ENSG00000198689,SLC9A6
ENSG00000022267,FHL1
ENSG00000129682,FGF13
ENSG00000067840,PDZD4
ENSG00000071553,ATP6AP1
ENSG00000203879,GDI1
ENSG00000104723,TUSC3
ENSG00000156011,PSD3
ENSG00000168481,LGI3
ENSG00000092964,DPYSL2
ENSG00000015592,STMN4
ENSG00000147533,GOLGA7
ENSG00000078668,VDAC3
ENSG00000008988,RPS20
ENSG00000104388,RAB2A
ENSG00000169085,VXN
ENSG00000104435,STMN2
ENSG00000104267,CA2
ENSG00000070756,PABPC1
ENSG00000120963,ZNF706
ENSG00000164929,BAALC
ENSG00000147676,MAL2
ENSG00000136960,ENPP2
ENSG00000147684,NDUFB9
ENSG00000132294,EFR3A
ENSG00000104419,NDRG1
ENSG00000169398,PTK2
ENSG00000181790,ADGRB1
ENSG00000180155,LYNX1
ENSG00000179091,CYC1
ENSG00000261678,SCRT1
ENSG00000167702,KIFC2
ENSG00000080503,SMARCA2
ENSG00000153707,PTPRD
ENSG00000155886,SLC24A2
ENSG00000086061,DNAJA1
ENSG00000122733,PHF24
ENSG00000119125,GDA
ENSG00000107372,ZFAND5
ENSG00000135002,RFK
ENSG00000106772,PRUNE2
ENSG00000165119,HNRNPK
ENSG00000187764,SEMA4D
ENSG00000106803,SEC61B
ENSG00000136810,TXN
ENSG00000119421,NDUFA8
ENSG00000136942,RPL35
ENSG00000136950,ARPC5L
ENSG00000197694,SPTAN1
ENSG00000107331,ABCA2
ENSG00000188229,TUBB4B
ENSG00000142089,IFITM3
ENSG00000023191,RNH1
ENSG00000177156,TALDO1
ENSG00000184524,CEND1
ENSG00000177600,RPLP2
ENSG00000177700,POLR2L
ENSG00000078902,TOLLIP
ENSG00000166313,APBB1
ENSG00000166441,RPL27A
ENSG00000255823,MTRNR2L8
ENSG00000133816,MICAL2
ENSG00000110696,C11orf58
ENSG00000165973,NELL1
ENSG00000085063,CD59
ENSG00000121671,CRY2
ENSG00000121653,MAPK8IP1
ENSG00000172247,C1QTNF4
ENSG00000211450,SELENOH
ENSG00000134825,TMEM258
ENSG00000176485,PLA2G16
ENSG00000126432,PRDX5
ENSG00000110076,NRXN2
ENSG00000149806,FAU
ENSG00000172757,CFL1
ENSG00000179292,TMEM151A
ENSG00000174684,B4GAT1
ENSG00000173898,SPTBN2
ENSG00000172508,CARNS1
ENSG00000021300,PLEKHB1
ENSG00000165434,PGM2L1
ENSG00000149273,RPS3
ENSG00000149269,PAK1
ENSG00000151366,NDUFC2
ENSG00000149294,NCAM1
ENSG00000186318,BACE1
ENSG00000196914,ARHGEF12
ENSG00000137642,SORL1
ENSG00000165478,HEPACAM
ENSG00000149557,FEZ1
ENSG00000182667,NTM
ENSG00000048740,CELF2
ENSG00000183049,CAMK1D
ENSG00000148468,FAM171A1
ENSG00000026025,VIM
ENSG00000150867,PIP4K2A
ENSG00000107863,ARHGAP21
ENSG00000165443,PHYHIPL
ENSG00000156515,HK1
ENSG00000197746,PSAP
ENSG00000148660,CAMK2G
ENSG00000122359,ANXA11
ENSG00000122378,FAM213A
ENSG00000197430,OPALIN
ENSG00000187122,SLIT1
ENSG00000120053,GOT1
ENSG00000148700,ADD3
ENSG00000165868,HSPA12A
ENSG00000187164,SHTN1
ENSG00000198825,INPP5F
ENSG00000066468,FGFR2
ENSG00000166033,HTRA1
ENSG00000065154,OAT
ENSG00000107902,LHPP
ENSG00000176171,BNIP3
ENSG00000171798,KNDC1
ENSG00000060237,WNK1
ENSG00000118971,CCND2
ENSG00000010278,CD9
ENSG00000139200,PIANP
ENSG00000089693,MLF2
ENSG00000111669,TPI1
ENSG00000111674,ENO2
ENSG00000139182,CLSTN3
ENSG00000023734,STRAP
ENSG00000111716,LDHB
ENSG00000139116,KIF21A
ENSG00000018236,CNTN1
ENSG00000211584,SLC48A1
ENSG00000152556,PFKM
ENSG00000167535,CACNB3
ENSG00000167552,TUBA1A
ENSG00000183283,DAZAP2
ENSG00000167778,SPRYD3
ENSG00000111540,RAB5B
ENSG00000197728,RPS26
ENSG00000196465,MYL6B
ENSG00000123384,LRP1
ENSG00000155980,KIF5A
ENSG00000135454,B4GALNT1
ENSG00000135439,AGAP2
ENSG00000067715,SYT1
ENSG00000173598,NUDT4
ENSG00000075415,SLC25A3
ENSG00000185046,ANKS1B
ENSG00000074590,NUAK1
ENSG00000166111,SVOP
ENSG00000174456,C12orf76
ENSG00000089169,RPH3A
ENSG00000152137,HSPB8
ENSG00000089157,RPLP0
ENSG00000111775,COX6A1
ENSG00000119242,CCDC92
ENSG00000150991,UBC
ENSG00000139364,TMEM132B
ENSG00000132341,RAN
ENSG00000278291,AL161772.1
ENSG00000165566,AMER2
ENSG00000122026,RPL21
ENSG00000122042,UBL3
ENSG00000120694,HSPH1
ENSG00000172915,NBEA
ENSG00000102760,RGCC
ENSG00000005810,MYCBP2
ENSG00000139737,SLAIN1
ENSG00000139793,MBNL2
ENSG00000125249,RAP2A
ENSG00000065150,IPO5
ENSG00000185896,LAMP1
ENSG00000129538,RNASE1
ENSG00000165795,NDRG2
ENSG00000100804,PSMB5
ENSG00000151320,AKAP6
ENSG00000165410,CFL2
ENSG00000213741,RPS29
ENSG00000198513,ATL1
ENSG00000100505,TRIM9
ENSG00000139973,SYT16
ENSG00000072110,ACTN1
