gene_id,gene_name
ENSG00000114391,RPL24
ENSG00000144834,TAGLN3
ENSG00000114573,ATP6V1A
ENSG00000172020,GAP43
ENSG00000065518,NDUFB4
ENSG00000114631,PODXL2
ENSG00000074416,MGLL
ENSG00000184897,H1FX
ENSG00000070087,PFN2
ENSG00000163536,SERPINI1
ENSG00000161203,AP2M1
ENSG00000156976,EIF4A2
ENSG00000157005,SST
ENSG00000189058,APOD
ENSG00000182899,RPL35A
ENSG00000169020,ATP5ME
ENSG00000168993,CPLX1
ENSG00000163956,LRPAP1
ENSG00000168824,NSG1
ENSG00000072832,CRMP1
ENSG00000179010,MRFAP1
ENSG00000169851,PCDH7
ENSG00000163682,RPL9
ENSG00000154277,UCHL1
ENSG00000109180,OCIAD1
ENSG00000171476,HOPX
ENSG00000169116,PARM1
ENSG00000118816,CCNI
ENSG00000152795,HNRNPDL
ENSG00000177432,NAP1L5
ENSG00000145335,SNCA
ENSG00000138814,PPP3CA
ENSG00000109332,UBE2D3
ENSG00000109475,RPL34
ENSG00000145362,ANK2
ENSG00000138650,PCDH10
ENSG00000109390,NDUFC1
ENSG00000153130,SCOC
ENSG00000061918,GUCY1B1
ENSG00000109472,CPE
ENSG00000164106,SCRG1
ENSG00000151729,SLC25A4
ENSG00000215218,UBE2QL1
ENSG00000145592,RPL37
ENSG00000083720,OXCT1
ENSG00000152932,RAB3C
ENSG00000164326,CARTPT
ENSG00000145741,BTF3
ENSG00000171530,TBCA
ENSG00000186468,RPS23
ENSG00000164176,EDIL3
ENSG00000127184,COX7C
ENSG00000081189,MEF2C
ENSG00000198961,PJA2
ENSG00000134986,NREP
ENSG00000134982,APC
ENSG00000169567,HINT1
ENSG00000164405,UQCRQ
ENSG00000213585,VDAC1
ENSG00000113558,SKP1
ENSG00000145824,CXCL14
ENSG00000132563,REEP2
ENSG00000164587,RPS14
ENSG00000211445,GPX3
ENSG00000197043,ANXA6
ENSG00000113140,SPARC
ENSG00000055163,CYFIP2
ENSG00000145864,GABRB2
ENSG00000022355,GABRA1
ENSG00000113327,GABRG2
ENSG00000170091,NSG2
ENSG00000145920,CPLX2
ENSG00000074317,SNCB
ENSG00000169230,PRELID1
ENSG00000161011,SQSTM1
ENSG00000050748,MAPK9
ENSG00000137267,TUBB2A
ENSG00000124785,NRN1
ENSG00000152954,NRSN1
ENSG00000196230,TUBB
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000204389,HSPA1A
ENSG00000231500,RPS18
ENSG00000186577,SMIM29
ENSG00000124614,RPS10
ENSG00000137409,MTCH1
ENSG00000124702,KLHDC3
ENSG00000096384,HSP90AB1
ENSG00000156508,EEF1A1
ENSG00000112695,COX7A2
ENSG00000065609,SNAP91
ENSG00000112290,WASF1
ENSG00000277443,MARCKS
ENSG00000111912,NCOA7
ENSG00000112306,RPS12
ENSG00000120265,PCMT1
ENSG00000074706,IPCEF1
ENSG00000188191,PRKAR1B
ENSG00000075624,ACTB
ENSG00000189043,NDUFA4
ENSG00000106541,AGR2
ENSG00000172115,CYCS
ENSG00000086300,SNX10
ENSG00000164600,NEUROD6
ENSG00000015676,NUDCD3
ENSG00000170419,VSTM2A
ENSG00000106153,CHCHD2
ENSG00000106089,STX1A
ENSG00000106682,EIF4H
ENSG00000106211,HSPB1
ENSG00000170027,YWHAG
ENSG00000186472,PCLO
ENSG00000164692,COL1A2
ENSG00000106236,NPTX2
ENSG00000166448,TMEM130
ENSG00000241468,ATP5MF
ENSG00000160862,AZGP1
ENSG00000128564,VGF
ENSG00000128609,NDUFA5
ENSG00000004059,ARF5
ENSG00000090266,NDUFB2
ENSG00000106123,EPHB6
ENSG00000171130,ATP6V0E2
ENSG00000082014,SMARCD3
ENSG00000106615,RHEB
ENSG00000205542,TMSB4X
ENSG00000156298,TSPAN7
ENSG00000130985,UBA1
ENSG00000102226,USP11
ENSG00000102109,PCSK1N
ENSG00000102003,SYP
ENSG00000179222,MAGED1
ENSG00000102316,MAGED2
ENSG00000198034,RPS4X
ENSG00000186462,NAP1L2
ENSG00000131174,COX7B
ENSG00000102144,PGK1
ENSG00000186310,NAP1L3
ENSG00000184515,BEX5
ENSG00000198932,GPRASP1
ENSG00000102409,BEX4
ENSG00000133134,BEX2
ENSG00000182916,TCEAL7
ENSG00000166681,BEX3
ENSG00000133142,TCEAL4
ENSG00000196507,TCEAL3
ENSG00000123562,MORF4L2
ENSG00000123560,PLP1
ENSG00000005022,SLC25A5
ENSG00000198918,RPL39
ENSG00000125356,NDUFA1
ENSG00000022267,FHL1
ENSG00000010404,IDS
ENSG00000235961,PNMA6A
ENSG00000203879,GDI1
ENSG00000079459,FDFT1
ENSG00000164733,CTSB
ENSG00000147416,ATP6V1B2
ENSG00000277586,NEFL
ENSG00000104765,BNIP3L
ENSG00000240694,PNMA2
ENSG00000092964,DPYSL2
ENSG00000120899,PTK2B
ENSG00000133872,SARAF
ENSG00000078668,VDAC3
ENSG00000169139,UBE2V2
ENSG00000008988,RPS20
ENSG00000198363,ASPH
ENSG00000169085,VXN
ENSG00000147604,RPL7
ENSG00000104435,STMN2
ENSG00000123119,NECAB1
ENSG00000156467,UQCRB
ENSG00000156482,RPL30
ENSG00000147669,POLR2K
ENSG00000070756,PABPC1
ENSG00000164924,YWHAZ
ENSG00000104490,NCALD
ENSG00000155096,AZIN1
ENSG00000155097,ATP6V1C1
ENSG00000164830,OXR1
ENSG00000147684,NDUFB9
ENSG00000176956,LY6H
ENSG00000261678,SCRT1
ENSG00000161016,RPL8
ENSG00000137154,RPS6
ENSG00000155886,SLC24A2
ENSG00000107105,ELAVL2
ENSG00000086061,DNAJA1
ENSG00000165280,VCP
ENSG00000107372,ZFAND5
ENSG00000106772,PRUNE2
ENSG00000165119,HNRNPK
ENSG00000165023,DIRAS2
ENSG00000136888,ATP6V1G1
ENSG00000148180,GSN
ENSG00000136942,RPL35
ENSG00000197958,RPL12
ENSG00000136854,STXBP1
ENSG00000106976,DNM1
ENSG00000197694,SPTAN1
ENSG00000148303,RPL7A
ENSG00000130558,OLFM1
ENSG00000244187,TMEM141
ENSG00000107223,EDF1
ENSG00000188229,TUBB4B
ENSG00000184524,CEND1
ENSG00000177542,SLC25A22
ENSG00000177600,RPLP2
ENSG00000183020,AP2A2
ENSG00000078902,TOLLIP
ENSG00000117984,CTSD
ENSG00000166313,APBB1
ENSG00000166441,RPL27A
ENSG00000050165,DKK3
ENSG00000133816,MICAL2
ENSG00000110700,RPS13
ENSG00000134333,LDHA
ENSG00000165973,NELL1
ENSG00000019505,SYT13
ENSG00000149091,DGKZ
ENSG00000167986,DDB1
ENSG00000011347,SYT7
ENSG00000167996,FTH1
ENSG00000162188,GNG3
ENSG00000176340,COX8A
ENSG00000173113,TRMT112
ENSG00000126432,PRDX5
ENSG00000149806,FAU
ENSG00000245532,NEAT1
ENSG00000172500,FIBP
ENSG00000174684,B4GAT1
ENSG00000085733,CTTN
ENSG00000165434,PGM2L1
ENSG00000149273,RPS3
ENSG00000149269,PAK1
ENSG00000137726,FXYD6
ENSG00000167283,ATP5MG
ENSG00000118181,RPS25
ENSG00000154096,THY1
ENSG00000137642,SORL1
ENSG00000109971,HSPA8
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000084234,APLP2
ENSG00000067057,PFKP
ENSG00000165629,ATP5F1C
ENSG00000165443,PHYHIPL
ENSG00000156515,HK1
ENSG00000180817,PPA1
ENSG00000148660,CAMK2G
ENSG00000138326,RPS24
ENSG00000165678,GHITM
ENSG00000173267,SNCG
ENSG00000148671,ADIRF
ENSG00000171314,PGAM1
ENSG00000099194,SCD
ENSG00000166136,NDUFB8
ENSG00000148798,INA
ENSG00000173915,ATP5MD
ENSG00000198825,INPP5F
ENSG00000065154,OAT
ENSG00000176171,BNIP3
ENSG00000130643,CALY
ENSG00000004478,FKBP4
ENSG00000118971,CCND2
ENSG00000010278,CD9
ENSG00000111640,GAPDH
ENSG00000111669,TPI1
ENSG00000111674,ENO2
ENSG00000089818,NECAP1
ENSG00000139112,GABARAPL1
ENSG00000246705,H2AFJ
ENSG00000008394,MGST1
ENSG00000048540,LMO3
ENSG00000111716,LDHB
ENSG00000111726,CMAS
ENSG00000181418,DDN
ENSG00000111057,KRT18
ENSG00000123349,PFDN5
ENSG00000135390,ATP5MC2
ENSG00000135447,PPP1R1A
ENSG00000197728,RPS26
ENSG00000196465,MYL6B
ENSG00000092841,MYL6
ENSG00000110955,ATP5F1B
ENSG00000110958,PTGES3
ENSG00000196531,NACA
ENSG00000166006,KCNC2
ENSG00000067715,SYT1
ENSG00000139220,PPFIA2
ENSG00000070961,ATP2B1
ENSG00000173598,NUDT4
ENSG00000177889,UBE2N
ENSG00000184752,NDUFA12
ENSG00000089009,RPL6
ENSG00000089220,PEBP1
ENSG00000089157,RPLP0
ENSG00000111775,COX6A1
ENSG00000088986,DYNLL1
ENSG00000157782,CABP1
ENSG00000089053,ANAPC5
ENSG00000150991,UBC
ENSG00000132341,RAN
ENSG00000150459,SAP18
ENSG00000122026,RPL21
ENSG00000133083,DCLK1
ENSG00000102804,TSC22D1
ENSG00000133112,TPT1
ENSG00000136143,SUCLA2
ENSG00000136156,ITM2B
ENSG00000100804,PSMB5
ENSG00000129559,NEDD8
ENSG00000186469,GNG2
ENSG00000100650,SRSF5
ENSG00000176903,PNMA1
ENSG00000183648,NDUFB1
ENSG00000100604,CHGA
ENSG00000100605,ITPK1
ENSG00000165943,MOAP1
ENSG00000165949,IFI27
ENSG00000227051,C14orf132
ENSG00000166165,CKB
ENSG00000126214,KLC1
ENSG00000156411,ATP5MPL
ENSG00000182636,NDN
ENSG00000128739,SNRPN
ENSG00000034053,APBA2
ENSG00000166922,SCG5
ENSG00000166963,MAP1A
ENSG00000140264,SERF2
ENSG00000255302,EID1
ENSG00000104112,SCG3
ENSG00000197535,MYO5A
ENSG00000128989,ARPP19
ENSG00000103657,HERC1
ENSG00000169032,MAP2K1
ENSG00000174444,RPL4
ENSG00000137818,RPLP1
ENSG00000067225,PKM
ENSG00000156642,NPTN
ENSG00000178741,COX5A
ENSG00000198794,SCAMP5
ENSG00000140391,TSPAN3
ENSG00000185787,MORF4L1
ENSG00000242173,ARHGDIG
ENSG00000127585,FBXL16
ENSG00000007516,BAIAP3
ENSG00000140990,NDUFB10
ENSG00000140988,RPS2
ENSG00000205937,RNPS1
ENSG00000167978,SRRM2
ENSG00000103363,ELOB
ENSG00000103145,HCFC1R1
ENSG00000184602,SNN
ENSG00000166780,C16orf45
ENSG00000134419,RPS15A
ENSG00000170540,ARL6IP1
ENSG00000166501,PRKCB
ENSG00000176046,NUPR1
ENSG00000178952,TUFM
ENSG00000174938,SEZ6L2
ENSG00000149927,DOC2A
ENSG00000149925,ALDOA
ENSG00000090238,YPEL3
ENSG00000099365,STX1B
ENSG00000129636,ITFG1
ENSG00000087258,GNAO1
ENSG00000167005,NUDT21
ENSG00000087250,MT3
ENSG00000103034,NDRG4
ENSG00000159720,ATP6V0D1
ENSG00000166848,TERF2IP
ENSG00000140945,CDH13
ENSG00000230989,HSBP1
ENSG00000135709,KIAA0513
ENSG00000131143,COX4I1
ENSG00000140941,MAP1LC3B
ENSG00000167526,RPL13
ENSG00000007168,PAFAH1B1
ENSG00000183011,NAA38
ENSG00000170043,TRAPPC1
ENSG00000161970,RPL26
ENSG00000065559,MAP2K4
ENSG00000170315,UBB
ENSG00000124422,USP22
ENSG00000109107,ALDOC
ENSG00000198242,RPL23A
ENSG00000160551,TAOK1
ENSG00000006125,AP2B1
ENSG00000108298,RPL19
ENSG00000141753,IGFBP4
ENSG00000173812,EIF1
ENSG00000033627,ATP6V0A1
ENSG00000131469,RPL27
ENSG00000186868,MAPT
ENSG00000159199,ATP5MC1
ENSG00000108821,COL1A1
ENSG00000154975,CA10
ENSG00000108960,MMD
ENSG00000264364,DYNLL2
ENSG00000108395,TRIM37
ENSG00000141367,CLTC
ENSG00000108654,DDX5
ENSG00000154229,PRKCA
ENSG00000108946,PRKAR1A
ENSG00000172809,RPL38
ENSG00000109062,SLC9A3R1
ENSG00000132471,WBP2
ENSG00000161547,SRSF2
ENSG00000171246,NPTX1
ENSG00000175866,BAIAP2
ENSG00000181409,AATK
ENSG00000169689,CENPX
ENSG00000082397,EPB41L3
ENSG00000178127,NDUFV2
ENSG00000141424,SLC39A6
ENSG00000134779,TPGS2
ENSG00000101489,CELF4
ENSG00000152234,ATP5F1A
ENSG00000166562,SEC11C
ENSG00000197971,MBP
ENSG00000088832,FKBP1A
ENSG00000198053,SIRPA
ENSG00000125868,DSTN
ENSG00000125814,NAPB
ENSG00000101439,CST3
ENSG00000125971,DYNLRB1
ENSG00000101460,MAP1LC3A
ENSG00000166619,BLCAP
ENSG00000053438,NNAT
ENSG00000101443,WFDC2
ENSG00000054793,ATP9A
ENSG00000124172,ATP5F1E
ENSG00000171858,RPS21
ENSG00000101210,EEF1A2
ENSG00000197457,STMN3
ENSG00000167468,GPX4
ENSG00000099624,ATP5F1D
ENSG00000115286,NDUFS7
ENSG00000115268,RPS15
ENSG00000104904,OAZ1
ENSG00000104964,AES
ENSG00000167658,EEF2
ENSG00000130255,RPL36
ENSG00000178531,CTXN1
ENSG00000233927,RPS28
ENSG00000127445,PIN1
ENSG00000105401,CDC37
ENSG00000167815,PRDX2
ENSG00000008441,NFIX
ENSG00000099797,TECR
ENSG00000099795,NDUFB7
ENSG00000105393,BABAM1
ENSG00000105640,RPL18A
ENSG00000099308,MAST3
ENSG00000105649,RAB3A
ENSG00000130522,JUND
ENSG00000130520,LSM4
ENSG00000105701,FKBP8
ENSG00000006015,REX1BD
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000250067,YJEFN3
ENSG00000105220,GPI
ENSG00000126267,COX6B1
ENSG00000105270,CLIP3
ENSG00000161281,COX7A1
ENSG00000174521,TTC9B
ENSG00000105223,PLD3
ENSG00000105372,RPS19
ENSG00000105409,ATP1A3
ENSG00000130208,APOC1
ENSG00000125743,SNRPD2
ENSG00000182013,PNMA8A
ENSG00000204851,PNMA8B
ENSG00000063177,RPL18
ENSG00000087086,FTL
ENSG00000142541,RPL13A
ENSG00000196961,AP2A1
ENSG00000105568,PPP2R1A
ENSG00000126583,PRKCG
ENSG00000170906,NDUFA3
ENSG00000108107,RPL28
ENSG00000083845,RPS5
ENSG00000131100,ATP6V1E1
ENSG00000100030,MAPK1
ENSG00000250479,CHCHD10
ENSG00000240972,MIF
ENSG00000100095,SEZ6L
ENSG00000100219,XBP1
ENSG00000184076,UQCR10
ENSG00000128245,YWHAH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000100321,SYNGR1
ENSG00000128272,ATF4
ENSG00000100401,RANGAP1
ENSG00000100138,SNU13
ENSG00000100167,SEPT3
ENSG00000183172,SMDT1
ENSG00000130540,SULT4A1
ENSG00000100364,KIAA0930
ENSG00000008735,MAPK8IP2
ENSG00000154654,NCAM2
ENSG00000154723,ATP5PF
ENSG00000142192,APP
ENSG00000156261,CCT8
ENSG00000142168,SOD1
ENSG00000241837,ATP5PO
ENSG00000160209,PDXK
ENSG00000158109,TPRG1L
ENSG00000171735,CAMTA1
ENSG00000116288,PARK7
ENSG00000054523,KIF1B
ENSG00000117154,IGSF21
ENSG00000173436,MINOS1
ENSG00000142676,RPL11
ENSG00000126709,IFI6
ENSG00000134644,PUM1
ENSG00000175130,MARCKSL1
ENSG00000197982,C1orf122
ENSG00000168653,NDUFS5
ENSG00000084070,SMAP2
ENSG00000117410,ATP6V0B
ENSG00000123091,RNF11
ENSG00000116209,TMEM59
ENSG00000116675,DNAJC6
ENSG00000172260,NEGR1
ENSG00000137941,TTLL7
ENSG00000174021,GNG5
ENSG00000183291,SELENOF
ENSG00000143013,LMO4
ENSG00000189195,BTBD8
ENSG00000122406,RPL5
ENSG00000117600,PLPPR4
ENSG00000031698,SARS
ENSG00000168710,AHCYL1
ENSG00000177301,KCNA2
ENSG00000009307,CSDE1
ENSG00000198162,MAN1A2
ENSG00000178104,PDE4DIP
ENSG00000159164,SV2A
ENSG00000143420,ENSA
ENSG00000213190,MLLT11
ENSG00000159352,PSMD4
ENSG00000197956,S100A6
ENSG00000188643,S100A16
ENSG00000189171,S100A13
ENSG00000177954,RPS27
ENSG00000160714,UBE2Q1
ENSG00000160710,ADAR
ENSG00000132718,SYT11
ENSG00000163479,SSR2
ENSG00000116586,LAMTOR2
ENSG00000160781,PAQR6
ENSG00000125462,C1orf61
ENSG00000162729,IGSF8
ENSG00000122218,COPA
ENSG00000143256,PFDN2
ENSG00000143252,SDHC
ENSG00000152332,UHMK1
ENSG00000117152,RGS4
ENSG00000075945,KIFAP3
ENSG00000116161,CACYBP
ENSG00000135821,GLUL
ENSG00000023572,GLRX2
ENSG00000118200,CAMSAP2
ENSG00000159176,CSRP1
ENSG00000134375,TIMM17A
ENSG00000069275,NUCKS1
ENSG00000117691,NENF
ENSG00000143753,DEGS1
ENSG00000143774,GUK1
ENSG00000168159,RNF187
ENSG00000173726,TOMM20
ENSG00000153187,HNRNPU
ENSG00000115738,ID2
ENSG00000143870,PDIA6
ENSG00000162981,FAM84A
ENSG00000197872,FAM49A
ENSG00000163032,VSNL1
ENSG00000228474,OST4
ENSG00000171055,FEZ2
ENSG00000115944,COX7A2L
ENSG00000138095,LRPPRC
ENSG00000171132,PRKCE
ENSG00000143933,CALM2
ENSG00000179915,NRXN1
ENSG00000115306,SPTBN1
ENSG00000115484,CCT4
ENSG00000169764,UGP2
ENSG00000138069,RAB1A
ENSG00000221823,PPP3R1
ENSG00000075340,ADD2
ENSG00000163170,BOLA3
ENSG00000115350,POLE4
ENSG00000066032,CTNNA2
ENSG00000152291,TGOLN2
ENSG00000168906,MAT2A
ENSG00000172005,MAL
ENSG00000153201,RANBP2
ENSG00000155368,DBI
ENSG00000136717,BIN1
ENSG00000136720,HS6ST1
ENSG00000136002,ARHGEF4
ENSG00000152102,FAM168B
ENSG00000136535,TBR1
ENSG00000144285,SCN1A
ENSG00000138385,SSB
ENSG00000091428,RAPGEF4
ENSG00000061676,NCKAP1
ENSG00000204217,BMPR2
ENSG00000023228,NDUFS1
ENSG00000127838,PNKD
ENSG00000144567,RETREG2
ENSG00000135919,SERPINE2
ENSG00000168958,MFF
ENSG00000135932,CAB39
ENSG00000187514,PTMA
ENSG00000198612,COPS8
ENSG00000132329,RAMP1
ENSG00000130414,NDUFA10
ENSG00000115677,HDLBP
ENSG00000134121,CHL1
ENSG00000134108,ARL8B
ENSG00000254999,BRK1
ENSG00000157087,ATP2B2
ENSG00000182568,SATB1
ENSG00000144566,RAB5A
ENSG00000172995,ARPP21
ENSG00000168314,MOBP
ENSG00000114784,EIF1B
ENSG00000232112,TMA7
ENSG00000164054,SHISA5
ENSG00000067560,RHOA
ENSG00000114353,GNAI2
ENSG00000088538,DOCK3
ENSG00000163618,CADPS
ENSG00000175161,CADM2
ENSG00000138495,COX17
ENSG00000082701,GSK3B
ENSG00000017260,ATP2C1
ENSG00000091513,TF
ENSG00000154917,RAB6B
ENSG00000158258,CLSTN2
ENSG00000114125,RNF7
ENSG00000136521,NDUFB5
ENSG00000114757,PEX5L
ENSG00000163888,CAMK2N2
ENSG00000175182,FAM131A
ENSG00000243449,C4orf48
ENSG00000151552,QDPR
ENSG00000124406,ATP8A1
ENSG00000018189,RUFY3
ENSG00000138757,G3BP2
ENSG00000138668,HNRNPD
ENSG00000163319,MRPS18C
ENSG00000109339,MAPK10
ENSG00000118785,SPP1
ENSG00000164031,DNAJB14
ENSG00000164032,H2AFZ
ENSG00000109436,TBC1D9
ENSG00000145425,RPS3A
ENSG00000109670,FBXW7
ENSG00000120251,GRIA2
ENSG00000109466,KLHL2
ENSG00000052802,MSMO1
ENSG00000150625,GPM6A
ENSG00000129128,SPCS3
ENSG00000171368,TPPP
ENSG00000145494,NDUFS6
ENSG00000133398,MED10
ENSG00000145495,MARCH6
ENSG00000176788,BASP1
ENSG00000056097,ZFR
ENSG00000113387,SUB1
ENSG00000079215,SLC1A3
ENSG00000134352,IL6ST
ENSG00000197860,SGTB
ENSG00000145675,PIK3R1
ENSG00000145730,PAM
ENSG00000129625,REEP5
ENSG00000131437,KIF3A
ENSG00000198944,SOWAHA
ENSG00000113575,PPP2CA
ENSG00000164615,CAMLG
ENSG00000152377,SPOCK1
ENSG00000120727,PAIP2
ENSG00000131508,UBE2D2
ENSG00000171604,CXXC5
ENSG00000131507,NDFIP1
ENSG00000156475,PPP2R2B
ENSG00000070808,CAMK2A
ENSG00000155506,LARP1
ENSG00000038274,MAT2B
ENSG00000181163,NPM1
ENSG00000122203,KIAA1191
ENSG00000127022,CANX
ENSG00000204628,RACK1
ENSG00000137285,TUBB2B
ENSG00000204592,HLA-E
ENSG00000137312,FLOT1
ENSG00000204580,DDR1
ENSG00000213760,ATP6V1G2
ENSG00000204435,CSNK2B
ENSG00000231925,TAPBP
ENSG00000272325,NUDT3
ENSG00000124507,PACSIN1
ENSG00000198755,RPL10A
ENSG00000124772,CPNE5
ENSG00000180992,MRPL14
ENSG00000112146,FBXO9
ENSG00000151914,DST
ENSG00000168216,LMBRD1
ENSG00000112335,SNX3
ENSG00000189241,TSPYL1
ENSG00000196376,SLC35F1
ENSG00000152661,GJA1
ENSG00000111897,SERINC1
ENSG00000120437,ACAT2
ENSG00000120438,TCP1
ENSG00000112531,QKI
ENSG00000136237,RAPGEF5
ENSG00000196683,TOMM7
ENSG00000122566,HNRNPA2B1
ENSG00000122565,CBX3
ENSG00000180354,MTURN
ENSG00000122545,SEPT7
ENSG00000078053,AMPH
ENSG00000196262,PPIA
ENSG00000164742,ADCY1
ENSG00000185274,GALNT17
ENSG00000106683,LIMK1
ENSG00000263001,GTF2I
ENSG00000005486,RHBDD2
ENSG00000146701,MDH2
ENSG00000198822,GRM3
ENSG00000188186,LAMTOR4
ENSG00000166925,TSC22D4
ENSG00000214253,FIS1
ENSG00000135250,SRPK2
ENSG00000091129,NRCAM
ENSG00000128524,ATP6V1F
ENSG00000174469,CNTNAP2
ENSG00000164885,CDK5
ENSG00000105993,DNAJB6
ENSG00000169100,SLC25A6
ENSG00000002586,CD99
ENSG00000046653,GPM6B
ENSG00000149970,CNKSR2
ENSG00000165169,DYNLT3
ENSG00000182220,ATP6AP2
ENSG00000124486,USP9X
ENSG00000008056,SYN1
ENSG00000086758,HUWE1
ENSG00000147162,OGT
ENSG00000133169,BEX1
ENSG00000165704,HPRT1
ENSG00000134590,RTL8C
ENSG00000198689,SLC9A6
ENSG00000102181,CD99L2
ENSG00000130822,PNCK
ENSG00000185825,BCAP31
ENSG00000147403,RPL10
ENSG00000155959,VBP1
ENSG00000156011,PSD3
ENSG00000168490,PHYHIP
ENSG00000015592,STMN4
ENSG00000120885,CLU
ENSG00000104695,PPP2CB
ENSG00000121022,COPS5
ENSG00000040341,STAU2
ENSG00000175606,TMEM70
