gene_id,gene_name
ENSG00000138434,SSFA2
ENSG00000115252,PDE1A
ENSG00000061676,NCKAP1
ENSG00000144369,FAM171B
ENSG00000168542,COL3A1
ENSG00000115419,GLS
ENSG00000204217,BMPR2
ENSG00000138443,ABI2
ENSG00000078018,MAP2
ENSG00000115414,FN1
ENSG00000127824,TUBA4A
ENSG00000054356,PTPRN
ENSG00000123983,ACSL3
ENSG00000171951,SCG2
ENSG00000135919,SERPINE2
ENSG00000187957,DNER
ENSG00000135916,ITM2C
ENSG00000187514,PTMA
ENSG00000066248,NGEF
ENSG00000115648,MLPH
ENSG00000115685,PPP1R7
ENSG00000150995,ITPR1
ENSG00000157087,ATP2B2
ENSG00000157103,SLC6A1
ENSG00000157152,SYN2
ENSG00000144713,RPL32
ENSG00000151090,THRB
ENSG00000172995,ARPP21
ENSG00000168028,RPSA
ENSG00000168314,MOBP
ENSG00000187094,CCK
ENSG00000114646,CSPG5
ENSG00000164076,CAMKV
ENSG00000012171,SEMA3B
ENSG00000162244,RPL29
ENSG00000163618,CADPS
ENSG00000163630,SYNPR
ENSG00000175161,CADM2
ENSG00000080822,CLDND1
ENSG00000172020,GAP43
ENSG00000160145,KALRN
ENSG00000074416,MGLL
ENSG00000091513,TF
ENSG00000158258,CLSTN2
ENSG00000163590,PPM1L
ENSG00000163536,SERPINI1
ENSG00000161203,AP2M1
ENSG00000189058,APOD
ENSG00000182899,RPL35A
ENSG00000169020,ATP5ME
ENSG00000168993,CPLX1
ENSG00000185818,NAT8L
ENSG00000159788,RGS12
ENSG00000163956,LRPAP1
ENSG00000168824,NSG1
ENSG00000169744,LDB2
ENSG00000151552,QDPR
ENSG00000169851,PCDH7
ENSG00000163682,RPL9
ENSG00000064042,LIMCH1
ENSG00000145247,OCIAD2
ENSG00000171476,HOPX
ENSG00000163453,IGFBP7
ENSG00000169116,PARM1
ENSG00000138757,G3BP2
ENSG00000118816,CCNI
ENSG00000249242,TMEM150C
ENSG00000118785,SPP1
ENSG00000138814,PPP3CA
ENSG00000145362,ANK2
ENSG00000145349,CAMK2D
ENSG00000269893,SNHG8
ENSG00000138650,PCDH10
ENSG00000109436,TBC1D9
ENSG00000145425,RPS3A
ENSG00000109670,FBXW7
ENSG00000109738,GLRB
ENSG00000120251,GRIA2
ENSG00000109472,CPE
ENSG00000150625,GPM6A
ENSG00000154556,SORBS2
ENSG00000215218,UBE2QL1
ENSG00000083720,OXCT1
ENSG00000250722,SELENOP
ENSG00000112972,HMGCS1
ENSG00000134352,IL6ST
ENSG00000131711,MAP1B
ENSG00000145741,BTF3
ENSG00000171617,ENC1
ENSG00000113161,HMGCR
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000081189,MEF2C
ENSG00000152495,CAMK4
ENSG00000134986,NREP
ENSG00000134970,TMED7
ENSG00000198944,SOWAHA
ENSG00000164405,UQCRQ
ENSG00000213585,VDAC1
ENSG00000132563,REEP2
ENSG00000113578,FGF1
ENSG00000183775,KCTD16
ENSG00000070808,CAMK2A
ENSG00000171992,SYNPO
ENSG00000197043,ANXA6
ENSG00000113140,SPARC
ENSG00000145860,RNF145
ENSG00000145920,CPLX2
ENSG00000124570,SERPINB6
ENSG00000137267,TUBB2A
ENSG00000124785,NRN1
ENSG00000112137,PHACTR1
ENSG00000152954,NRSN1
ENSG00000204681,GABBR1
ENSG00000204592,HLA-E
ENSG00000204580,DDR1
ENSG00000213760,ATP6V1G2
ENSG00000204389,HSPA1A
ENSG00000204387,C6orf48
ENSG00000196126,HLA-DRB1
ENSG00000231500,RPS18
ENSG00000197283,SYNGAP1
ENSG00000198755,RPL10A
ENSG00000146122,DAAM2
ENSG00000096384,HSP90AB1
ENSG00000172348,RCAN2
ENSG00000135298,ADGRB3
ENSG00000156508,EEF1A1
ENSG00000112695,COX7A2
ENSG00000118418,HMGN3
ENSG00000272398,CD24
ENSG00000112335,SNX3
ENSG00000112290,WASF1
ENSG00000187189,TSPYL4
ENSG00000189241,TSPYL1
ENSG00000112306,RPS12
ENSG00000120265,PCMT1
ENSG00000131018,SYNE1
ENSG00000074706,IPCEF1
ENSG00000188191,PRKAR1B
ENSG00000136267,DGKB
ENSG00000106537,TSPAN13
ENSG00000173467,AGR3
ENSG00000172115,CYCS
ENSG00000006625,GGCT
ENSG00000106105,GARS
ENSG00000086289,EPDR1
ENSG00000106624,AEBP1
ENSG00000058404,CAMK2B
ENSG00000136280,CCM2
ENSG00000164742,ADCY1
ENSG00000170419,VSTM2A
ENSG00000106089,STX1A
ENSG00000106683,LIMK1
ENSG00000005486,RHBDD2
ENSG00000106211,HSPB1
ENSG00000170027,YWHAG
ENSG00000153956,CACNA2D1
ENSG00000186472,PCLO
ENSG00000164692,COL1A2
ENSG00000105854,PON2
ENSG00000164715,LMTK2
ENSG00000106236,NPTX2
ENSG00000106367,AP1S1
ENSG00000128564,VGF
ENSG00000005249,PRKAR2B
ENSG00000091129,NRCAM
ENSG00000128512,DOCK4
ENSG00000196937,FAM3C
ENSG00000004059,ARF5
ENSG00000128524,ATP6V1F
ENSG00000105887,MTPN
ENSG00000105894,PTN
ENSG00000106123,EPHB6
ENSG00000106538,RARRES2
ENSG00000133627,ACTR3B
ENSG00000130226,DPP6
ENSG00000169100,SLC25A6
ENSG00000101846,STS
ENSG00000205542,TMSB4X
ENSG00000184368,MAP7D2
ENSG00000156298,TSPAN7
ENSG00000008056,SYN1
ENSG00000179222,MAGED1
ENSG00000184205,TSPYL2
ENSG00000102316,MAGED2
ENSG00000131089,ARHGEF9
ENSG00000198034,RPS4X
ENSG00000102144,PGK1
ENSG00000184905,TCEAL2
ENSG00000133134,BEX2
ENSG00000166681,BEX3
ENSG00000133142,TCEAL4
ENSG00000123560,PLP1
ENSG00000125675,GRIA3
ENSG00000196972,SMIM10L2B
ENSG00000022267,FHL1
ENSG00000129682,FGF13
ENSG00000130822,PNCK
ENSG00000130821,SLC6A8
ENSG00000067840,PDZD4
ENSG00000196924,FLNA
ENSG00000203879,GDI1
ENSG00000164733,CTSB
ENSG00000104763,ASAH1
ENSG00000156011,PSD3
ENSG00000147416,ATP6V1B2
ENSG00000158856,DMTN
ENSG00000168490,PHYHIP
ENSG00000179388,EGR3
ENSG00000277586,NEFL
ENSG00000092964,DPYSL2
ENSG00000120899,PTK2B
ENSG00000133872,SARAF
ENSG00000183779,ZNF703
ENSG00000169139,UBE2V2
ENSG00000147604,RPL7
ENSG00000147588,PMP2
ENSG00000184672,RALYL
ENSG00000104327,CALB1
ENSG00000164951,PDP1
ENSG00000156467,UQCRB
ENSG00000156482,RPL30
ENSG00000164924,YWHAZ
ENSG00000164830,OXR1
ENSG00000147642,SYBU
ENSG00000164794,KCNV1
ENSG00000136960,ENPP2
ENSG00000181790,ADGRB1
ENSG00000180155,LYNX1
ENSG00000160932,LY6E
ENSG00000176956,LY6H
ENSG00000261678,SCRT1
ENSG00000161016,RPL8
ENSG00000153707,PTPRD
ENSG00000147862,NFIB
ENSG00000198963,RORB
ENSG00000135002,RFK
ENSG00000148082,SHC3
ENSG00000165023,DIRAS2
ENSG00000136928,GABBR2
ENSG00000106803,SEC61B
ENSG00000070214,SLC44A1
ENSG00000260230,FRRS1L
ENSG00000148154,UGCG
ENSG00000148180,GSN
ENSG00000136942,RPL35
ENSG00000136950,ARPC5L
ENSG00000197958,RPL12
ENSG00000136854,STXBP1
ENSG00000106976,DNM1
ENSG00000167123,CERCAM
ENSG00000126878,AIF1L
ENSG00000130558,OLFM1
ENSG00000107317,PTGDS
ENSG00000176884,GRIN1
ENSG00000188229,TUBB4B
ENSG00000142089,IFITM3
ENSG00000177697,CD151
ENSG00000177700,POLR2L
ENSG00000078902,TOLLIP
ENSG00000110651,CD81
ENSG00000255823,MTRNR2L8
ENSG00000050165,DKK3
ENSG00000110700,RPS13
ENSG00000134333,LDHA
ENSG00000110786,PTPN5
ENSG00000165973,NELL1
ENSG00000198168,SVIP
ENSG00000049449,RCN1
ENSG00000110427,KIAA1549L
ENSG00000110436,SLC1A2
ENSG00000175264,CHST1
ENSG00000172247,C1QTNF4
ENSG00000186907,RTN4RL2
ENSG00000211450,SELENOH
ENSG00000011347,SYT7
ENSG00000167996,FTH1
ENSG00000124939,SCGB2A1
ENSG00000162188,GNG3
ENSG00000133321,RARRES3
ENSG00000133318,RTN3
ENSG00000110076,NRXN2
ENSG00000245532,NEAT1
ENSG00000251562,MALAT1
ENSG00000172757,CFL1
ENSG00000174871,CNIH2
ENSG00000174684,B4GAT1
ENSG00000172508,CARNS1
ENSG00000186642,PDE2A
ENSG00000214530,STARD10
ENSG00000021300,PLEKHB1
ENSG00000175582,RAB6A
ENSG00000165434,PGM2L1
ENSG00000149273,RPS3
ENSG00000168959,GRM5
ENSG00000149218,ENDOD1
ENSG00000149212,SESN3
ENSG00000152402,GUCY1A2
ENSG00000110675,ELMOD1
ENSG00000185742,C11orf87
ENSG00000109846,CRYAB
ENSG00000149294,NCAM1
ENSG00000137726,FXYD6
ENSG00000118181,RPS25
ENSG00000172375,C2CD2L
ENSG00000154096,THY1
ENSG00000196914,ARHGEF12
ENSG00000109971,HSPA8
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000084234,APLP2
ENSG00000182667,NTM
ENSG00000109956,B3GAT1
ENSG00000178372,CALML5
ENSG00000165629,ATP5F1C
ENSG00000048740,CELF2
ENSG00000183049,CAMK1D
ENSG00000026025,VIM
ENSG00000156515,HK1
ENSG00000107758,PPP3CB
ENSG00000148660,CAMK2G
ENSG00000138326,RPS24
ENSG00000122378,FAM213A
ENSG00000173267,SNCG
ENSG00000187122,SLIT1
ENSG00000099194,SCD
ENSG00000166136,NDUFB8
ENSG00000148798,INA
ENSG00000148700,ADD3
ENSG00000107518,ATRNL1
ENSG00000165868,HSPA12A
ENSG00000176171,BNIP3
ENSG00000148826,NKX6-2
ENSG00000118971,CCND2
ENSG00000010278,CD9
ENSG00000111640,GAPDH
ENSG00000139200,PIANP
ENSG00000250510,GPR162
ENSG00000139182,CLSTN3
ENSG00000089818,NECAP1
ENSG00000084444,FAM234B
ENSG00000273079,GRIN2B
ENSG00000246705,H2AFJ
ENSG00000048540,LMO3
ENSG00000151229,SLC2A13
ENSG00000018236,CNTN1
ENSG00000177875,CCDC184
ENSG00000134287,ARF3
ENSG00000181418,DDN
ENSG00000123416,TUBA1B
ENSG00000135472,FAIM2
ENSG00000161835,GRASP
ENSG00000167778,SPRYD3
ENSG00000135486,HNRNPA1
ENSG00000135447,PPP1R1A
ENSG00000135426,TESPA1
ENSG00000135404,CD63
ENSG00000197728,RPS26
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000123384,LRP1
ENSG00000155980,KIF5A
ENSG00000166908,PIP4K2C
ENSG00000135454,B4GALNT1
ENSG00000135439,AGAP2
ENSG00000166006,KCNC2
ENSG00000067715,SYT1
ENSG00000139220,PPFIA2
ENSG00000070961,ATP2B1
ENSG00000075415,SLC25A3
ENSG00000074590,NUAK1
ENSG00000136003,ISCU
ENSG00000174437,ATP2A2
ENSG00000089169,RPH3A
ENSG00000089157,RPLP0
ENSG00000088986,DYNLL1
ENSG00000157782,CABP1
ENSG00000120694,HSPH1
ENSG00000136156,ITM2B
ENSG00000136099,PCDH8
ENSG00000005810,MYCBP2
ENSG00000185352,HS6ST3
ENSG00000129538,RNASE1
ENSG00000165795,NDRG2
ENSG00000100884,CPNE6
ENSG00000100911,PSME2
ENSG00000168952,STXBP6
ENSG00000213741,RPS29
ENSG00000198513,ATL1
ENSG00000186469,GNG2
ENSG00000131981,LGALS3
ENSG00000178974,FBXO34
ENSG00000139970,RTN1
ENSG00000139973,SYT16
ENSG00000072110,ACTN1
ENSG00000197555,SIPA1L1
ENSG00000176903,PNMA1
ENSG00000021645,NRXN3
ENSG00000185070,FLRT2
ENSG00000198668,CALM1
ENSG00000100605,ITPK1
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000126214,KLC1
ENSG00000099814,CEP170B
ENSG00000179364,PACS2
ENSG00000182809,CRIP2
ENSG00000166206,GABRB3
ENSG00000186297,GABRA5
ENSG00000166922,SCG5
ENSG00000137825,ITPKA
ENSG00000140264,SERF2
ENSG00000128989,ARPP19
ENSG00000182718,ANXA2
ENSG00000169032,MAP2K1
ENSG00000137818,RPLP1
ENSG00000166173,LARP6
ENSG00000156642,NPTN
ENSG00000178741,COX5A
ENSG00000169783,LINGO1
ENSG00000058335,RASGRF1
ENSG00000140545,MFGE8
ENSG00000140526,ABHD2
ENSG00000166823,MESP1
ENSG00000182054,IDH2
ENSG00000185518,SV2B
ENSG00000242173,ARHGDIG
ENSG00000007516,BAIAP3
ENSG00000140988,RPS2
ENSG00000103363,ELOB
ENSG00000089486,CDIP1
ENSG00000267795,SMIM22
ENSG00000078328,RBFOX1
ENSG00000184602,SNN
ENSG00000166780,C16orf45
ENSG00000134419,RPS15A
ENSG00000140740,UQCRC2
ENSG00000004779,NDUFAB1
ENSG00000166501,PRKCB
ENSG00000006116,CACNG3
ENSG00000167371,PRRT2
ENSG00000149927,DOC2A
ENSG00000090238,YPEL3
ENSG00000069329,VPS35
ENSG00000129636,ITFG1
ENSG00000087258,GNAO1
ENSG00000205364,MT1M
ENSG00000102934,PLLP
ENSG00000006210,CX3CL1
ENSG00000159720,ATP6V0D1
ENSG00000140945,CDH13
ENSG00000230989,HSBP1
ENSG00000103154,NECAB2
ENSG00000198931,APRT
ENSG00000258947,TUBB3
ENSG00000003249,DBNDD1
ENSG00000159842,ABR
ENSG00000007168,PAFAH1B1
ENSG00000004660,CAMKK1
ENSG00000129250,KIF1C
ENSG00000133026,MYH10
ENSG00000087095,NLK
ENSG00000109107,ALDOC
ENSG00000198242,RPL23A
ENSG00000176749,CDK5R1
ENSG00000108298,RPL19
ENSG00000108352,RAPGEFL1
ENSG00000141753,IGFBP4
ENSG00000128422,KRT17
ENSG00000173786,CNP
ENSG00000108797,CNTNAP1
ENSG00000013306,SLC25A39
ENSG00000030582,GRN
ENSG00000131095,GFAP
ENSG00000108465,CDK5RAP3
ENSG00000239672,NME1
ENSG00000154975,CA10
ENSG00000154229,PRKCA
ENSG00000172809,RPL38
ENSG00000182534,MXRA7
ENSG00000108639,SYNGR2
ENSG00000167281,RBFOX3
ENSG00000175866,BAIAP2
ENSG00000184009,ACTG1
ENSG00000185624,P4HB
ENSG00000141542,RAB40B
ENSG00000168675,LDLRAD4
ENSG00000134504,KCTD1
ENSG00000171885,AQP4
ENSG00000141424,SLC39A6
ENSG00000091157,WDR7
ENSG00000141668,CBLN2
ENSG00000166347,CYB5A
ENSG00000150656,CNDP1
ENSG00000197971,MBP
ENSG00000198053,SIRPA
ENSG00000125835,SNRPB
ENSG00000088899,LZTS3
ENSG00000198171,DDRGK1
ENSG00000171867,PRNP
ENSG00000089199,CHGB
ENSG00000182621,PLCB1
ENSG00000132639,SNAP25
ENSG00000132640,BTBD3
ENSG00000125851,PCSK2
ENSG00000101439,CST3
ENSG00000260032,NORAD
ENSG00000053438,NNAT
ENSG00000132821,VSTM2L
ENSG00000132824,SERINC3
ENSG00000168734,PKIG
ENSG00000166913,YWHAB
ENSG00000101443,WFDC2
ENSG00000054803,CBLN4
ENSG00000124225,PMEPA1
ENSG00000075043,KCNQ2
ENSG00000172270,BSG
ENSG00000167468,GPX4
ENSG00000115268,RPS15
ENSG00000104964,AES
ENSG00000161082,CELF5
ENSG00000130255,RPL36
ENSG00000178531,CTXN1
ENSG00000127445,PIN1
ENSG00000167815,PRDX2
ENSG00000072071,ADGRL1
ENSG00000072954,TMEM38A
ENSG00000130477,UNC13A
ENSG00000105640,RPL18A
ENSG00000099308,MAST3
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000250067,YJEFN3
ENSG00000105711,SCN1B
ENSG00000089356,FXYD3
ENSG00000105695,MAG
ENSG00000105270,CLIP3
ENSG00000161281,COX7A1
ENSG00000167642,SPINT2
ENSG00000167641,PPP1R14A
ENSG00000105372,RPS19
ENSG00000130203,APOE
ENSG00000130208,APOC1
ENSG00000204851,PNMA8B
ENSG00000105419,MEIS3
ENSG00000118160,SLC8A2
ENSG00000142235,LMTK3
ENSG00000063177,RPL18
ENSG00000087086,FTL
ENSG00000104888,SLC17A7
ENSG00000142541,RPL13A
ENSG00000142534,RPS11
ENSG00000126583,PRKCG
ENSG00000170906,NDUFA3
ENSG00000167614,TTYH1
ENSG00000129990,SYT5
ENSG00000083845,RPS5
ENSG00000040608,RTN4R
ENSG00000241973,PI4KA
ENSG00000100030,MAPK1
ENSG00000100095,SEZ6L
ENSG00000128245,YWHAH
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000159228,CBR1
ENSG00000157557,ETS2
ENSG00000184900,SUMO3
ENSG00000197381,ADARB1
ENSG00000160307,S100B
ENSG00000127054,INTS11
ENSG00000221978,CCNL2
ENSG00000179403,VWA1
ENSG00000160075,SSU72
ENSG00000078369,GNB1
ENSG00000187730,GABRD
ENSG00000067606,PRKCZ
ENSG00000157916,RER1
ENSG00000097021,ACOT7
ENSG00000171735,CAMTA1
ENSG00000074800,ENO1
ENSG00000054523,KIF1B
ENSG00000120948,TARDBP
ENSG00000142634,EFHD2
ENSG00000159363,ATP13A2
ENSG00000117118,SDHB
ENSG00000117115,PADI2
ENSG00000117154,IGSF21
ENSG00000173436,MINOS1
ENSG00000158747,NBL1
ENSG00000158828,PINK1
ENSG00000075151,EIF4G3
ENSG00000076864,RAP1GAP
ENSG00000169641,LUZP1
ENSG00000057757,PITHD1
ENSG00000001461,NIPAL3
ENSG00000117632,STMN1
ENSG00000126709,IFI6
ENSG00000162512,SDC3
ENSG00000121769,FABP3
ENSG00000084636,COL16A1
ENSG00000184007,PTP4A2
ENSG00000116560,SFPQ
ENSG00000142686,C1orf216
ENSG00000116871,MAP7D1
ENSG00000131238,PPT1
ENSG00000117016,RIMS3
ENSG00000179862,CITED4
ENSG00000065978,YBX1
ENSG00000066322,ELOVL1
ENSG00000142949,PTPRF
ENSG00000117408,IPO13
ENSG00000117410,ATP6V0B
ENSG00000117450,PRDX1
ENSG00000085998,POMGNT1
ENSG00000159658,EFCAB14
ENSG00000162374,ELAVL4
ENSG00000123091,RNF11
ENSG00000116133,DHCR24
ENSG00000162407,PLPP3
ENSG00000177606,JUN
ENSG00000162599,NFIA
ENSG00000116675,DNAJC6
ENSG00000184588,PDE4B
ENSG00000116754,SRSF11
ENSG00000172260,NEGR1
ENSG00000077254,USP33
ENSG00000137941,TTLL7
ENSG00000117155,SSX2IP
ENSG00000153904,DDAH1
ENSG00000117519,CNN3
ENSG00000162636,FAM102B
ENSG00000085433,WDR47
ENSG00000134243,SORT1
ENSG00000116337,AMPD2
ENSG00000134202,GSTM3
ENSG00000168710,AHCYL1
ENSG00000197106,SLC6A17
ENSG00000198162,MAN1A2
ENSG00000092621,PHGDH
ENSG00000143418,CERS2
ENSG00000213190,MLLT11
ENSG00000188643,S100A16
ENSG00000189171,S100A13
ENSG00000160678,S100A1
ENSG00000160679,CHTOP
ENSG00000163346,PBXIP1
ENSG00000163463,KRTCAP2
ENSG00000160753,RUSC1
ENSG00000163479,SSR2
ENSG00000116586,LAMTOR2
ENSG00000132702,HAPLN2
ENSG00000132692,BCAN
ENSG00000143314,MRPL24
ENSG00000162706,CADM3
ENSG00000177807,KCNJ10
ENSG00000162729,IGSF8
ENSG00000018625,ATP1A2
ENSG00000162734,PEA15
ENSG00000162736,NCSTN
ENSG00000158864,NDUFS2
ENSG00000152332,UHMK1
ENSG00000143162,CREG1
ENSG00000143158,MPC2
ENSG00000143156,NME7
ENSG00000117592,PRDX6
ENSG00000198797,BRINP2
ENSG00000116260,QSOX1
ENSG00000162704,ARPC5
ENSG00000116679,IVNS1ABP
ENSG00000023572,GLRX2
ENSG00000116857,TMEM9
ENSG00000174307,PHLDA3
ENSG00000198892,SHISA4
ENSG00000134375,TIMM17A
ENSG00000170075,GPR37L1
ENSG00000143862,ARL8A
ENSG00000159346,ADIPOR1
ENSG00000159348,CYB5R1
ENSG00000163444,TMEM183A
ENSG00000163485,ADORA1
ENSG00000058668,ATP2B4
ENSG00000182004,SNRPE
ENSG00000143850,PLEKHA6
ENSG00000174514,MFSD4A
ENSG00000069275,NUCKS1
ENSG00000117335,CD46
ENSG00000117691,NENF
ENSG00000143742,SRP9
ENSG00000143819,EPHX1
ENSG00000143799,PARP1
ENSG00000203685,STUM
ENSG00000143774,GUK1
ENSG00000168159,RNF187
ENSG00000116574,RHOU
ENSG00000135749,PCNX2
ENSG00000135750,KCNK1
ENSG00000173726,TOMM20
ENSG00000117020,AKT3
ENSG00000153187,HNRNPU
ENSG00000162852,CNST
ENSG00000119185,ITGB1BP1
ENSG00000134330,IAH1
ENSG00000134308,YWHAQ
ENSG00000162975,KCNF1
ENSG00000197872,FAM49A
ENSG00000055917,PUM2
ENSG00000119782,FKBP1B
ENSG00000115128,SF3B6
ENSG00000084710,EFR3B
ENSG00000084731,KIF3C
ENSG00000084754,HADHA
ENSG00000084764,MAPRE3
ENSG00000138028,CGREF1
ENSG00000115194,SLC30A3
ENSG00000115226,FNDC4
ENSG00000013016,EHD3
ENSG00000152154,TMEM178A
ENSG00000115944,COX7A2L
ENSG00000116016,EPAS1
ENSG00000179915,NRXN1
ENSG00000115306,SPTBN1
ENSG00000115355,CCDC88A
ENSG00000163001,CFAP36
ENSG00000119866,BCL11A
ENSG00000014641,MDH1
ENSG00000169764,UGP2
ENSG00000138071,ACTR2
ENSG00000143977,SNRPG
ENSG00000075340,ADD2
ENSG00000204843,DCTN1
ENSG00000168906,MAT2A
ENSG00000115486,GGCX
ENSG00000068615,REEP1
ENSG00000135940,COX5B
ENSG00000040933,INPP4A
ENSG00000158417,EIF5B
ENSG00000170500,LONRF2
ENSG00000071082,RPL31
ENSG00000071054,MAP4K4
ENSG00000175701,SMIM37
ENSG00000155368,DBI
ENSG00000136717,BIN1
ENSG00000136720,HS6ST1
ENSG00000136002,ARHGEF4
ENSG00000152102,FAM168B
ENSG00000115762,PLEKHB2
ENSG00000173272,MZT2A
ENSG00000169554,ZEB2
ENSG00000182389,CACNB4
ENSG00000157827,FMNL2
ENSG00000162989,KCNJ3
