gene_id,gene_name
ENSG00000198712,MT-CO2
ENSG00000198886,MT-ND4
ENSG00000187608,ISG15
ENSG00000187730,GABRD
ENSG00000069424,KCNAB2
ENSG00000116251,RPL22
ENSG00000171603,CLSTN1
ENSG00000132879,FBXO44
ENSG00000142634,EFHD2
ENSG00000162545,CAMK2N1
ENSG00000076864,RAP1GAP
ENSG00000117643,MAN1C1
ENSG00000121769,FABP3
ENSG00000121753,ADGRB2
ENSG00000175130,MARCKSL1
ENSG00000134686,PHC2
ENSG00000116544,DLGAP3
ENSG00000163873,GRIK3
ENSG00000116983,HPCAL4
ENSG00000084070,SMAP2
ENSG00000066322,ELOVL1
ENSG00000142937,RPS8
ENSG00000117450,PRDX1
ENSG00000162373,BEND5
ENSG00000085832,EPS15
ENSG00000157216,SSBP3
ENSG00000162407,PLPP3
ENSG00000184292,TACSTD2
ENSG00000177606,JUN
ENSG00000116675,DNAJC6
ENSG00000154027,AK5
ENSG00000117155,SSX2IP
ENSG00000153904,DDAH1
ENSG00000016602,CLCA4
ENSG00000143013,LMO4
ENSG00000117600,PLPPR4
ENSG00000162694,EXTL2
ENSG00000162631,NTNG1
ENSG00000085433,WDR47
ENSG00000116337,AMPD2
ENSG00000168710,AHCYL1
ENSG00000197106,SLC6A17
ENSG00000177301,KCNA2
ENSG00000163399,ATP1A1
ENSG00000118298,CA14
ENSG00000163191,S100A11
ENSG00000197956,S100A6
ENSG00000160678,S100A1
ENSG00000143578,CREB3L4
ENSG00000177954,RPS27
ENSG00000163463,KRTCAP2
ENSG00000160789,LMNA
ENSG00000125462,C1orf61
ENSG00000116604,MEF2D
ENSG00000018625,ATP1A2
ENSG00000162734,PEA15
ENSG00000215845,TSTD1
ENSG00000162747,FCGR3B
ENSG00000162745,OLFML2B
ENSG00000117152,RGS4
ENSG00000143198,MGST3
ENSG00000143158,MPC2
ENSG00000143153,ATP1B1
ENSG00000075945,KIFAP3
ENSG00000116161,CACYBP
ENSG00000162630,B3GALT2
ENSG00000118194,TNNT2
ENSG00000196352,CD55
ENSG00000123689,G0S2
ENSG00000143499,SMYD2
ENSG00000162817,C1orf115
ENSG00000143774,GUK1
ENSG00000116574,RHOU
ENSG00000135744,AGT
ENSG00000119280,C1orf198
ENSG00000133019,CHRM3
ENSG00000182901,RGS7
ENSG00000179456,ZBTB18
ENSG00000115756,HPCAL1
ENSG00000162975,KCNF1
ENSG00000134318,ROCK2
ENSG00000162981,FAM84A
ENSG00000163032,VSNL1
ENSG00000115884,SDC1
ENSG00000143878,RHOB
ENSG00000084731,KIF3C
ENSG00000084764,MAPRE3
ENSG00000243147,MRPL33
ENSG00000075426,FOSL2
ENSG00000183023,SLC8A1
ENSG00000171132,PRKCE
ENSG00000143933,CALM2
ENSG00000184261,KCNK12
ENSG00000179915,NRXN1
ENSG00000115310,RTN4
ENSG00000119866,BCL11A
ENSG00000169764,UGP2
ENSG00000143995,MEIS1
ENSG00000221823,PPP3R1
ENSG00000119865,CNRIP1
ENSG00000124356,STAMBP
ENSG00000068615,REEP1
ENSG00000168758,SEMA4C
ENSG00000196872,KIAA1211L
ENSG00000175874,CREG2
ENSG00000175701,SMIM37
ENSG00000048991,R3HDM1
ENSG00000177519,RPRM
ENSG00000162989,KCNJ3
ENSG00000136541,ERMN
ENSG00000136535,TBR1
ENSG00000144290,SLC4A10
ENSG00000136531,SCN2A
ENSG00000144285,SCN1A
ENSG00000128656,CHN1
ENSG00000154518,ATP5MC3
ENSG00000115252,PDE1A
ENSG00000061676,NCKAP1
ENSG00000115419,GLS
ENSG00000138443,ABI2
ENSG00000114948,ADAM23
ENSG00000021826,CPS1
ENSG00000115414,FN1
ENSG00000115461,IGFBP5
ENSG00000054356,PTPRN
ENSG00000175084,DES
ENSG00000135919,SERPINE2
ENSG00000135916,ITM2C
ENSG00000066248,NGEF
ENSG00000188042,ARL4C
ENSG00000115648,MLPH
ENSG00000132329,RAMP1
ENSG00000172428,COPS9
ENSG00000130294,KIF1A
ENSG00000134121,CHL1
ENSG00000150995,ITPR1
ENSG00000241553,ARPC4
ENSG00000187288,CIDEC
ENSG00000157087,ATP2B2
ENSG00000157152,SYN2
ENSG00000144711,IQSEC1
ENSG00000151090,THRB
ENSG00000077092,RARB
ENSG00000168028,RPSA
ENSG00000168314,MOBP
ENSG00000188846,RPL14
ENSG00000230084,AC006059.1
ENSG00000012223,LTF
ENSG00000164076,CAMKV
ENSG00000088538,DOCK3
ENSG00000163930,BAP1
ENSG00000272182,AC135507.1
ENSG00000153266,FEZF2
ENSG00000163618,CADPS
ENSG00000163630,SYNPR
ENSG00000144749,LRIG1
ENSG00000175161,CADM2
ENSG00000269028,MTRNR2L12
ENSG00000114391,RPL24
ENSG00000172020,GAP43
ENSG00000121552,CSTA
ENSG00000074416,MGLL
ENSG00000196353,CPNE4
ENSG00000091513,TF
ENSG00000158186,MRAS
ENSG00000114115,RBP1
ENSG00000158258,CLSTN2
ENSG00000070087,PFN2
ENSG00000114805,PLCH1
ENSG00000169282,KCNAB1
ENSG00000196542,SPTSSB
ENSG00000075651,PLD1
ENSG00000121858,TNFSF10
ENSG00000163888,CAMK2N2
ENSG00000175182,FAM131A
ENSG00000181092,ADIPOQ
ENSG00000188001,TPRG1
ENSG00000189058,APOD
ENSG00000182899,RPL35A
ENSG00000169020,ATP5ME
ENSG00000159788,RGS12
ENSG00000163956,LRPAP1
ENSG00000151552,QDPR
ENSG00000154277,UCHL1
ENSG00000072201,LNX1
ENSG00000171476,HOPX
ENSG00000169116,PARM1
ENSG00000138758,SEPT11
ENSG00000118816,CCNI
ENSG00000152784,PRDM8
ENSG00000145335,SNCA
ENSG00000164032,H2AFZ
ENSG00000138814,PPP3CA
ENSG00000245293,AC096564.1
ENSG00000145349,CAMK2D
ENSG00000138650,PCDH10
ENSG00000109436,TBC1D9
ENSG00000183090,FREM3
ENSG00000164114,MAP9
ENSG00000109472,CPE
ENSG00000164106,SCRG1
ENSG00000150625,GPM6A
ENSG00000154556,SORBS2
ENSG00000186493,C5orf38
ENSG00000215218,UBE2QL1
ENSG00000176788,BASP1
ENSG00000133401,PDZD2
ENSG00000113387,SUB1
ENSG00000079215,SLC1A3
ENSG00000083720,OXCT1
ENSG00000250722,SELENOP
ENSG00000197860,SGTB
ENSG00000131711,MAP1B
ENSG00000157111,TMEM171
ENSG00000171617,ENC1
ENSG00000152413,HOMER1
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000081189,MEF2C
ENSG00000152495,CAMK4
ENSG00000134986,NREP
ENSG00000129625,REEP5
ENSG00000205279,CTXN3
ENSG00000164398,ACSL6
ENSG00000198944,SOWAHA
ENSG00000213585,VDAC1
ENSG00000145824,CXCL14
ENSG00000152377,SPOCK1
ENSG00000044115,CTNNA1
ENSG00000131507,NDFIP1
ENSG00000183775,KCTD16
ENSG00000070808,CAMK2A
ENSG00000019582,CD74
ENSG00000171992,SYNPO
ENSG00000197043,ANXA6
ENSG00000055163,CYFIP2
ENSG00000022355,GABRA1
ENSG00000170584,NUDCD2
ENSG00000145920,CPLX2
ENSG00000161011,SQSTM1
ENSG00000124570,SERPINB6
ENSG00000137267,TUBB2A
ENSG00000112186,CAP2
ENSG00000204681,GABBR1
ENSG00000206503,HLA-A
ENSG00000196230,TUBB
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000204287,HLA-DRA
ENSG00000231389,HLA-DPA1
ENSG00000231500,RPS18
ENSG00000231925,TAPBP
ENSG00000197283,SYNGAP1
ENSG00000124772,CPNE5
ENSG00000164626,KCNK5
ENSG00000096384,HSP90AB1
ENSG00000172348,RCAN2
ENSG00000112309,B3GAT2
ENSG00000156508,EEF1A1
ENSG00000198478,SH3BGRL2
ENSG00000146242,TPBG
ENSG00000065609,SNAP91
ENSG00000135346,CGA
ENSG00000118432,CNR1
ENSG00000186231,KLHL32
ENSG00000112276,BVES
ENSG00000112335,SNX3
ENSG00000146360,GPR6
ENSG00000112290,WASF1
ENSG00000189241,TSPYL1
ENSG00000111885,MAN1A1
ENSG00000152661,GJA1
ENSG00000172673,THEMIS
ENSG00000112306,RPS12
ENSG00000164442,CITED2
ENSG00000120265,PCMT1
ENSG00000091831,ESR1
ENSG00000074706,IPCEF1
ENSG00000164638,SLC29A4
ENSG00000075618,FSCN1
ENSG00000005108,THSD7A
ENSG00000006468,ETV1
ENSG00000136267,DGKB
ENSG00000106537,TSPAN13
ENSG00000106541,AGR2
ENSG00000240583,AQP1
ENSG00000164600,NEUROD6
ENSG00000227544,AC018647.1
ENSG00000086289,EPDR1
ENSG00000078053,AMPH
ENSG00000164742,ADCY1
ENSG00000106078,COBL
ENSG00000170419,VSTM2A
ENSG00000132432,SEC61G
ENSG00000263001,GTF2I
ENSG00000005486,RHBDD2
ENSG00000146701,MDH2
ENSG00000106211,HSPB1
ENSG00000075223,SEMA3C
ENSG00000186472,PCLO
ENSG00000170381,SEMA3E
ENSG00000158560,DYNC1I1
ENSG00000106236,NPTX2
ENSG00000160862,AZGP1
ENSG00000166925,TSC22D4
ENSG00000106367,AP1S1
ENSG00000128564,VGF
ENSG00000106397,PLOD3
ENSG00000214253,FIS1
ENSG00000233123,LINC01007
ENSG00000008282,SYPL1
ENSG00000091136,LAMB1
ENSG00000128512,DOCK4
ENSG00000128573,FOXP2
ENSG00000105887,MTPN
ENSG00000090266,NDUFB2
ENSG00000133627,ACTR3B
ENSG00000205542,TMSB4X
ENSG00000169906,S100G
ENSG00000149970,CNKSR2
ENSG00000165169,DYNLT3
ENSG00000182220,ATP6AP2
ENSG00000065923,SLC9A7
ENSG00000102226,USP11
ENSG00000184205,TSPYL2
ENSG00000124313,IQSEC2
ENSG00000102144,PGK1
ENSG00000186310,NAP1L3
ENSG00000184905,TCEAL2
ENSG00000198932,GPRASP1
ENSG00000133169,BEX1
ENSG00000102409,BEX4
ENSG00000133142,TCEAL4
ENSG00000123562,MORF4L2
ENSG00000123560,PLP1
ENSG00000101938,CHRDL1
ENSG00000077264,PAK3
ENSG00000005022,SLC25A5
ENSG00000005893,LAMP2
ENSG00000125675,GRIA3
ENSG00000171388,APLN
ENSG00000165704,HPRT1
ENSG00000179542,SLITRK4
ENSG00000102181,CD99L2
ENSG00000198910,L1CAM
ENSG00000275342,PRAG1
ENSG00000164733,CTSB
ENSG00000175445,LPL
ENSG00000061337,LZTS1
ENSG00000158856,DMTN
ENSG00000168490,PHYHIP
ENSG00000277586,NEFL
ENSG00000240694,PNMA2
ENSG00000120899,PTK2B
ENSG00000120885,CLU
ENSG00000183779,ZNF703
ENSG00000198846,TOX
ENSG00000198363,ASPH
ENSG00000104435,STMN2
ENSG00000147588,PMP2
ENSG00000104327,CALB1
ENSG00000123119,NECAB1
ENSG00000164951,PDP1
ENSG00000104324,CPQ
ENSG00000164924,YWHAZ
ENSG00000155097,ATP6V1C1
ENSG00000164794,KCNV1
ENSG00000136999,NOV
ENSG00000164983,TMEM65
ENSG00000170873,MTSS1
ENSG00000261710,AC104417.2
ENSG00000176956,LY6H
ENSG00000104529,EEF1D
ENSG00000107104,KANK1
ENSG00000080503,SMARCA2
ENSG00000147862,NFIB
ENSG00000107295,SH3GL2
ENSG00000137154,RPS6
ENSG00000155886,SLC24A2
ENSG00000119125,GDA
ENSG00000107372,ZFAND5
ENSG00000198963,RORB
ENSG00000106772,PRUNE2
ENSG00000148053,NTRK2
ENSG00000165023,DIRAS2
ENSG00000165238,WNK2
ENSG00000130958,SLC35D2
ENSG00000260230,FRRS1L
ENSG00000198121,LPAR1
ENSG00000041982,TNC
ENSG00000136854,STXBP1
ENSG00000167106,FAM102A
ENSG00000171159,C9orf16
ENSG00000126878,AIF1L
ENSG00000196358,NTNG2
ENSG00000160271,RALGDS
ENSG00000130558,OLFM1
ENSG00000172889,EGFL7
ENSG00000107317,PTGDS
ENSG00000188229,TUBB4B
ENSG00000185201,IFITM2
ENSG00000177542,SLC25A22
ENSG00000177685,CRACR2B
ENSG00000177697,CD151
ENSG00000078902,TOLLIP
ENSG00000244242,IFITM10
ENSG00000117984,CTSD
ENSG00000166441,RPL27A
ENSG00000050165,DKK3
ENSG00000133816,MICAL2
ENSG00000165973,NELL1
ENSG00000134343,ANO3
ENSG00000049449,RCN1
ENSG00000121691,CAT
ENSG00000026508,CD44
ENSG00000110436,SLC1A2
ENSG00000175264,CHST1
ENSG00000149091,DGKZ
ENSG00000172247,C1QTNF4
ENSG00000186907,RTN4RL2
ENSG00000006118,TMEM132A
ENSG00000011347,SYT7
ENSG00000149485,FADS1
ENSG00000167996,FTH1
ENSG00000124939,SCGB2A1
ENSG00000162188,GNG3
ENSG00000168002,POLR2G
ENSG00000168539,CHRM1
ENSG00000126432,PRDX5
ENSG00000110076,NRXN2
ENSG00000149806,FAU
ENSG00000172757,CFL1
ENSG00000174871,CNIH2
ENSG00000110697,PITPNM1
ENSG00000069482,GAL
ENSG00000110092,CCND1
ENSG00000137497,NUMA1
ENSG00000186642,PDE2A
ENSG00000021300,PLEKHB1
ENSG00000165434,PGM2L1
ENSG00000182103,FAM181B
ENSG00000168959,GRM5
ENSG00000149212,SESN3
ENSG00000185742,C11orf87
ENSG00000109846,CRYAB
ENSG00000149294,NCAM1
ENSG00000137726,FXYD6
ENSG00000076706,MCAM
ENSG00000154096,THY1
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000221932,HEPN1
ENSG00000134909,ARHGAP32
ENSG00000183715,OPCML
ENSG00000109956,B3GAT1
ENSG00000205696,ADARB2-AS1
ENSG00000067057,PFKP
ENSG00000178372,CALML5
ENSG00000107485,GATA3
ENSG00000151025,GPR158
ENSG00000136750,GAD2
ENSG00000095739,BAMBI
ENSG00000204161,TMEM273
ENSG00000197444,OGDHL
ENSG00000237949,LINC00844
ENSG00000138316,ADAMTS14
ENSG00000168209,DDIT4
ENSG00000107758,PPP3CB
ENSG00000148660,CAMK2G
ENSG00000122378,FAM213A
ENSG00000107796,ACTA2
ENSG00000119922,IFIT2
ENSG00000107864,CPEB3
ENSG00000138207,RBP4
ENSG00000197430,OPALIN
ENSG00000099194,SCD
ENSG00000120049,KCNIP2
ENSG00000059915,PSD
ENSG00000148798,INA
ENSG00000148700,ADD3
ENSG00000107518,ATRNL1
ENSG00000148826,NKX6-2
ENSG00000118971,CCND2
ENSG00000010278,CD9
ENSG00000111640,GAPDH
ENSG00000139200,PIANP
ENSG00000089693,MLF2
ENSG00000159335,PTMS
ENSG00000250510,GPR162
ENSG00000111674,ENO2
ENSG00000273079,GRIN2B
ENSG00000246705,H2AFJ
ENSG00000023734,STRAP
ENSG00000008394,MGST1
ENSG00000048540,LMO3
ENSG00000151229,SLC2A13
ENSG00000018236,CNTN1
ENSG00000184613,NELL2
ENSG00000079337,RAPGEF3
ENSG00000152556,PFKM
ENSG00000177875,CCDC184
ENSG00000167535,CACNB3
ENSG00000134287,ARF3
ENSG00000181418,DDN
ENSG00000258283,AC011603.3
ENSG00000123416,TUBA1B
ENSG00000135519,KCNH3
ENSG00000139629,GALNT6
ENSG00000196876,SCN8A
ENSG00000111057,KRT18
ENSG00000135390,ATP5MC2
ENSG00000135447,PPP1R1A
ENSG00000135426,TESPA1
ENSG00000135404,CD63
ENSG00000065357,DGKA
ENSG00000197728,RPS26
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000196531,NACA
ENSG00000166863,TAC3
ENSG00000135643,KCNMB4
ENSG00000072657,TRHDE
ENSG00000166006,KCNC2
ENSG00000067715,SYT1
ENSG00000139220,PPFIA2
ENSG00000070961,ATP2B1
ENSG00000173598,NUDT4
ENSG00000177889,UBE2N
ENSG00000185046,ANKS1B
ENSG00000166598,HSP90B1
ENSG00000074590,NUAK1
ENSG00000166111,SVOP
ENSG00000111249,CUX2
ENSG00000089009,RPL6
ENSG00000089169,RPH3A
ENSG00000088992,TESC
ENSG00000122966,CIT
ENSG00000088986,DYNLL1
ENSG00000157782,CABP1
ENSG00000110931,CAMKK2
ENSG00000130787,HIP1R
ENSG00000090975,PITPNM2
ENSG00000256193,LINC00507
ENSG00000182957,SPATA13
ENSG00000122026,RPL21
ENSG00000189403,HMGB1
ENSG00000120694,HSPH1
ENSG00000133110,POSTN
ENSG00000136156,ITM2B
ENSG00000136099,PCDH8
ENSG00000118946,PCDH17
ENSG00000276644,DACH1
ENSG00000188243,COMMD6
ENSG00000102471,NDFIP2
ENSG00000129538,RNASE1
ENSG00000165795,NDRG2
ENSG00000129562,DAD1
ENSG00000092051,JPH4
ENSG00000168952,STXBP6
ENSG00000100934,SEC23A
ENSG00000213741,RPS29
ENSG00000165502,RPL36AL
ENSG00000198513,ATL1
ENSG00000186469,GNG2
ENSG00000139970,RTN1
ENSG00000139973,SYT16
ENSG00000140015,KCNH5
ENSG00000179841,AKAP5
ENSG00000197555,SIPA1L1
ENSG00000165553,NGB
ENSG00000021645,NRXN3
ENSG00000185070,FLRT2
ENSG00000198668,CALM1
ENSG00000140090,SLC24A4
ENSG00000100604,CHGA
ENSG00000100605,ITPK1
ENSG00000119698,PPP4R4
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000182809,CRIP2
ENSG00000166206,GABRB3
ENSG00000186297,GABRA5
ENSG00000166922,SCG5
ENSG00000140319,SRP14
ENSG00000137825,ITPKA
ENSG00000092445,TYRO3
ENSG00000140264,SERF2
ENSG00000166710,B2M
ENSG00000104093,DMXL2
ENSG00000140280,LYSMD2
ENSG00000128872,TMOD2
ENSG00000128989,ARPP19
ENSG00000157483,MYO1E
ENSG00000157470,FAM81A
ENSG00000166794,PPIB
ENSG00000169032,MAP2K1
ENSG00000166949,SMAD3
ENSG00000137818,RPLP1
ENSG00000156642,NPTN
ENSG00000129009,ISLR
ENSG00000178741,COX5A
ENSG00000169783,LINGO1
ENSG00000103811,CTSH
ENSG00000136404,TM6SF1
ENSG00000140600,SH3GL3
ENSG00000073417,PDE8A
ENSG00000140545,MFGE8
ENSG00000166819,PLIN1
ENSG00000185518,SV2B
ENSG00000127585,FBXL16
ENSG00000007516,BAIAP3
ENSG00000167971,CASKIN1
ENSG00000167978,SRRM2
ENSG00000078328,RBFOX1
ENSG00000183454,GRIN2A
ENSG00000184602,SNN
ENSG00000186260,MKL2
ENSG00000166780,C16orf45
ENSG00000170537,TMC7
ENSG00000122254,HS3ST2
ENSG00000166501,PRKCB
ENSG00000006116,CACNG3
ENSG00000182601,HS3ST4
ENSG00000176046,NUPR1
ENSG00000167371,PRRT2
ENSG00000149927,DOC2A
ENSG00000099365,STX1B
ENSG00000129636,ITFG1
ENSG00000087250,MT3
ENSG00000169715,MT1E
ENSG00000187193,MT1X
ENSG00000006210,CX3CL1
ENSG00000172137,CALB2
ENSG00000034713,GABARAPL2
ENSG00000140945,CDH13
ENSG00000103154,NECAB2
ENSG00000154118,JPH3
ENSG00000272636,DOC2B
ENSG00000159842,ABR
ENSG00000007168,PAFAH1B1
ENSG00000004660,CAMKK1
ENSG00000183018,SPNS2
ENSG00000132535,DLG4
ENSG00000181885,CLDN7
ENSG00000129244,ATP1B2
ENSG00000183011,NAA38
ENSG00000161970,RPL26
ENSG00000133030,MPRIP
ENSG00000087095,NLK
ENSG00000109107,ALDOC
ENSG00000198242,RPL23A
ENSG00000176749,CDK5R1
ENSG00000006042,TMEM98
ENSG00000092871,RFFL
ENSG00000141750,STAC2
ENSG00000126351,THRA
ENSG00000128422,KRT17
ENSG00000173812,EIF1
ENSG00000173801,JUP
ENSG00000173786,CNP
ENSG00000182575,NXPH3
ENSG00000108821,COL1A1
ENSG00000239672,NME1
ENSG00000154975,CA10
ENSG00000108924,HLF
ENSG00000108960,MMD
ENSG00000264364,DYNLL2
ENSG00000108387,SEPT4
ENSG00000167434,CA4
ENSG00000180616,SSTR2
ENSG00000172809,RPL38
ENSG00000141540,TTYH2
ENSG00000132475,H3F3B
ENSG00000182534,MXRA7
ENSG00000167281,RBFOX3
ENSG00000171246,NPTX1
ENSG00000175866,BAIAP2
ENSG00000141433,ADCYAP1
ENSG00000170579,DLGAP1
ENSG00000171885,AQP4
ENSG00000177511,ST8SIA3
ENSG00000141668,CBLN2
ENSG00000150656,CNDP1
ENSG00000197971,MBP
ENSG00000125841,NRSN2
ENSG00000088832,FKBP1A
ENSG00000198053,SIRPA
ENSG00000088899,LZTS3
ENSG00000198171,DDRGK1
ENSG00000171867,PRNP
ENSG00000089199,CHGB
ENSG00000125827,TMX4
ENSG00000182621,PLCB1
ENSG00000132639,SNAP25
ENSG00000125851,PCSK2
ENSG00000125868,DSTN
ENSG00000125814,NAPB
ENSG00000101439,CST3
ENSG00000101350,KIF3B
ENSG00000101460,MAP1LC3A
ENSG00000260032,NORAD
ENSG00000088367,EPB41L1
ENSG00000101335,MYL9
ENSG00000053438,NNAT
ENSG00000196090,PTPRT
ENSG00000168734,PKIG
ENSG00000124134,KCNS1
ENSG00000101443,WFDC2
ENSG00000124140,SLC12A5
ENSG00000026559,KCNG1
ENSG00000064787,BCAS1
ENSG00000101144,BMP7
ENSG00000124172,ATP5F1E
ENSG00000183186,C2CD4C
ENSG00000172270,BSG
ENSG00000196415,PRTN3
ENSG00000197766,CFD
ENSG00000115268,RPS15
ENSG00000129911,KLF16
ENSG00000161082,CELF5
ENSG00000186111,PIP5K1C
ENSG00000105255,FSD1
ENSG00000167671,UBXN6
ENSG00000167676,PLIN4
ENSG00000167680,SEMA6B
ENSG00000130255,RPL36
ENSG00000183248,PRR36
ENSG00000178531,CTXN1
ENSG00000198258,UBL5
ENSG00000065989,PDE4A
ENSG00000196361,ELAVL3
ENSG00000099308,MAST3
