gene_id,gene_name
ENSG00000146192,FGD2
ENSG00000268257,AIRN
ENSG00000226194,LINC02519
ENSG00000189043,NDUFA4
ENSG00000106541,AGR2
ENSG00000211689,TRGC1
ENSG00000160862,AZGP1
ENSG00000196937,FAM3C
ENSG00000224897,POT1-AS1
ENSG00000272941,AC083862.2
ENSG00000258227,CLEC5A
ENSG00000233878,AC073133.2
ENSG00000124343,XG
ENSG00000186810,CXCR3
ENSG00000197181,PIWIL2
ENSG00000104722,NEFM
ENSG00000277586,NEFL
ENSG00000165066,NKX6-3
ENSG00000272024,AC064807.4
ENSG00000104435,STMN2
ENSG00000170323,FABP4
ENSG00000266289,AC012213.3
ENSG00000170122,FOXD4
ENSG00000155886,SLC24A2
ENSG00000269900,RMRP
ENSG00000276203,ANKRD20A3
ENSG00000225032,AL162586.1
ENSG00000232987,LINC01219
ENSG00000110665,C11orf21
ENSG00000050165,DKK3
ENSG00000284969,AL049629.2
ENSG00000124935,SCGB1D2
ENSG00000257002,AP000438.1
ENSG00000133317,LGALS12
ENSG00000255120,OVOL1-AS1
ENSG00000154146,NRGN
ENSG00000254842,LINC02551
ENSG00000178372,CALML5
ENSG00000205488,CALML3-AS1
ENSG00000272381,AL356258.1
ENSG00000233200,AL117336.1
ENSG00000272630,AL731563.3
ENSG00000270087,AC010997.3
ENSG00000173267,SNCG
ENSG00000148671,ADIRF
ENSG00000173915,ATP5MD
ENSG00000148702,HABP2
ENSG00000151892,GFRA1
ENSG00000111640,GAPDH
ENSG00000111796,KLRB1
ENSG00000246705,H2AFJ
ENSG00000174236,REP15
ENSG00000257660,AC117498.2
ENSG00000123416,TUBA1B
ENSG00000170421,KRT8
ENSG00000139626,ITGB7
ENSG00000135437,RDH5
ENSG00000067715,SYT1
ENSG00000269916,AC133794.1
ENSG00000235423,AC068768.1
ENSG00000102743,SLC25A15
ENSG00000275202,AL161421.1
ENSG00000260830,AL135744.1
ENSG00000258537,FRMD6-AS2
ENSG00000277050,AL122125.1
ENSG00000186469,GNG2
ENSG00000100593,ISM2
ENSG00000165949,IFI27
ENSG00000168398,BDKRB2
ENSG00000183484,GPR132
ENSG00000211898,IGHD
ENSG00000211899,IGHM
ENSG00000128739,SNRPN
ENSG00000236914,LINC01852
ENSG00000184716,SERINC4
ENSG00000166710,B2M
ENSG00000169032,MAP2K1
ENSG00000137818,RPLP1
ENSG00000129009,ISLR
ENSG00000140459,CYP11A1
ENSG00000259666,LINGO1-AS1
ENSG00000277782,AC068870.2
ENSG00000188536,HBA2
ENSG00000153060,TEKT5
ENSG00000155714,PDZD9
ENSG00000122254,HS3ST2
ENSG00000188603,CLN3
ENSG00000176046,NUPR1
ENSG00000259807,AC009093.1
ENSG00000140932,CMTM2
ENSG00000140839,CLEC18B
ENSG00000171724,VAT1L
ENSG00000224888,AC138028.2
ENSG00000221882,OR3A2
ENSG00000269947,AC135178.5
ENSG00000109047,RCVRN
ENSG00000264968,AC090844.2
ENSG00000171345,KRT19
ENSG00000131095,GFAP
ENSG00000108960,MMD
ENSG00000141448,GATA6
ENSG00000075643,MOCOS
ENSG00000283458,AC011139.1
ENSG00000197971,MBP
ENSG00000132639,SNAP25
ENSG00000101439,CST3
ENSG00000124143,ARHGAP40
ENSG00000197766,CFD
ENSG00000105711,SCN1B
ENSG00000174521,TTC9B
ENSG00000142233,NTN5
ENSG00000269646,AC010487.2
ENSG00000280007,AC008079.2
ENSG00000128245,YWHAH
ENSG00000273289,AL121672.3
ENSG00000273272,U62317.5
ENSG00000183036,PCP4
ENSG00000160180,TFF3
ENSG00000160182,TFF1
ENSG00000227039,ITGB2-AS1
ENSG00000198763,MT-ND2
ENSG00000198804,MT-CO1
ENSG00000198712,MT-CO2
ENSG00000198938,MT-CO3
ENSG00000198727,MT-CYB
ENSG00000187608,ISG15
ENSG00000054523,KIF1B
ENSG00000142634,EFHD2
ENSG00000162545,CAMK2N1
ENSG00000126709,IFI6
ENSG00000020129,NCDN
ENSG00000142937,RPS8
ENSG00000085832,EPS15
ENSG00000154027,AK5
ENSG00000143013,LMO4
ENSG00000169242,EFNA1
ENSG00000162734,PEA15
ENSG00000162745,OLFML2B
ENSG00000117152,RGS4
ENSG00000143198,MGST3
ENSG00000143499,SMYD2
ENSG00000163041,H3F3A
ENSG00000203685,STUM
ENSG00000143774,GUK1
ENSG00000134308,YWHAQ
ENSG00000115756,HPCAL1
ENSG00000162981,FAM84A
ENSG00000163032,VSNL1
ENSG00000150938,CRIM1
ENSG00000115310,RTN4
ENSG00000135940,COX5B
ENSG00000175874,CREG2
ENSG00000153234,NR4A2
ENSG00000136535,TBR1
ENSG00000144290,SLC4A10
ENSG00000071909,MYO3B
ENSG00000128656,CHN1
ENSG00000154518,ATP5MC3
ENSG00000115252,PDE1A
ENSG00000272800,AC021851.1
ENSG00000144339,TMEFF2
ENSG00000188674,C2orf80
ENSG00000115414,FN1
ENSG00000197756,RPL37A
ENSG00000135919,SERPINE2
ENSG00000066248,NGEF
ENSG00000115648,MLPH
ENSG00000172428,COPS9
ENSG00000187288,CIDEC
ENSG00000269028,MTRNR2L12
ENSG00000114573,ATP6V1A
ENSG00000091513,TF
ENSG00000158258,CLSTN2
ENSG00000163536,SERPINI1
ENSG00000114757,PEX5L
ENSG00000156976,EIF4A2
ENSG00000189058,APOD
ENSG00000163993,S100P
ENSG00000109743,BST1
ENSG00000151552,QDPR
ENSG00000171476,HOPX
ENSG00000132465,JCHAIN
ENSG00000138757,G3BP2
ENSG00000118816,CCNI
ENSG00000152583,SPARCL1
ENSG00000138814,PPP3CA
ENSG00000138650,PCDH10
ENSG00000120251,GRIA2
ENSG00000171509,RXFP1
ENSG00000109472,CPE
ENSG00000215218,UBE2QL1
ENSG00000145592,RPL37
ENSG00000113319,RASGRF2
ENSG00000198961,PJA2
ENSG00000271797,AC008494.3
ENSG00000205279,CTXN3
ENSG00000169567,HINT1
ENSG00000198944,SOWAHA
ENSG00000248559,AC109454.2
ENSG00000145824,CXCL14
ENSG00000152377,SPOCK1
ENSG00000164587,RPS14
ENSG00000074317,SNCB
ENSG00000206503,HLA-A
ENSG00000204531,POU5F1
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000197261,C6orf141
ENSG00000096006,CRISP3
ENSG00000156508,EEF1A1
ENSG00000112290,WASF1
ENSG00000172673,THEMIS
ENSG00000112306,RPS12
ENSG00000074706,IPCEF1
ENSG00000006468,ETV1
ENSG00000196683,TOMM7
ENSG00000122566,HNRNPA2B1
ENSG00000122545,SEPT7
ENSG00000196262,PPIA
ENSG00000105968,H2AFV
ENSG00000170419,VSTM2A
ENSG00000106089,STX1A
ENSG00000170027,YWHAG
ENSG00000170381,SEMA3E
ENSG00000197343,ZNF655
ENSG00000233123,LINC01007
ENSG00000128573,FOXP2
ENSG00000159763,PIP
ENSG00000205542,TMSB4X
ENSG00000102226,USP11
ENSG00000008056,SYN1
ENSG00000102109,PCSK1N
ENSG00000102003,SYP
ENSG00000179222,MAGED1
ENSG00000186462,NAP1L2
ENSG00000166681,BEX3
ENSG00000123560,PLP1
ENSG00000101856,PGRMC1
ENSG00000010404,IDS
ENSG00000147403,RPL10
ENSG00000147416,ATP6V1B2
ENSG00000168490,PHYHIP
ENSG00000092964,DPYSL2
ENSG00000133872,SARAF
ENSG00000104327,CALB1
ENSG00000123119,NECAB1
ENSG00000070756,PABPC1
ENSG00000147684,NDUFB9
ENSG00000176956,LY6H
ENSG00000161016,RPL8
ENSG00000198963,RORB
ENSG00000165023,DIRAS2
ENSG00000197958,RPL12
ENSG00000197694,SPTAN1
ENSG00000148303,RPL7A
ENSG00000177542,SLC25A22
ENSG00000177600,RPLP2
ENSG00000117983,MUC5B
ENSG00000117984,CTSD
ENSG00000134333,LDHA
ENSG00000049449,RCN1
ENSG00000167996,FTH1
ENSG00000124939,SCGB2A1
ENSG00000162188,GNG3
ENSG00000149806,FAU
ENSG00000251562,MALAT1
ENSG00000151365,THRSP
ENSG00000170290,SLN
ENSG00000149294,NCAM1
ENSG00000137726,FXYD6
ENSG00000154096,THY1
ENSG00000166257,SCN3B
ENSG00000251226,AP001999.1
ENSG00000067057,PFKP
ENSG00000107485,GATA3
ENSG00000170324,FRMPD2
ENSG00000237949,LINC00844
ENSG00000165443,PHYHIPL
ENSG00000197746,PSAP
ENSG00000138326,RPS24
ENSG00000138207,RBP4
ENSG00000171314,PGAM1
ENSG00000095713,CRTAC1
ENSG00000010278,CD9
ENSG00000111674,ENO2
ENSG00000048540,LMO3
ENSG00000111057,KRT18
ENSG00000135447,PPP1R1A
ENSG00000135426,TESPA1
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000182379,NXPH4
ENSG00000135643,KCNMB4
ENSG00000070961,ATP2B1
ENSG00000111249,CUX2
ENSG00000224982,TMEM233
ENSG00000111775,COX6A1
ENSG00000157782,CABP1
ENSG00000256193,LINC00507
ENSG00000133083,DCLK1
ENSG00000133110,POSTN
ENSG00000136099,PCDH8
ENSG00000118946,PCDH17
ENSG00000139970,RTN1
ENSG00000165553,NGB
ENSG00000165943,MOAP1
ENSG00000227051,C14orf132
ENSG00000214548,MEG3
ENSG00000080824,HSP90AA1
ENSG00000257151,PWAR6
ENSG00000186297,GABRA5
ENSG00000034053,APBA2
ENSG00000172575,RASGRP1
ENSG00000137825,ITPKA
ENSG00000166963,MAP1A
ENSG00000140264,SERF2
ENSG00000197535,MYO5A
ENSG00000128989,ARPP19
ENSG00000182718,ANXA2
ENSG00000166819,PLIN1
ENSG00000206172,HBA1
ENSG00000127585,FBXL16
ENSG00000140988,RPS2
ENSG00000127561,SYNGR3
ENSG00000267795,SMIM22
ENSG00000184602,SNN
ENSG00000170540,ARL6IP1
ENSG00000166501,PRKCB
ENSG00000182601,HS3ST4
ENSG00000087250,MT3
ENSG00000103034,NDRG4
ENSG00000172137,CALB2
ENSG00000166509,CLEC3A
ENSG00000167526,RPL13
ENSG00000184811,TRARG1
ENSG00000141258,SGSM2
ENSG00000161970,RPL26
ENSG00000109107,ALDOC
ENSG00000108298,RPL19
ENSG00000128422,KRT17
ENSG00000173786,CNP
ENSG00000131469,RPL27
ENSG00000108821,COL1A1
ENSG00000154975,CA10
ENSG00000180616,SSTR2
ENSG00000109062,SLC9A3R1
ENSG00000132471,WBP2
ENSG00000171246,NPTX1
ENSG00000175866,BAIAP2
ENSG00000184009,ACTG1
ENSG00000141424,SLC39A6
ENSG00000101489,CELF4
ENSG00000088832,FKBP1A
ENSG00000171867,PRNP
ENSG00000125869,LAMP5
ENSG00000197586,ENTPD6
ENSG00000101460,MAP1LC3A
ENSG00000053438,NNAT
ENSG00000101443,WFDC2
ENSG00000054803,CBLN4
ENSG00000087460,GNAS
ENSG00000101210,EEF1A2
ENSG00000115268,RPS15
ENSG00000104904,OAZ1
ENSG00000104964,AES
ENSG00000178531,CTXN1
ENSG00000233927,RPS28
ENSG00000099308,MAST3
ENSG00000130520,LSM4
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000250067,YJEFN3
ENSG00000089356,FXYD3
ENSG00000105290,APLP1
ENSG00000161281,COX7A1
ENSG00000086548,CEACAM6
ENSG00000178980,SELENOW
ENSG00000087086,FTL
ENSG00000142541,RPL13A
ENSG00000108107,RPL28
ENSG00000100030,MAPK1
ENSG00000099953,MMP11
ENSG00000100219,XBP1
ENSG00000100285,NEFH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000100341,PNPLA5
ENSG00000142192,APP
ENSG00000160307,S100B
ENSG00000228253,MT-ATP8
ENSG00000198899,MT-ATP6
ENSG00000198840,MT-ND3
ENSG00000212907,MT-ND4L
ENSG00000198886,MT-ND4
ENSG00000198786,MT-ND5
ENSG00000171603,CLSTN1
ENSG00000121753,ADGRB2
ENSG00000184007,PTP4A2
ENSG00000142875,PRKACB
ENSG00000160781,PAQR6
ENSG00000159176,CSRP1
ENSG00000143761,ARF1
ENSG00000169554,ZEB2
ENSG00000168542,COL3A1
ENSG00000078018,MAP2
ENSG00000157152,SYN2
ENSG00000168314,MOBP
ENSG00000153266,FEZF2
ENSG00000181092,ADIPOQ
ENSG00000188001,TPRG1
ENSG00000118785,SPP1
ENSG00000061918,GUCY1B1
ENSG00000250722,SELENOP
ENSG00000070808,CAMK2A
ENSG00000112186,CAP2
ENSG00000137409,MTCH1
ENSG00000096384,HSP90AB1
ENSG00000196376,SLC35F1
ENSG00000111897,SERINC1
ENSG00000118523,CTGF
ENSG00000112531,QKI
ENSG00000180354,MTURN
ENSG00000135218,CD36
ENSG00000164692,COL1A2
ENSG00000158560,DYNC1I1
ENSG00000156298,TSPAN7
ENSG00000005893,LAMP2
ENSG00000071553,ATP6AP1
ENSG00000240694,PNMA2
ENSG00000137573,SULF1
ENSG00000107295,SH3GL2
ENSG00000086061,DNAJA1
ENSG00000086062,B4GALT1
ENSG00000048828,FAM120A
ENSG00000188229,TUBB4B
ENSG00000175356,SCUBE2
ENSG00000255823,MTRNR2L8
ENSG00000245532,NEAT1
ENSG00000021300,PLEKHB1
ENSG00000109846,CRYAB
ENSG00000109956,B3GAT1
ENSG00000107758,PPP3CB
ENSG00000197430,OPALIN
ENSG00000099194,SCD
ENSG00000018236,CNTN1
ENSG00000184613,NELL2
ENSG00000167552,TUBA1A
ENSG00000088986,DYNLL1
ENSG00000129538,RNASE1
ENSG00000197045,GMFB
ENSG00000156642,NPTN
ENSG00000149927,DOC2A
ENSG00000159720,ATP6V0D1
ENSG00000170315,UBB
ENSG00000126860,EVI2A
ENSG00000073969,NSF
ENSG00000141433,ADCYAP1
ENSG00000132872,SYT4
ENSG00000167676,PLIN4
ENSG00000104833,TUBB4A
ENSG00000105695,MAG
ENSG00000105223,PLD3
ENSG00000104888,SLC17A7
ENSG00000241973,PI4KA
ENSG00000100129,EIF3L
ENSG00000198888,MT-ND1
ENSG00000142676,RPL11
ENSG00000186160,CYP4Z1
ENSG00000134243,SORT1
ENSG00000197747,S100A10
ENSG00000189334,S100A14
ENSG00000177954,RPS27
ENSG00000119865,CNRIP1
ENSG00000187514,PTMA
ENSG00000163618,CADPS
ENSG00000080822,CLDND1
ENSG00000145284,SCD5
ENSG00000145335,SNCA
ENSG00000171368,TPPP
ENSG00000113140,SPARC
ENSG00000204628,RACK1
ENSG00000173467,AGR3
ENSG00000186472,PCLO
ENSG00000147526,TACC1
ENSG00000104388,RAB2A
ENSG00000147604,RPL7
ENSG00000137154,RPS6
ENSG00000110092,CCND1
ENSG00000149273,RPS3
ENSG00000089009,RPL6
ENSG00000089220,PEBP1
ENSG00000196405,EVL
ENSG00000126214,KLC1
ENSG00000185518,SV2B
ENSG00000087258,GNAO1
ENSG00000185624,P4HB
ENSG00000125814,NAPB
ENSG00000166913,YWHAB
ENSG00000167641,PPP1R14A
ENSG00000116675,DNAJC6
ENSG00000136541,ERMN
ENSG00000174748,RPL15
ENSG00000145425,RPS3A
ENSG00000231500,RPS18
ENSG00000198034,RPS4X
ENSG00000089157,RPLP0
ENSG00000092199,HNRNPC
ENSG00000108387,SEPT4
ENSG00000105372,RPS19
ENSG00000063177,RPL18
ENSG00000100316,RPL3
