gene_symbol,gene_name
ENSG00000198846,TOX
ENSG00000198363,ASPH
ENSG00000171033,PKIA
ENSG00000104435,STMN2
ENSG00000155096,AZIN1
ENSG00000147684,NDUFB9
ENSG00000161016,RPL8
ENSG00000155886,SLC24A2
ENSG00000119125,GDA
ENSG00000135046,ANXA1
ENSG00000198963,RORB
ENSG00000106772,PRUNE2
ENSG00000165023,DIRAS2
ENSG00000136854,STXBP1
ENSG00000106976,DNM1
ENSG00000196358,NTNG2
ENSG00000107317,PTGDS
ENSG00000177542,SLC25A22
ENSG00000177697,CD151
ENSG00000117983,MUC5B
ENSG00000117984,CTSD
ENSG00000255823,MTRNR2L8
ENSG00000050165,DKK3
ENSG00000110700,RPS13
ENSG00000110436,SLC1A2
ENSG00000149091,DGKZ
ENSG00000172247,C1QTNF4
ENSG00000149476,TKFC
ENSG00000133321,RARRES3
ENSG00000133318,RTN3
ENSG00000126432,PRDX5
ENSG00000245532,NEAT1
ENSG00000251562,MALAT1
ENSG00000172757,CFL1
ENSG00000110092,CCND1
ENSG00000165434,PGM2L1
ENSG00000149273,RPS3
ENSG00000062282,DGAT2
ENSG00000109846,CRYAB
ENSG00000150764,DIXDC1
ENSG00000137726,FXYD6
ENSG00000118181,RPS25
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000067057,PFKP
ENSG00000178372,CALML5
ENSG00000107485,GATA3
ENSG00000095739,BAMBI
ENSG00000170324,FRMPD2
ENSG00000165443,PHYHIPL
ENSG00000197746,PSAP
ENSG00000107758,PPP3CB
ENSG00000148660,CAMK2G
ENSG00000173267,SNCG
ENSG00000187122,SLIT1
ENSG00000171314,PGAM1
ENSG00000099194,SCD
ENSG00000120049,KCNIP2
ENSG00000148798,INA
ENSG00000139190,VAMP1
ENSG00000111640,GAPDH
ENSG00000111674,ENO2
ENSG00000246705,H2AFJ
ENSG00000008394,MGST1
ENSG00000018236,CNTN1
ENSG00000184613,NELL2
ENSG00000123416,TUBA1B
ENSG00000111057,KRT18
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000155980,KIF5A
ENSG00000135643,KCNMB4
ENSG00000166006,KCNC2
ENSG00000067715,SYT1
ENSG00000070961,ATP2B1
ENSG00000111249,CUX2
ENSG00000224982,TMEM233
ENSG00000111775,COX6A1
ENSG00000088986,DYNLL1
ENSG00000122026,RPL21
ENSG00000120694,HSPH1
ENSG00000133083,DCLK1
ENSG00000133110,POSTN
ENSG00000102468,HTR2A
ENSG00000136099,PCDH8
ENSG00000118946,PCDH17
ENSG00000185352,HS6ST3
ENSG00000129538,RNASE1
ENSG00000186469,GNG2
ENSG00000139970,RTN1
ENSG00000165553,NGB
ENSG00000100604,CHGA
ENSG00000100605,ITPK1
ENSG00000165943,MOAP1
ENSG00000165949,IFI27
ENSG00000227051,C14orf132
ENSG00000080824,HSP90AA1
ENSG00000126214,KLC1
ENSG00000128739,SNRPN
ENSG00000172575,RASGRP1
ENSG00000137825,ITPKA
ENSG00000166963,MAP1A
ENSG00000140264,SERF2
ENSG00000197535,MYO5A
ENSG00000182718,ANXA2
ENSG00000169032,MAP2K1
ENSG00000174444,RPL4
ENSG00000156642,NPTN
ENSG00000167178,ISLR2
ENSG00000129009,ISLR
ENSG00000185787,MORF4L1
ENSG00000140545,MFGE8
ENSG00000166819,PLIN1
ENSG00000185518,SV2B
ENSG00000127585,FBXL16
ENSG00000140988,RPS2
ENSG00000103145,HCFC1R1
ENSG00000267795,SMIM22
ENSG00000166780,C16orf45
ENSG00000170540,ARL6IP1
ENSG00000103316,CRYM
ENSG00000122254,HS3ST2
ENSG00000166501,PRKCB
ENSG00000176046,NUPR1
ENSG00000149925,ALDOA
ENSG00000198848,CES1
ENSG00000087250,MT3
ENSG00000125148,MT2A
ENSG00000125144,MT1G
ENSG00000103034,NDRG4
ENSG00000159713,TPPP3
ENSG00000166509,CLEC3A
ENSG00000167526,RPL13
ENSG00000181885,CLDN7
ENSG00000161970,RPL26
ENSG00000109099,PMP22
ENSG00000170315,UBB
ENSG00000109107,ALDOC
ENSG00000126351,THRA
ENSG00000141753,IGFBP4
ENSG00000108821,COL1A1
ENSG00000108960,MMD
ENSG00000108395,TRIM37
ENSG00000180616,SSTR2
ENSG00000172809,RPL38
ENSG00000141540,TTYH2
ENSG00000171246,NPTX1
ENSG00000184009,ACTG1
ENSG00000141542,RAB40B
ENSG00000141433,ADCYAP1
ENSG00000171885,AQP4
ENSG00000101489,CELF4
ENSG00000197971,MBP
ENSG00000088832,FKBP1A
ENSG00000171867,PRNP
ENSG00000125869,LAMP5
ENSG00000125814,NAPB
ENSG00000101460,MAP1LC3A
ENSG00000124107,SLPI
ENSG00000101443,WFDC2
ENSG00000101210,EEF1A2
ENSG00000125534,PPDPF
ENSG00000167468,GPX4
ENSG00000104964,AES
ENSG00000104833,TUBB4A
ENSG00000178531,CTXN1
ENSG00000233927,RPS28
ENSG00000099308,MAST3
ENSG00000250067,YJEFN3
ENSG00000105220,GPI
ENSG00000105711,SCN1B
ENSG00000089356,FXYD3
ENSG00000105290,APLP1
ENSG00000161281,COX7A1
ENSG00000174521,TTC9B
ENSG00000255974,CYP2A6
ENSG00000130203,APOE
ENSG00000182013,PNMA8A
ENSG00000178980,SELENOW
ENSG00000087086,FTL
ENSG00000104888,SLC17A7
ENSG00000126583,PRKCG
ENSG00000241973,PI4KA
ENSG00000100095,SEZ6L
ENSG00000100219,XBP1
ENSG00000128245,YWHAH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000142168,SOD1
ENSG00000142173,COL6A2
ENSG00000160307,S100B
ENSG00000228253,MT-ATP8
ENSG00000198840,MT-ND3
ENSG00000212907,MT-ND4L
ENSG00000187730,GABRD
ENSG00000171603,CLSTN1
ENSG00000169442,CD52
ENSG00000198830,HMGN2
ENSG00000121753,ADGRB2
ENSG00000020129,NCDN
ENSG00000168653,NDUFS5
ENSG00000116983,HPCAL4
ENSG00000179178,TMEM125
ENSG00000123091,RNF11
ENSG00000169213,RAB3B
ENSG00000116133,DHCR24
ENSG00000184292,TACSTD2
ENSG00000162595,DIRAS3
ENSG00000177301,KCNA2
ENSG00000134258,VTCN1
ENSG00000159164,SV2A
ENSG00000213190,MLLT11
ENSG00000159377,PSMB4
ENSG00000188643,S100A16
ENSG00000189171,S100A13
ENSG00000160678,S100A1
ENSG00000177954,RPS27
ENSG00000125462,C1orf61
ENSG00000143320,CRABP2
ENSG00000158859,ADAMTS4
ENSG00000152332,UHMK1
ENSG00000117152,RGS4
ENSG00000075945,KIFAP3
ENSG00000135821,GLUL
ENSG00000159176,CSRP1
ENSG00000143862,ARL8A
ENSG00000117691,NENF
ENSG00000143774,GUK1
ENSG00000135750,KCNK1
ENSG00000153187,HNRNPU
ENSG00000172554,SNTG2
ENSG00000115738,ID2
ENSG00000134313,KIDINS220
ENSG00000134308,YWHAQ
ENSG00000162981,FAM84A
ENSG00000115884,SDC1
ENSG00000270100,AC012065.4
ENSG00000198399,ITSN2
ENSG00000158089,GALNT14
ENSG00000150938,CRIM1
ENSG00000152154,TMEM178A
ENSG00000183023,SLC8A1
ENSG00000115944,COX7A2L
ENSG00000143933,CALM2
ENSG00000115310,RTN4
ENSG00000143947,RPS27A
ENSG00000115355,CCDC88A
ENSG00000119866,BCL11A
ENSG00000221823,PPP3R1
ENSG00000115350,POLE4
ENSG00000118640,VAMP8
ENSG00000172005,MAL
ENSG00000230606,AC092683.1
ENSG00000135940,COX5B
ENSG00000071082,RPL31
ENSG00000175701,SMIM37
ENSG00000155368,DBI
ENSG00000168702,LRP1B
ENSG00000169554,ZEB2
ENSG00000136541,ERMN
ENSG00000144283,PKP4
ENSG00000144290,SLC4A10
ENSG00000136531,SCN2A
ENSG00000144285,SCN1A
ENSG00000154518,ATP5MC3
ENSG00000138434,SSFA2
ENSG00000061676,NCKAP1
ENSG00000168542,COL3A1
ENSG00000188674,C2orf80
ENSG00000197756,RPL37A
ENSG00000135924,DNAJB2
ENSG00000130294,KIF1A
ENSG00000144713,RPL32
ENSG00000174748,RPL15
ENSG00000163527,STT3B
ENSG00000164061,BSN
ENSG00000164076,CAMKV
ENSG00000162244,RPL29
ENSG00000163618,CADPS
ENSG00000270562,AC097634.1
ENSG00000163430,FSTL1
ENSG00000196353,CPNE4
ENSG00000091513,TF
ENSG00000070087,PFN2
ENSG00000169282,KCNAB1
ENSG00000114200,BCHE
ENSG00000013297,CLDN11
ENSG00000114450,GNB4
ENSG00000114757,PEX5L
ENSG00000058866,DGKG
ENSG00000181092,ADIPOQ
ENSG00000243449,C4orf48
ENSG00000163993,S100P
ENSG00000124406,ATP8A1
ENSG00000018189,RUFY3
ENSG00000145335,SNCA
ENSG00000138696,BMPR1B
ENSG00000145362,ANK2
ENSG00000174607,UGT8
ENSG00000050730,TNIP3
ENSG00000138650,PCDH10
ENSG00000153130,SCOC
ENSG00000145425,RPS3A
ENSG00000109670,FBXW7
ENSG00000120251,GRIA2
ENSG00000164125,FAM198B
ENSG00000164124,TMEM144
ENSG00000109466,KLHL2
ENSG00000052802,MSMO1
ENSG00000218336,TENM3
ENSG00000151726,ACSL1
ENSG00000154153,RETREG1
ENSG00000113361,CDH6
ENSG00000133401,PDZD2
ENSG00000113387,SUB1
ENSG00000145592,RPL37
ENSG00000152932,RAB3C
ENSG00000127184,COX7C
ENSG00000175426,PCSK1
ENSG00000145730,PAM
ENSG00000198961,PJA2
ENSG00000152503,TRIM36
ENSG00000205279,CTXN3
ENSG00000138829,FBN2
ENSG00000169567,HINT1
ENSG00000164403,SHROOM1
ENSG00000164405,UQCRQ
ENSG00000113558,SKP1
ENSG00000119048,UBE2B
ENSG00000145824,CXCL14
ENSG00000171604,CXXC5
ENSG00000131507,NDFIP1
ENSG00000164587,RPS14
ENSG00000155511,GRIA1
ENSG00000145864,GABRB2
ENSG00000181163,NPM1
ENSG00000127022,CANX
ENSG00000113269,RNF130
ENSG00000204628,RACK1
ENSG00000152954,NRSN1
ENSG00000204655,MOG
ENSG00000204511,MCCD1
ENSG00000204287,HLA-DRA
ENSG00000198502,HLA-DRB5
ENSG00000196126,HLA-DRB1
ENSG00000186577,SMIM29
ENSG00000124614,RPS10
ENSG00000124664,SPDEF
ENSG00000146122,DAAM2
ENSG00000096384,HSP90AB1
ENSG00000096006,CRISP3
ENSG00000156508,EEF1A1
ENSG00000112695,COX7A2
ENSG00000112697,TMEM30A
ENSG00000112335,SNX3
ENSG00000112290,WASF1
ENSG00000277443,MARCKS
ENSG00000196376,SLC35F1
ENSG00000152661,GJA1
ENSG00000188580,NKAIN2
ENSG00000118523,CTGF
ENSG00000112306,RPS12
ENSG00000075624,ACTB
ENSG00000136238,RAC1
ENSG00000180354,MTURN
ENSG00000058404,CAMK2B
ENSG00000196262,PPIA
ENSG00000189143,CLDN4
ENSG00000106682,EIF4H
ENSG00000005486,RHBDD2
ENSG00000106211,HSPB1
ENSG00000127955,GNAI1
ENSG00000075213,SEMA3A
ENSG00000153993,SEMA3D
ENSG00000242265,PEG10
ENSG00000158560,DYNC1I1
ENSG00000241468,ATP5MF
ENSG00000166925,TSC22D4
ENSG00000128564,VGF
ENSG00000128512,DOCK4
ENSG00000170775,GPR37
ENSG00000064393,HIPK2
ENSG00000090266,NDUFB2
ENSG00000174469,CNTNAP2
ENSG00000082014,SMARCD3
ENSG00000105993,DNAJB6
ENSG00000002586,CD99
ENSG00000149970,CNKSR2
ENSG00000102109,PCSK1N
ENSG00000241343,RPL36A
ENSG00000102409,BEX4
ENSG00000133134,BEX2
ENSG00000182916,TCEAL7
ENSG00000166681,BEX3
ENSG00000133142,TCEAL4
ENSG00000123562,MORF4L2
ENSG00000147224,PRPS1
ENSG00000198918,RPL39
ENSG00000281508,AL078639.1
ENSG00000147403,RPL10
ENSG00000203879,GDI1
ENSG00000079459,FDFT1
ENSG00000104763,ASAH1
ENSG00000171428,NAT1
ENSG00000179388,EGR3
ENSG00000015592,STMN4
ENSG00000120899,PTK2B
ENSG00000104290,FZD3
ENSG00000082556,OPRK1
ENSG00000206579,XKR4
ENSG00000169085,VXN
ENSG00000104267,CA2
ENSG00000104327,CALB1
ENSG00000123119,NECAB1
ENSG00000156482,RPL30
ENSG00000164929,BAALC
ENSG00000164754,RAD21
ENSG00000136960,ENPP2
ENSG00000169398,PTK2
ENSG00000104529,EEF1D
ENSG00000107295,SH3GL2
ENSG00000137154,RPS6
ENSG00000165272,AQP3
ENSG00000274893,AL136317.2
ENSG00000107372,ZFAND5
ENSG00000106829,TLE4
ENSG00000127084,FGD3
ENSG00000136842,TMOD1
ENSG00000148180,GSN
ENSG00000148303,RPL7A
ENSG00000130558,OLFM1
ENSG00000169692,AGPAT2
ENSG00000188229,TUBB4B
ENSG00000184524,CEND1
ENSG00000177600,RPLP2
ENSG00000177685,CRACR2B
ENSG00000078902,TOLLIP
ENSG00000129757,CDKN1C
ENSG00000167323,STIM1
ENSG00000110148,CCKBR
ENSG00000133816,MICAL2
ENSG00000134333,LDHA
ENSG00000049449,RCN1
ENSG00000134817,APLNR
ENSG00000167996,FTH1
ENSG00000124939,SCGB2A1
ENSG00000162188,GNG3
ENSG00000176485,PLA2G16
ENSG00000176340,COX8A
ENSG00000068971,PPP2R5B
ENSG00000149806,FAU
ENSG00000172508,CARNS1
ENSG00000168040,FADD
ENSG00000186642,PDE2A
ENSG00000151365,THRSP
ENSG00000152578,GRIA4
ENSG00000185742,C11orf87
ENSG00000250303,AP002884.1
ENSG00000149294,NCAM1
ENSG00000154096,THY1
ENSG00000109971,HSPA8
ENSG00000084234,APLP2
ENSG00000251226,AP001999.1
ENSG00000026025,VIM
ENSG00000150867,PIP4K2A
ENSG00000120549,KIAA1217
ENSG00000237949,LINC00844
ENSG00000138326,RPS24
ENSG00000122378,FAM213A
ENSG00000095596,CYP26A1
ENSG00000107821,KAZALD1
ENSG00000173915,ATP5MD
ENSG00000119927,GPAM
ENSG00000148826,NKX6-2
ENSG00000130643,CALY
ENSG00000010278,CD9
ENSG00000048540,LMO3
ENSG00000111716,LDHB
ENSG00000205592,MUC19
ENSG00000181418,DDN
ENSG00000258283,AC011603.3
ENSG00000167552,TUBA1A
ENSG00000167588,GPD1
ENSG00000139629,GALNT6
ENSG00000197728,RPS26
ENSG00000110955,ATP5F1B
ENSG00000110958,PTGES3
ENSG00000196531,NACA
ENSG00000182379,NXPH4
ENSG00000156076,WIF1
ENSG00000090382,LYZ
ENSG00000074527,NTN4
ENSG00000059758,CDK17
ENSG00000111670,GNPTAB
ENSG00000017427,IGF1
ENSG00000074590,NUAK1
ENSG00000089009,RPL6
ENSG00000089157,RPLP0
ENSG00000150991,UBC
ENSG00000256193,LINC00507
ENSG00000150459,SAP18
ENSG00000189403,HMGB1
ENSG00000102804,TSC22D1
ENSG00000133112,TPT1
ENSG00000136156,ITM2B
ENSG00000136153,LMO7
ENSG00000102471,NDFIP2
ENSG00000184564,SLITRK6
ENSG00000102595,UGGT2
ENSG00000165795,NDRG2
ENSG00000129559,NEDD8
ENSG00000129514,FOXA1
ENSG00000213741,RPS29
ENSG00000198513,ATL1
ENSG00000126803,HSPA2
ENSG00000183648,NDUFB1
ENSG00000196405,EVL
ENSG00000197102,DYNC1H1
ENSG00000100664,EIF5
ENSG00000166165,CKB
ENSG00000257151,PWAR6
ENSG00000186297,GABRA5
ENSG00000255302,EID1
ENSG00000104112,SCG3
ENSG00000128872,TMOD2
ENSG00000103657,HERC1
ENSG00000137818,RPLP1
ENSG00000117906,RCN2
ENSG00000172379,ARNT2
ENSG00000185551,NR2F2
ENSG00000242173,ARHGDIG
ENSG00000007516,BAIAP3
ENSG00000167964,RAB26
ENSG00000103363,ELOB
ENSG00000134419,RPS15A
ENSG00000006116,CACNG3
ENSG00000182601,HS3ST4
ENSG00000149927,DOC2A
ENSG00000090238,YPEL3
ENSG00000099365,STX1B
ENSG00000087258,GNAO1
ENSG00000169715,MT1E
ENSG00000159720,ATP6V0D1
ENSG00000034713,GABARAPL2
ENSG00000230989,HSBP1
ENSG00000103154,NECAB2
ENSG00000135709,KIAA0513
ENSG00000131143,COX4I1
ENSG00000178773,CPNE7
ENSG00000003249,DBNDD1
ENSG00000197879,MYO1C
ENSG00000132359,RAP1GAP2
ENSG00000181222,POLR2A
ENSG00000108947,EFNB3
ENSG00000183011,NAA38
ENSG00000220205,VAMP2
ENSG00000198242,RPL23A
ENSG00000126861,OMG
ENSG00000126860,EVI2A
ENSG00000108298,RPL19
ENSG00000173812,EIF1
ENSG00000173786,CNP
ENSG00000108840,HDAC5
ENSG00000073969,NSF
ENSG00000154975,CA10
ENSG00000141367,CLTC
ENSG00000154229,PRKCA
ENSG00000167863,ATP5PD
ENSG00000169738,DCXR
ENSG00000141404,GNAL
ENSG00000166974,MAPRE2
ENSG00000132872,SYT4
ENSG00000166510,CCDC68
ENSG00000206052,DOK6
ENSG00000141668,CBLN2
ENSG00000150656,CNDP1
ENSG00000089199,CHGB
ENSG00000132640,BTBD3
ENSG00000125971,DYNLRB1
ENSG00000053438,NNAT
ENSG00000132821,VSTM2L
ENSG00000168734,PKIG
ENSG00000166913,YWHAB
ENSG00000054803,CBLN4
ENSG00000087460,GNAS
ENSG00000124172,ATP5F1E
ENSG00000171858,RPS21
ENSG00000196415,PRTN3
ENSG00000099624,ATP5F1D
ENSG00000115268,RPS15
ENSG00000127540,UQCR11
ENSG00000104904,OAZ1
ENSG00000161082,CELF5
ENSG00000167658,EEF2
ENSG00000167676,PLIN4
ENSG00000130255,RPL36
ENSG00000127445,PIN1
ENSG00000167815,PRDX2
ENSG00000105640,RPL18A
ENSG00000130522,JUND
ENSG00000105701,FKBP8
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000105695,MAG
ENSG00000126267,COX6B1
ENSG00000105270,CLIP3
ENSG00000167641,PPP1R14A
ENSG00000105193,RPS16
ENSG00000086548,CEACAM6
ENSG00000105372,RPS19
ENSG00000130208,APOC1
ENSG00000160014,CALM3
ENSG00000130748,TMEM160
ENSG00000105419,MEIS3
ENSG00000118160,SLC8A2
ENSG00000105402,NAPA
ENSG00000063177,RPL18
ENSG00000142541,RPL13A
ENSG00000142534,RPS11
ENSG00000167755,KLK6
ENSG00000170906,NDUFA3
ENSG00000108107,RPL28
ENSG00000165246,NLGN4Y
ENSG00000131100,ATP6V1E1
ENSG00000100030,MAPK1
ENSG00000099953,MMP11
ENSG00000240972,MIF
ENSG00000184076,UQCR10
ENSG00000100129,EIF3L
