gene_id,gene_name
ENSG00000157152,SYN2
ENSG00000144713,RPL32
ENSG00000182568,SATB1
ENSG00000188846,RPL14
ENSG00000012223,LTF
ENSG00000162244,RPL29
ENSG00000153266,FEZF2
ENSG00000269028,MTRNR2L12
ENSG00000172020,GAP43
ENSG00000121552,CSTA
ENSG00000114805,PLCH1
ENSG00000163536,SERPINI1
ENSG00000121858,TNFSF10
ENSG00000161203,AP2M1
ENSG00000189058,APOD
ENSG00000182899,RPL35A
ENSG00000159788,RGS12
ENSG00000163993,S100P
ENSG00000154277,UCHL1
ENSG00000145284,SCD5
ENSG00000152583,SPARCL1
ENSG00000138696,BMPR1B
ENSG00000196616,ADH1B
ENSG00000138814,PPP3CA
ENSG00000109475,RPL34
ENSG00000145349,CAMK2D
ENSG00000109436,TBC1D9
ENSG00000183090,FREM3
ENSG00000145425,RPS3A
ENSG00000171509,RXFP1
ENSG00000164106,SCRG1
ENSG00000150625,GPM6A
ENSG00000215218,UBE2QL1
ENSG00000164326,CARTPT
ENSG00000131711,MAP1B
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000175426,PCSK1
ENSG00000134986,NREP
ENSG00000198944,SOWAHA
ENSG00000164403,SHROOM1
ENSG00000145824,CXCL14
ENSG00000271824,SMIM32
ENSG00000070808,CAMK2A
ENSG00000019582,CD74
ENSG00000164587,RPS14
ENSG00000211445,GPX3
ENSG00000197043,ANXA6
ENSG00000113140,SPARC
ENSG00000022355,GABRA1
ENSG00000145920,CPLX2
ENSG00000137267,TUBB2A
ENSG00000137285,TUBB2B
ENSG00000124785,NRN1
ENSG00000206503,HLA-A
ENSG00000137331,IER3
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000231500,RPS18
ENSG00000124664,SPDEF
ENSG00000156508,EEF1A1
ENSG00000112695,COX7A2
ENSG00000118407,FILIP1
ENSG00000118432,CNR1
ENSG00000272398,CD24
ENSG00000189241,TSPYL1
ENSG00000111885,MAN1A1
ENSG00000188580,NKAIN2
ENSG00000228408,AL031056.1
ENSG00000189043,NDUFA4
ENSG00000005108,THSD7A
ENSG00000106541,AGR2
ENSG00000122545,SEPT7
ENSG00000078053,AMPH
ENSG00000165215,CLDN3
ENSG00000135218,CD36
ENSG00000170381,SEMA3E
ENSG00000164692,COL1A2
ENSG00000105854,PON2
ENSG00000106236,NPTX2
ENSG00000160862,AZGP1
ENSG00000128564,VGF
ENSG00000196937,FAM3C
ENSG00000174697,LEP
ENSG00000159763,PIP
ENSG00000106615,RHEB
ENSG00000156298,TSPAN7
ENSG00000102109,PCSK1N
ENSG00000102003,SYP
ENSG00000198034,RPS4X
ENSG00000229807,XIST
ENSG00000166681,BEX3
ENSG00000123560,PLP1
ENSG00000005893,LAMP2
ENSG00000134590,RTL8C
ENSG00000281508,AL078639.1
ENSG00000147403,RPL10
ENSG00000104763,ASAH1
ENSG00000171428,NAT1
ENSG00000156011,PSD3
ENSG00000175445,LPL
ENSG00000168490,PHYHIP
ENSG00000104722,NEFM
ENSG00000277586,NEFL
ENSG00000120899,PTK2B
ENSG00000120885,CLU
ENSG00000169085,VXN
ENSG00000104435,STMN2
ENSG00000104327,CALB1
ENSG00000156482,RPL30
ENSG00000164924,YWHAZ
ENSG00000164830,OXR1
ENSG00000180155,LYNX1
ENSG00000104529,EEF1D
ENSG00000161016,RPL8
ENSG00000107295,SH3GL2
ENSG00000137154,RPS6
ENSG00000198963,RORB
ENSG00000165023,DIRAS2
ENSG00000148180,GSN
ENSG00000136854,STXBP1
ENSG00000169692,AGPAT2
ENSG00000142089,IFITM3
ENSG00000177666,PNPLA2
ENSG00000117984,CTSD
ENSG00000175356,SCUBE2
ENSG00000050165,DKK3
ENSG00000110700,RPS13
ENSG00000049449,RCN1
ENSG00000134817,APLNR
ENSG00000124920,MYRF
ENSG00000167996,FTH1
ENSG00000124939,SCGB2A1
ENSG00000162188,GNG3
ENSG00000133321,RARRES3
ENSG00000245532,NEAT1
ENSG00000172757,CFL1
ENSG00000069482,GAL
ENSG00000110092,CCND1
ENSG00000021300,PLEKHB1
ENSG00000149273,RPS3
ENSG00000109846,CRYAB
ENSG00000137726,FXYD6
ENSG00000154096,THY1
ENSG00000109971,HSPA8
ENSG00000166257,SCN3B
ENSG00000221932,HEPN1
ENSG00000067057,PFKP
ENSG00000178372,CALML5
ENSG00000107485,GATA3
ENSG00000095739,BAMBI
ENSG00000237949,LINC00844
ENSG00000165443,PHYHIPL
ENSG00000138326,RPS24
ENSG00000148671,ADIRF
ENSG00000171314,PGAM1
ENSG00000120049,KCNIP2
ENSG00000148826,NKX6-2
ENSG00000130035,GALNT8
ENSG00000139190,VAMP1
ENSG00000246705,H2AFJ
ENSG00000181418,DDN
ENSG00000123416,TUBA1B
ENSG00000135472,FAIM2
ENSG00000167588,GPD1
ENSG00000139629,GALNT6
ENSG00000170421,KRT8
ENSG00000111057,KRT18
ENSG00000135447,PPP1R1A
ENSG00000172551,MUCL1
ENSG00000135426,TESPA1
ENSG00000197728,RPS26
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000155980,KIF5A
ENSG00000090382,LYZ
ENSG00000067715,SYT1
ENSG00000070961,ATP2B1
ENSG00000111775,COX6A1
ENSG00000088986,DYNLL1
ENSG00000157782,CABP1
ENSG00000150991,UBC
ENSG00000122026,RPL21
ENSG00000133110,POSTN
ENSG00000102804,TSC22D1
ENSG00000136156,ITM2B
ENSG00000136099,PCDH8
ENSG00000125247,TMTC4
ENSG00000168952,STXBP6
ENSG00000186469,GNG2
ENSG00000139970,RTN1
ENSG00000054690,PLEKHH1
ENSG00000198668,CALM1
ENSG00000100604,CHGA
ENSG00000036530,CYP46A1
ENSG00000134138,MEIS2
ENSG00000128989,ARPP19
ENSG00000169032,MAP2K1
ENSG00000137818,RPLP1
ENSG00000103811,CTSH
ENSG00000166819,PLIN1
ENSG00000185551,NR2F2
ENSG00000242173,ARHGDIG
ENSG00000140988,RPS2
ENSG00000162078,ZG16B
ENSG00000267795,SMIM22
ENSG00000133392,MYH11
ENSG00000134419,RPS15A
ENSG00000170540,ARL6IP1
ENSG00000167191,GPRC5B
ENSG00000176046,NUPR1
ENSG00000103034,NDRG4
ENSG00000172137,CALB2
ENSG00000171724,VAT1L
ENSG00000166509,CLEC3A
ENSG00000167526,RPL13
ENSG00000004660,CAMKK1
ENSG00000181885,CLDN7
ENSG00000220205,VAMP2
ENSG00000266302,AC098850.3
ENSG00000108298,RPL19
ENSG00000141750,STAC2
ENSG00000126351,THRA
ENSG00000128422,KRT17
ENSG00000173786,CNP
ENSG00000108821,COL1A1
ENSG00000154975,CA10
ENSG00000108395,TRIM37
ENSG00000180616,SSTR2
ENSG00000108639,SYNGR2
ENSG00000171246,NPTX1
ENSG00000175866,BAIAP2
ENSG00000141433,ADCYAP1
ENSG00000176194,CIDEA
ENSG00000171885,AQP4
ENSG00000197971,MBP
ENSG00000088832,FKBP1A
ENSG00000088899,LZTS3
ENSG00000198171,DDRGK1
ENSG00000171867,PRNP
ENSG00000125869,LAMP5
ENSG00000260032,NORAD
ENSG00000101335,MYL9
ENSG00000026559,KCNG1
ENSG00000197766,CFD
ENSG00000115268,RPS15
ENSG00000167676,PLIN4
ENSG00000178531,CTXN1
ENSG00000127445,PIN1
ENSG00000105376,ICAM5
ENSG00000130511,SSBP4
ENSG00000250067,YJEFN3
ENSG00000105711,SCN1B
ENSG00000105290,APLP1
ENSG00000086548,CEACAM6
ENSG00000105372,RPS19
ENSG00000105409,ATP1A3
ENSG00000130208,APOC1
ENSG00000042753,AP2S1
ENSG00000063177,RPL18
ENSG00000087086,FTL
ENSG00000099953,MMP11
ENSG00000100095,SEZ6L
ENSG00000100219,XBP1
ENSG00000100285,NEFH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000130487,KLHDC7B
ENSG00000142168,SOD1
ENSG00000160180,TFF3
ENSG00000160182,TFF1
ENSG00000142156,COL6A1
ENSG00000142173,COL6A2
ENSG00000198727,MT-CYB
ENSG00000179403,VWA1
ENSG00000215788,TNFRSF25
ENSG00000171603,CLSTN1
ENSG00000116661,FBXO2
ENSG00000175206,NPPA
ENSG00000142634,EFHD2
ENSG00000162545,CAMK2N1
ENSG00000117245,KIF17
ENSG00000117318,ID3
ENSG00000142669,SH3BGRL3
ENSG00000121769,FABP3
ENSG00000175130,MARCKSL1
ENSG00000142694,EVA1B
ENSG00000173660,UQCRH
ENSG00000157216,SSBP3
ENSG00000116133,DHCR24
ENSG00000116675,DNAJC6
ENSG00000154027,AK5
ENSG00000122406,RPL5
ENSG00000117525,F3
ENSG00000117600,PLPPR4
ENSG00000134201,GSTM5
ENSG00000197106,SLC6A17
ENSG00000198162,MAN1A2
ENSG00000265972,TXNIP
ENSG00000159164,SV2A
ENSG00000160678,S100A1
ENSG00000132698,RAB25
ENSG00000215845,TSTD1
ENSG00000162733,DDR2
ENSG00000185630,PBX1
ENSG00000143198,MGST3
ENSG00000162630,B3GALT2
ENSG00000159176,CSRP1
ENSG00000170075,GPR37L1
ENSG00000163485,ADORA1
ENSG00000058668,ATP2B4
ENSG00000184144,CNTN2
ENSG00000117266,CDK18
ENSG00000143499,SMYD2
ENSG00000143786,CNIH3
ENSG00000203685,STUM
ENSG00000135744,AGT
ENSG00000182118,FAM89A
ENSG00000115738,ID2
ENSG00000134308,YWHAQ
ENSG00000162975,KCNF1
ENSG00000162981,FAM84A
ENSG00000115884,SDC1
ENSG00000084731,KIF3C
ENSG00000115194,SLC30A3
ENSG00000138078,PREPL
ENSG00000143933,CALM2
ENSG00000115310,RTN4
ENSG00000014641,MDH1
ENSG00000003137,CYP26B1
ENSG00000135940,COX5B
ENSG00000175874,CREG2
ENSG00000155368,DBI
ENSG00000136717,BIN1
ENSG00000136720,HS6ST1
ENSG00000153234,NR4A2
ENSG00000136535,TBR1
ENSG00000144285,SCN1A
ENSG00000091428,RAPGEF4
ENSG00000154518,ATP5MC3
ENSG00000162992,NEUROD1
ENSG00000138434,SSFA2
ENSG00000119013,NDUFB3
ENSG00000204217,BMPR2
ENSG00000115414,FN1
ENSG00000079308,TNS1
ENSG00000135919,SERPINE2
ENSG00000168958,MFF
ENSG00000135916,ITM2C
ENSG00000176720,BOK
ENSG00000237940,LINC01238
ENSG00000132170,PPARG
ENSG00000168314,MOBP
ENSG00000163618,CADPS
ENSG00000080822,CLDND1
ENSG00000114391,RPL24
ENSG00000144834,TAGLN3
ENSG00000114573,ATP6V1A
ENSG00000091513,TF
ENSG00000154917,RAB6B
ENSG00000158258,CLSTN2
ENSG00000071794,HLTF
ENSG00000070087,PFN2
ENSG00000013297,CLDN11
ENSG00000156976,EIF4A2
ENSG00000181092,ADIPOQ
ENSG00000169020,ATP5ME
ENSG00000168993,CPLX1
ENSG00000163132,MSX1
ENSG00000170801,HTRA3
ENSG00000151552,QDPR
ENSG00000169851,PCDH7
ENSG00000109180,OCIAD1
ENSG00000171476,HOPX
ENSG00000118816,CCNI
ENSG00000118785,SPP1
ENSG00000145335,SNCA
ENSG00000174607,UGT8
ENSG00000109390,NDUFC1
ENSG00000153130,SCOC
ENSG00000120251,GRIA2
ENSG00000109472,CPE
ENSG00000150753,CCT5
ENSG00000154153,RETREG1
ENSG00000176788,BASP1
ENSG00000133401,PDZD2
ENSG00000113387,SUB1
ENSG00000113389,NPR3
ENSG00000113494,PRLR
ENSG00000145592,RPL37
ENSG00000127184,COX7C
ENSG00000173221,GLRX
ENSG00000152495,CAMK4
ENSG00000129625,REEP5
ENSG00000164405,UQCRQ
ENSG00000213585,VDAC1
ENSG00000152377,SPOCK1
ENSG00000132563,REEP2
ENSG00000131507,NDFIP1
ENSG00000172548,NIPAL4
ENSG00000074317,SNCB
ENSG00000152954,NRSN1
ENSG00000204655,MOG
ENSG00000204511,MCCD1
ENSG00000213719,CLIC1
ENSG00000096006,CRISP3
ENSG00000118418,HMGN3
ENSG00000080546,SESN1
ENSG00000196376,SLC35F1
ENSG00000152661,GJA1
ENSG00000111897,SERINC1
ENSG00000164434,FABP7
ENSG00000172673,THEMIS
ENSG00000112306,RPS12
ENSG00000051620,HEBP2
ENSG00000146476,ARMT1
ENSG00000091831,ESR1
ENSG00000146469,VIP
ENSG00000074706,IPCEF1
ENSG00000112531,QKI
ENSG00000071242,RPS6KA2
ENSG00000075624,ACTB
ENSG00000006468,ETV1
ENSG00000136267,DGKB
ENSG00000240583,AQP1
ENSG00000164600,NEUROD6
ENSG00000058404,CAMK2B
ENSG00000170419,VSTM2A
ENSG00000106089,STX1A
ENSG00000170027,YWHAG
ENSG00000075223,SEMA3C
ENSG00000186472,PCLO
ENSG00000189056,RELN
ENSG00000128512,DOCK4
ENSG00000128573,FOXP2
ENSG00000105974,CAV1
ENSG00000106278,PTPRZ1
ENSG00000128609,NDUFA5
ENSG00000106538,RARRES2
ENSG00000130226,DPP6
ENSG00000205542,TMSB4X
ENSG00000046653,GPM6B
ENSG00000008056,SYN1
ENSG00000126767,ELK1
ENSG00000102316,MAGED2
ENSG00000131174,COX7B
ENSG00000102409,BEX4
ENSG00000182916,TCEAL7
ENSG00000133142,TCEAL4
ENSG00000188153,COL4A5
ENSG00000101856,PGRMC1
ENSG00000198918,RPL39
ENSG00000147255,IGSF1
ENSG00000010404,IDS
ENSG00000130822,PNCK
ENSG00000203879,GDI1
ENSG00000147416,ATP6V1B2
ENSG00000061337,LZTS1
ENSG00000092964,DPYSL2
ENSG00000133872,SARAF
ENSG00000221869,CEBPD
ENSG00000181195,PENK
ENSG00000198846,TOX
ENSG00000147604,RPL7
ENSG00000123119,NECAB1
ENSG00000136960,ENPP2
ENSG00000164983,TMEM65
ENSG00000147684,NDUFB9
ENSG00000131773,KHDRBS3
ENSG00000176956,LY6H
ENSG00000261678,SCRT1
ENSG00000155886,SLC24A2
ENSG00000107105,ELAVL2
ENSG00000086061,DNAJA1
ENSG00000165269,AQP7
ENSG00000106772,PRUNE2
ENSG00000148053,NTRK2
ENSG00000187764,SEMA4D
ENSG00000136842,TMOD1
ENSG00000260230,FRRS1L
ENSG00000106976,DNM1
ENSG00000196358,NTNG2
ENSG00000148303,RPL7A
ENSG00000130635,COL5A1
ENSG00000107331,ABCA2
ENSG00000188229,TUBB4B
ENSG00000185201,IFITM2
ENSG00000184524,CEND1
ENSG00000177600,RPLP2
ENSG00000177685,CRACR2B
ENSG00000177697,CD151
ENSG00000117983,MUC5B
ENSG00000129757,CDKN1C
ENSG00000255823,MTRNR2L8
ENSG00000110321,EIF4G2
ENSG00000133816,MICAL2
ENSG00000165973,NELL1
ENSG00000175264,CHST1
ENSG00000172247,C1QTNF4
ENSG00000086205,FOLH1
ENSG00000149476,TKFC
ENSG00000124942,AHNAK
ENSG00000176485,PLA2G16
ENSG00000133318,RTN3
ENSG00000167770,OTUB1
ENSG00000126432,PRDX5
ENSG00000165434,PGM2L1
ENSG00000062282,DGAT2
ENSG00000152578,GRIA4
ENSG00000149294,NCAM1
ENSG00000019144,PHLDB1
ENSG00000165478,HEPACAM
ENSG00000109956,B3GAT1
ENSG00000065809,FAM107B
ENSG00000026025,VIM
ENSG00000165995,CACNB2
ENSG00000136754,ABI1
ENSG00000170324,FRMPD2
ENSG00000151150,ANK3
ENSG00000180817,PPA1
ENSG00000107758,PPP3CB
ENSG00000122378,FAM213A
ENSG00000232110,AL353751.1
ENSG00000197430,OPALIN
ENSG00000187122,SLIT1
ENSG00000166136,NDUFB8
ENSG00000150593,PDCD4
ENSG00000119927,GPAM
ENSG00000198825,INPP5F
ENSG00000066468,FGFR2
ENSG00000107902,LHPP
ENSG00000111640,GAPDH
ENSG00000159335,PTMS
ENSG00000111669,TPI1
ENSG00000111674,ENO2
ENSG00000111348,ARHGDIB
ENSG00000008394,MGST1
ENSG00000048540,LMO3
ENSG00000205592,MUC19
ENSG00000184613,NELL2
ENSG00000134287,ARF3
ENSG00000185432,METTL7A
ENSG00000135486,HNRNPA1
ENSG00000135404,CD63
ENSG00000196531,NACA
ENSG00000177990,DPY19L2
ENSG00000156076,WIF1
ENSG00000173598,NUDT4
ENSG00000184752,NDUFA12
ENSG00000074527,NTN4
ENSG00000111249,CUX2
ENSG00000111275,ALDH2
ENSG00000135116,HRK
ENSG00000119242,CCDC92
ENSG00000256193,LINC00507
ENSG00000133083,DCLK1
ENSG00000185352,HS6ST3
ENSG00000134884,ARGLU1
ENSG00000187498,COL4A1
ENSG00000165795,NDRG2
ENSG00000100804,PSMB5
ENSG00000100884,CPNE6
ENSG00000258844,AL162511.1
ENSG00000197045,GMFB
ENSG00000131981,LGALS3
ENSG00000131966,ACTR10
ENSG00000139973,SYT16
ENSG00000126803,HSPA2
ENSG00000006432,MAP3K9
ENSG00000197555,SIPA1L1
ENSG00000140022,STON2
ENSG00000165943,MOAP1
ENSG00000196405,EVL
ENSG00000214548,MEG3
ENSG00000197102,DYNC1H1
ENSG00000166165,CKB
ENSG00000126214,KLC1
ENSG00000128739,SNRPN
ENSG00000186297,GABRA5
ENSG00000172575,RASGRP1
ENSG00000137825,ITPKA
ENSG00000166963,MAP1A
ENSG00000104093,DMXL2
ENSG00000104112,SCG3
ENSG00000197535,MYO5A
ENSG00000182718,ANXA2
ENSG00000074410,CA12
ENSG00000156642,NPTN
ENSG00000185787,MORF4L1
ENSG00000185518,SV2B
ENSG00000103202,NME4
ENSG00000127585,FBXL16
ENSG00000103145,HCFC1R1
ENSG00000186260,MKL2
ENSG00000174628,IQCK
ENSG00000122254,HS3ST2
ENSG00000004779,NDUFAB1
ENSG00000006116,CACNG3
ENSG00000182601,HS3ST4
ENSG00000174938,SEZ6L2
ENSG00000103490,PYCARD
ENSG00000087258,GNAO1
ENSG00000125148,MT2A
ENSG00000205364,MT1M
ENSG00000125144,MT1G
ENSG00000205358,MT1H
ENSG00000187193,MT1X
ENSG00000102934,PLLP
ENSG00000159713,TPPP3
ENSG00000124067,SLC12A4
ENSG00000103089,FA2H
ENSG00000034713,GABARAPL2
ENSG00000103154,NECAB2
ENSG00000131143,COX4I1
ENSG00000003249,DBNDD1
ENSG00000184811,TRARG1
ENSG00000108381,ASPA
ENSG00000129244,ATP1B2
ENSG00000170315,UBB
ENSG00000072310,SREBF1
ENSG00000256618,MTRNR2L1
ENSG00000109107,ALDOC
ENSG00000171532,NEUROD2
ENSG00000089558,KCNH4
ENSG00000131471,AOC3
ENSG00000073969,NSF
ENSG00000141279,NPEPPS
ENSG00000159202,UBE2Z
ENSG00000153944,MSI2
ENSG00000141367,CLTC
ENSG00000167434,CA4
ENSG00000087191,PSMC5
ENSG00000266402,SNHG25
ENSG00000125398,SOX9
ENSG00000188612,SUMO2
ENSG00000141542,RAB40B
ENSG00000141404,GNAL
ENSG00000166974,MAPRE2
ENSG00000141424,SLC39A6
ENSG00000101489,CELF4
ENSG00000152234,ATP5F1A
ENSG00000206052,DOK6
ENSG00000141668,CBLN2
ENSG00000150656,CNDP1
ENSG00000125835,SNRPB
ENSG00000101265,RASSF2
ENSG00000089199,CHGB
ENSG00000125814,NAPB
ENSG00000125971,DYNLRB1
ENSG00000101460,MAP1LC3A
ENSG00000053438,NNAT
ENSG00000196090,PTPRT
ENSG00000168734,PKIG
ENSG00000166913,YWHAB
ENSG00000124107,SLPI
ENSG00000054803,CBLN4
ENSG00000124172,ATP5F1E
ENSG00000171858,RPS21
ENSG00000101210,EEF1A2
ENSG00000127540,UQCR11
ENSG00000176490,DIRAS1
ENSG00000104833,TUBB4A
ENSG00000065989,PDE4A
ENSG00000105649,RAB3A
ENSG00000130520,LSM4
ENSG00000105696,TMEM59L
ENSG00000266964,FXYD1
ENSG00000105695,MAG
ENSG00000004776,HSPB6
ENSG00000167641,PPP1R14A
ENSG00000105193,RPS16
ENSG00000174521,TTC9B
ENSG00000079435,LIPE
ENSG00000130203,APOE
ENSG00000182013,PNMA8A
ENSG00000204851,PNMA8B
ENSG00000130748,TMEM160
ENSG00000105419,MEIS3
ENSG00000178980,SELENOW
ENSG00000104888,SLC17A7
ENSG00000142541,RPL13A
ENSG00000126583,PRKCG
ENSG00000170889,RPS9
ENSG00000083845,RPS5
ENSG00000131100,ATP6V1E1
ENSG00000100030,MAPK1
ENSG00000240972,MIF
ENSG00000225783,MIAT
ENSG00000169184,MN1
ENSG00000100321,SYNGR1
ENSG00000186732,MPPED1
ENSG00000100427,MLC1
ENSG00000224924,LINC00320
ENSG00000142192,APP
ENSG00000160307,S100B
ENSG00000198786,MT-ND5
ENSG00000116251,RPL22
ENSG00000158828,PINK1
ENSG00000117632,STMN1
ENSG00000184007,PTP4A2
ENSG00000065978,YBX1
ENSG00000179178,TMEM125
ENSG00000066322,ELOVL1
ENSG00000162374,ELAVL4
ENSG00000162407,PLPP3
ENSG00000137941,TTLL7
ENSG00000116299,KIAA1324
ENSG00000134202,GSTM3
ENSG00000159377,PSMB4
ENSG00000143537,ADAM15
ENSG00000125462,C1orf61
ENSG00000132702,HAPLN2
ENSG00000018625,ATP1A2
ENSG00000158859,ADAMTS4
ENSG00000152332,UHMK1
ENSG00000143196,DPT
ENSG00000075945,KIFAP3
ENSG00000117335,CD46
ENSG00000117691,NENF
ENSG00000196187,TMEM63A
ENSG00000198835,GJC2
ENSG00000169764,UGP2
ENSG00000124374,PAIP2B
ENSG00000118640,VAMP8
ENSG00000172005,MAL
ENSG00000071082,RPL31
ENSG00000152082,MZT2B
ENSG00000168280,KIF5C
ENSG00000136542,GALNT5
ENSG00000136541,ERMN
ENSG00000123612,ACVR1C
ENSG00000071909,MYO3B
ENSG00000130294,KIF1A
ENSG00000157150,TIMP4
ENSG00000114737,CISH
ENSG00000168309,FAM107A
ENSG00000196549,MME
