gene_id,gene_name
ENSG00000150625,GPM6A
ENSG00000151729,SLC25A4
ENSG00000154556,SORBS2
ENSG00000170561,IRX2
ENSG00000215218,UBE2QL1
ENSG00000133401,PDZD2
ENSG00000113387,SUB1
ENSG00000145592,RPL37
ENSG00000152932,RAB3C
ENSG00000131711,MAP1B
ENSG00000171617,ENC1
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000081189,MEF2C
ENSG00000152495,CAMK4
ENSG00000134986,NREP
ENSG00000129625,REEP5
ENSG00000205279,CTXN3
ENSG00000164398,ACSL6
ENSG00000198944,SOWAHA
ENSG00000164403,SHROOM1
ENSG00000164405,UQCRQ
ENSG00000145824,CXCL14
ENSG00000131507,NDFIP1
ENSG00000169247,SH3TC2
ENSG00000070808,CAMK2A
ENSG00000164587,RPS14
ENSG00000171992,SYNPO
ENSG00000113140,SPARC
ENSG00000113327,GABRG2
ENSG00000145920,CPLX2
ENSG00000204628,RACK1
ENSG00000137267,TUBB2A
ENSG00000112186,CAP2
ENSG00000196230,TUBB
ENSG00000137331,IER3
ENSG00000204580,DDR1
ENSG00000204511,MCCD1
ENSG00000231500,RPS18
ENSG00000096384,HSP90AB1
ENSG00000096006,CRISP3
ENSG00000156508,EEF1A1
ENSG00000146242,TPBG
ENSG00000135346,CGA
ENSG00000112335,SNX3
ENSG00000112290,WASF1
ENSG00000187189,TSPYL4
ENSG00000189241,TSPYL1
ENSG00000152894,PTPRK
ENSG00000112306,RPS12
ENSG00000091831,ESR1
ENSG00000146469,VIP
ENSG00000006468,ETV1
ENSG00000136267,DGKB
ENSG00000106541,AGR2
ENSG00000172115,CYCS
ENSG00000086300,SNX10
ENSG00000240583,AQP1
ENSG00000086289,EPDR1
ENSG00000058404,CAMK2B
ENSG00000196262,PPIA
ENSG00000136274,NACAD
ENSG00000164742,ADCY1
ENSG00000170419,VSTM2A
ENSG00000132432,SEC61G
ENSG00000106089,STX1A
ENSG00000165215,CLDN3
ENSG00000146701,MDH2
ENSG00000106211,HSPB1
ENSG00000135218,CD36
ENSG00000170381,SEMA3E
ENSG00000164692,COL1A2
ENSG00000166448,TMEM130
ENSG00000160862,AZGP1
ENSG00000146828,SLC12A9
ENSG00000128564,VGF
ENSG00000233123,LINC01007
ENSG00000091129,NRCAM
ENSG00000128609,NDUFA5
ENSG00000133627,ACTR3B
ENSG00000130226,DPP6
ENSG00000205542,TMSB4X
ENSG00000169906,S100G
ENSG00000149970,CNKSR2
ENSG00000182220,ATP6AP2
ENSG00000204071,TCEAL6
ENSG00000123560,PLP1
ENSG00000101938,CHRDL1
ENSG00000281508,AL078639.1
ENSG00000010404,IDS
ENSG00000130822,PNCK
ENSG00000147403,RPL10
ENSG00000275342,PRAG1
ENSG00000164733,CTSB
ENSG00000147416,ATP6V1B2
ENSG00000158856,DMTN
ENSG00000168490,PHYHIP
ENSG00000179388,EGR3
ENSG00000277586,NEFL
ENSG00000240694,PNMA2
ENSG00000120899,PTK2B
ENSG00000133872,SARAF
ENSG00000156675,RAB11FIP1
ENSG00000047249,ATP6V1H
ENSG00000147604,RPL7
ENSG00000104327,CALB1
ENSG00000164951,PDP1
ENSG00000156482,RPL30
ENSG00000164924,YWHAZ
ENSG00000164830,OXR1
ENSG00000164794,KCNV1
ENSG00000160932,LY6E
ENSG00000176956,LY6H
ENSG00000161016,RPL8
ENSG00000107295,SH3GL2
ENSG00000137154,RPS6
ENSG00000107242,PIP5K1B
ENSG00000198963,RORB
ENSG00000148053,NTRK2
ENSG00000165023,DIRAS2
ENSG00000136842,TMOD1
ENSG00000136928,GABBR2
ENSG00000070214,SLC44A1
ENSG00000260230,FRRS1L
ENSG00000198121,LPAR1
ENSG00000197958,RPL12
ENSG00000136854,STXBP1
ENSG00000171159,C9orf16
ENSG00000106976,DNM1
ENSG00000126878,AIF1L
ENSG00000160271,RALGDS
ENSG00000130558,OLFM1
ENSG00000107317,PTGDS
ENSG00000176884,GRIN1
ENSG00000177542,SLC25A22
ENSG00000117983,MUC5B
ENSG00000117984,CTSD
ENSG00000110651,CD81
ENSG00000050165,DKK3
ENSG00000110700,RPS13
ENSG00000134333,LDHA
ENSG00000198168,SVIP
ENSG00000049449,RCN1
ENSG00000110427,KIAA1549L
ENSG00000110436,SLC1A2
ENSG00000135362,PRR5L
ENSG00000254664,AC103681.2
ENSG00000175264,CHST1
ENSG00000149091,DGKZ
ENSG00000011347,SYT7
ENSG00000167996,FTH1
ENSG00000133318,RTN3
ENSG00000176340,COX8A
ENSG00000245532,NEAT1
ENSG00000174871,CNIH2
ENSG00000110092,CCND1
ENSG00000186642,PDE2A
ENSG00000123901,GPR83
ENSG00000152578,GRIA4
ENSG00000185742,C11orf87
ENSG00000109846,CRYAB
ENSG00000149591,TAGLN
ENSG00000137726,FXYD6
ENSG00000167283,ATP5MG
ENSG00000118181,RPS25
ENSG00000076706,MCAM
ENSG00000154096,THY1
ENSG00000109971,HSPA8
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000084234,APLP2
ENSG00000109956,B3GAT1
ENSG00000067057,PFKP
ENSG00000178372,CALML5
ENSG00000107485,GATA3
ENSG00000165995,CACNB2
ENSG00000095739,BAMBI
ENSG00000170324,FRMPD2
ENSG00000237949,LINC00844
ENSG00000107758,PPP3CB
ENSG00000138326,RPS24
ENSG00000165678,GHITM
ENSG00000148671,ADIRF
ENSG00000107796,ACTA2
ENSG00000171314,PGAM1
ENSG00000099194,SCD
ENSG00000166136,NDUFB8
ENSG00000059915,PSD
ENSG00000148798,INA
ENSG00000107518,ATRNL1
ENSG00000138152,BTBD16
ENSG00000111640,GAPDH
ENSG00000159335,PTMS
ENSG00000139112,GABARAPL1
ENSG00000013588,GPRC5A
ENSG00000084444,FAM234B
ENSG00000246705,H2AFJ
ENSG00000048540,LMO3
ENSG00000184613,NELL2
ENSG00000134287,ARF3
ENSG00000181418,DDN
ENSG00000123416,TUBA1B
ENSG00000139644,TMBIM6
ENSG00000135472,FAIM2
ENSG00000139629,GALNT6
ENSG00000196876,SCN8A
ENSG00000170421,KRT8
ENSG00000135447,PPP1R1A
ENSG00000135426,TESPA1
ENSG00000135404,CD63
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000110955,ATP5F1B
ENSG00000110958,PTGES3
ENSG00000198673,FAM19A2
ENSG00000090382,LYZ
ENSG00000166006,KCNC2
ENSG00000139220,PPFIA2
ENSG00000174437,ATP2A2
ENSG00000176871,WSB2
ENSG00000088986,DYNLL1
ENSG00000157782,CABP1
ENSG00000189403,HMGB1
ENSG00000133083,DCLK1
ENSG00000133110,POSTN
ENSG00000102804,TSC22D1
ENSG00000136156,ITM2B
ENSG00000136099,PCDH8
ENSG00000102471,NDFIP2
ENSG00000185352,HS6ST3
ENSG00000092199,HNRNPC
ENSG00000092096,SLC22A17
ENSG00000092051,JPH4
ENSG00000100884,CPNE6
ENSG00000186469,GNG2
ENSG00000178974,FBXO34
ENSG00000139970,RTN1
ENSG00000126803,HSPA2
ENSG00000170345,FOS
ENSG00000185070,FLRT2
ENSG00000198668,CALM1
ENSG00000100604,CHGA
ENSG00000175785,PRIMA1
ENSG00000165949,IFI27
ENSG00000119698,PPP4R4
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000214548,MEG3
ENSG00000126214,KLC1
ENSG00000182809,CRIP2
ENSG00000211899,IGHM
ENSG00000166922,SCG5
ENSG00000172575,RASGRP1
ENSG00000137825,ITPKA
ENSG00000223572,CKMT1A
ENSG00000140264,SERF2
ENSG00000166710,B2M
ENSG00000128989,ARPP19
ENSG00000169032,MAP2K1
ENSG00000156642,NPTN
ENSG00000129009,ISLR
ENSG00000198794,SCAMP5
ENSG00000140391,TSPAN3
ENSG00000169783,LINGO1
ENSG00000185787,MORF4L1
ENSG00000140545,MFGE8
ENSG00000166819,PLIN1
ENSG00000182175,RGMA
ENSG00000127585,FBXL16
ENSG00000007516,BAIAP3
ENSG00000267795,SMIM22
ENSG00000078328,RBFOX1
ENSG00000183454,GRIN2A
ENSG00000184602,SNN
ENSG00000134419,RPS15A
ENSG00000122254,HS3ST2
ENSG00000004779,NDUFAB1
ENSG00000166501,PRKCB
ENSG00000006116,CACNG3
ENSG00000182601,HS3ST4
ENSG00000176046,NUPR1
ENSG00000099365,STX1B
ENSG00000103490,PYCARD
ENSG00000129636,ITFG1
ENSG00000169715,MT1E
ENSG00000125144,MT1G
ENSG00000183196,CHST6
ENSG00000166509,CLEC3A
ENSG00000154118,JPH3
ENSG00000167526,RPL13
ENSG00000159842,ABR
ENSG00000132359,RAP1GAP2
ENSG00000108381,ASPA
ENSG00000004660,CAMKK1
ENSG00000181885,CLDN7
ENSG00000129244,ATP1B2
ENSG00000087095,NLK
ENSG00000109107,ALDOC
ENSG00000176749,CDK5R1
ENSG00000092871,RFFL
ENSG00000108298,RPL19
ENSG00000171345,KRT19
ENSG00000128422,KRT17
ENSG00000173786,CNP
ENSG00000131095,GFAP
ENSG00000108821,COL1A1
ENSG00000154975,CA10
ENSG00000108960,MMD
ENSG00000108387,SEPT4
ENSG00000167434,CA4
ENSG00000108946,PRKAR1A
ENSG00000180616,SSTR2
ENSG00000172809,RPL38
ENSG00000109062,SLC9A3R1
ENSG00000167863,ATP5PD
ENSG00000171246,NPTX1
ENSG00000175866,BAIAP2
ENSG00000184009,ACTG1
ENSG00000141542,RAB40B
ENSG00000170579,DLGAP1
ENSG00000141404,GNAL
ENSG00000141424,SLC39A6
ENSG00000101489,CELF4
ENSG00000152234,ATP5F1A
ENSG00000141668,CBLN2
ENSG00000166347,CYB5A
ENSG00000197971,MBP
ENSG00000088832,FKBP1A
ENSG00000088899,LZTS3
ENSG00000198171,DDRGK1
ENSG00000171867,PRNP
ENSG00000089199,CHGB
ENSG00000101439,CST3
ENSG00000260032,NORAD
ENSG00000101079,NDRG3
ENSG00000053438,NNAT
ENSG00000132821,VSTM2L
ENSG00000168734,PKIG
ENSG00000101443,WFDC2
ENSG00000149654,CDH22
ENSG00000054803,CBLN4
ENSG00000087460,GNAS
ENSG00000125534,PPDPF
ENSG00000197457,STMN3
ENSG00000183186,C2CD4C
ENSG00000167468,GPX4
ENSG00000227500,SCAMP4
ENSG00000104904,OAZ1
ENSG00000176490,DIRAS1
ENSG00000104964,AES
ENSG00000178531,CTXN1
ENSG00000198258,UBL5
ENSG00000127445,PIN1
ENSG00000167815,PRDX2
ENSG00000127220,ABHD8
ENSG00000130303,BST2
ENSG00000099308,MAST3
ENSG00000130511,SSBP4
ENSG00000006016,CRLF1
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000250067,YJEFN3
ENSG00000105220,GPI
ENSG00000105711,SCN1B
ENSG00000105695,MAG
ENSG00000105270,CLIP3
ENSG00000105254,TBCB
ENSG00000161281,COX7A1
ENSG00000105223,PLD3
ENSG00000105372,RPS19
ENSG00000105409,ATP1A3
ENSG00000130748,TMEM160
ENSG00000118160,SLC8A2
ENSG00000063177,RPL18
ENSG00000063180,CA11
ENSG00000087086,FTL
ENSG00000104888,SLC17A7
ENSG00000142541,RPL13A
ENSG00000126583,PRKCG
ENSG00000167614,TTYH1
ENSG00000040608,RTN4R
ENSG00000241973,PI4KA
ENSG00000100030,MAPK1
ENSG00000211679,IGLC3
ENSG00000099953,MMP11
ENSG00000100095,SEZ6L
ENSG00000225783,MIAT
ENSG00000100219,XBP1
ENSG00000128245,YWHAH
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000100321,SYNGR1
ENSG00000100138,SNU13
ENSG00000100167,SEPT3
ENSG00000219438,FAM19A5
ENSG00000130487,KLHDC7B
ENSG00000154723,ATP5PF
ENSG00000142168,SOD1
ENSG00000160307,S100B
ENSG00000198804,MT-CO1
ENSG00000179403,VWA1
ENSG00000078369,GNB1
ENSG00000158109,TPRG1L
ENSG00000069424,KCNAB2
ENSG00000116254,CHD5
ENSG00000116251,RPL22
ENSG00000215788,TNFRSF25
ENSG00000049245,VAMP3
ENSG00000054523,KIF1B
ENSG00000116661,FBXO2
ENSG00000159363,ATP13A2
ENSG00000117115,PADI2
ENSG00000173436,MINOS1
ENSG00000158747,NBL1
ENSG00000183114,FAM43B
ENSG00000076864,RAP1GAP
ENSG00000169641,LUZP1
ENSG00000001461,NIPAL3
ENSG00000117616,RSRP1
ENSG00000157978,LDLRAP1
ENSG00000158195,WASF2
ENSG00000126709,IFI6
ENSG00000162512,SDC3
ENSG00000134644,PUM1
ENSG00000084636,COL16A1
ENSG00000184007,PTP4A2
ENSG00000116478,HDAC1
ENSG00000134684,YARS
ENSG00000121905,HPCA
ENSG00000116560,SFPQ
ENSG00000142687,KIAA0319L
ENSG00000116871,MAP7D1
ENSG00000163873,GRIK3
ENSG00000197982,C1orf122
ENSG00000116983,HPCAL4
ENSG00000049089,COL9A2
ENSG00000117016,RIMS3
ENSG00000179862,CITED4
ENSG00000065978,YBX1
ENSG00000179178,TMEM125
ENSG00000066322,ELOVL1
ENSG00000117408,IPO13
ENSG00000196517,SLC6A9
ENSG00000117450,PRDX1
ENSG00000159658,EFCAB14
ENSG00000162374,ELAVL4
ENSG00000123091,RNF11
ENSG00000169213,RAB3B
ENSG00000116209,TMEM59
ENSG00000157216,SSBP3
ENSG00000116133,DHCR24
ENSG00000177606,JUN
ENSG00000162599,NFIA
ENSG00000125703,ATG4C
ENSG00000116675,DNAJC6
ENSG00000172260,NEGR1
ENSG00000184005,ST6GALNAC3
ENSG00000137941,TTLL7
ENSG00000097033,SH3GLB1
ENSG00000065243,PKN2
ENSG00000171492,LRRC8D
ENSG00000172031,EPHX4
ENSG00000162694,EXTL2
ENSG00000134215,VAV3
ENSG00000162636,FAM102B
ENSG00000116266,STXBP3
ENSG00000121957,GPSM2
ENSG00000085433,WDR47
ENSG00000134222,PSRC1
ENSG00000134243,SORT1
ENSG00000168710,AHCYL1
ENSG00000197106,SLC6A17
ENSG00000177301,KCNA2
ENSG00000116473,RAP1A
ENSG00000163393,SLC22A15
ENSG00000198162,MAN1A2
ENSG00000092621,PHGDH
ENSG00000265972,TXNIP
ENSG00000272755,AC245297.2
ENSG00000184678,HIST2H2BE
ENSG00000159164,SV2A
ENSG00000264522,OTUD7B
ENSG00000118298,CA14
ENSG00000143418,CERS2
ENSG00000213190,MLLT11
ENSG00000197956,S100A6
ENSG00000189334,S100A14
ENSG00000189171,S100A13
ENSG00000160678,S100A1
ENSG00000160710,ADAR
ENSG00000143603,KCNN3
ENSG00000163346,PBXIP1
ENSG00000173207,CKS1B
ENSG00000160753,RUSC1
ENSG00000160781,PAQR6
ENSG00000125462,C1orf61
ENSG00000116604,MEF2D
ENSG00000132702,HAPLN2
ENSG00000132692,BCAN
ENSG00000158710,TAGLN2
ENSG00000177807,KCNJ10
ENSG00000018625,ATP1A2
ENSG00000143318,CASQ1
ENSG00000215845,TSTD1
ENSG00000143248,RGS5
ENSG00000185630,PBX1
ENSG00000143157,POGK
ENSG00000143158,MPC2
ENSG00000143164,DCAF6
ENSG00000143156,NME7
ENSG00000117592,PRDX6
ENSG00000116161,CACYBP
ENSG00000152092,ASTN1
ENSG00000198797,BRINP2
ENSG00000198216,CACNA1E
ENSG00000162704,ARPC5
ENSG00000162630,B3GALT2
ENSG00000213047,DENND1B
ENSG00000151414,NEK7
ENSG00000159176,CSRP1
ENSG00000170075,GPR37L1
ENSG00000159388,BTG2
ENSG00000058668,ATP2B4
ENSG00000198625,MDM4
ENSG00000184144,CNTN2
ENSG00000133069,TMCC2
ENSG00000117266,CDK18
ENSG00000158715,SLC45A3
ENSG00000069275,NUCKS1
ENSG00000143486,EIF2D
ENSG00000117335,CD46
ENSG00000065600,TMEM206
ENSG00000162772,ATF3
ENSG00000117707,PROX1
ENSG00000136636,KCTD3
ENSG00000203697,CAPN8
ENSG00000162909,CAPN2
ENSG00000143753,DEGS1
ENSG00000143786,CNIH3
ENSG00000143815,LBR
ENSG00000196187,TMEM63A
ENSG00000163041,H3F3A
ENSG00000143799,PARP1
ENSG00000143761,ARF1
ENSG00000198835,GJC2
ENSG00000116574,RHOU
ENSG00000143641,GALNT2
ENSG00000119280,C1orf198
ENSG00000173726,TOMM20
ENSG00000198626,RYR2
ENSG00000153187,HNRNPU
ENSG00000162852,CNST
ENSG00000186487,MYT1L
ENSG00000151692,RNF144A
ENSG00000134308,YWHAQ
ENSG00000162975,KCNF1
ENSG00000134318,ROCK2
ENSG00000079785,DDX1
ENSG00000197872,FAM49A
ENSG00000115884,SDC1
ENSG00000143878,RHOB
ENSG00000084710,EFR3B
ENSG00000084731,KIF3C
ENSG00000171303,KCNK3
ENSG00000226833,AC092164.1
ENSG00000158089,GALNT14
ENSG00000013016,EHD3
ENSG00000152154,TMEM178A
ENSG00000183023,SLC8A1
ENSG00000152518,ZFP36L2
ENSG00000171132,PRKCE
ENSG00000115306,SPTBN1
ENSG00000115355,CCDC88A
ENSG00000163001,CFAP36
ENSG00000119866,BCL11A
ENSG00000014641,MDH1
ENSG00000169764,UGP2
ENSG00000138069,RAB1A
ENSG00000143995,MEIS1
ENSG00000221823,PPP3R1
ENSG00000115977,AAK1
ENSG00000196975,ANXA4
ENSG00000169564,PCBP1
ENSG00000163235,TGFA
ENSG00000003137,CYP26B1
ENSG00000176204,LRRTM4
ENSG00000162951,LRRTM1
ENSG00000176407,KCMF1
ENSG00000168906,MAT2A
ENSG00000172005,MAL
ENSG00000115041,KCNIP3
ENSG00000170500,LONRF2
ENSG00000071054,MAP4K4
ENSG00000198914,POU3F3
ENSG00000175701,SMIM37
ENSG00000144136,SLC20A1
ENSG00000144119,C1QL2
ENSG00000155368,DBI
ENSG00000236859,NIFK-AS1
ENSG00000136717,BIN1
ENSG00000169554,ZEB2
ENSG00000182389,CACNB4
ENSG00000157827,FMNL2
ENSG00000162989,KCNJ3
ENSG00000136541,ERMN
ENSG00000144283,PKP4
ENSG00000115183,TANC1
ENSG00000115271,GCA
ENSG00000144285,SCN1A
ENSG00000172292,CERS6
ENSG00000081479,LRP2
ENSG00000077380,DYNC1I2
ENSG00000091428,RAPGEF4
ENSG00000115935,WIPF1
ENSG00000154518,ATP5MC3
ENSG00000226363,HAGLROS
ENSG00000170144,HNRNPA3
ENSG00000162992,NEUROD1
ENSG00000115252,PDE1A
ENSG00000061676,NCKAP1
ENSG00000138448,ITGAV
ENSG00000144369,FAM171B
ENSG00000187699,C2orf88
ENSG00000151690,MFSD6
ENSG00000115419,GLS
ENSG00000144339,TMEFF2
ENSG00000115896,PLCL1
ENSG00000013441,CLK1
ENSG00000119013,NDUFB3
ENSG00000115993,TRAK2
ENSG00000163596,ICA1L
ENSG00000173166,RAPH1
