gene_id,gene_name
ENSG00000171724,VAT1L
ENSG00000167526,RPL13
ENSG00000171346,KRT15
ENSG00000171345,KRT19
ENSG00000108821,COL1A1
ENSG00000109062,SLC9A3R1
ENSG00000088832,FKBP1A
ENSG00000101335,MYL9
ENSG00000197766,CFD
ENSG00000167676,PLIN4
ENSG00000100219,XBP1
ENSG00000100285,NEFH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000183036,PCP4
ENSG00000160180,TFF3
ENSG00000160182,TFF1
ENSG00000142156,COL6A1
ENSG00000142173,COL6A2
ENSG00000198888,MT-ND1
ENSG00000198763,MT-ND2
ENSG00000198899,MT-ATP6
ENSG00000198840,MT-ND3
ENSG00000198886,MT-ND4
ENSG00000187608,ISG15
ENSG00000158109,TPRG1L
ENSG00000069424,KCNAB2
ENSG00000116254,CHD5
ENSG00000116251,RPL22
ENSG00000116288,PARK7
ENSG00000171603,CLSTN1
ENSG00000175206,NPPA
ENSG00000162545,CAMK2N1
ENSG00000173369,C1QB
ENSG00000117318,ID3
ENSG00000142676,RPL11
ENSG00000117643,MAN1C1
ENSG00000130770,ATP5IF1
ENSG00000168528,SERINC2
ENSG00000121753,ADGRB2
ENSG00000175130,MARCKSL1
ENSG00000116544,DLGAP3
ENSG00000020129,NCDN
ENSG00000168653,NDUFS5
ENSG00000116983,HPCAL4
ENSG00000142937,RPS8
ENSG00000117472,TSPAN1
ENSG00000173660,UQCRH
ENSG00000085832,EPS15
ENSG00000162378,ZYG11B
ENSG00000157216,SSBP3
ENSG00000184292,TACSTD2
ENSG00000154027,AK5
ENSG00000143013,LMO4
ENSG00000189195,BTBD8
ENSG00000117600,PLPPR4
ENSG00000162631,NTNG1
ENSG00000121957,GPSM2
ENSG00000031698,SARS
ENSG00000177301,KCNA2
ENSG00000155366,RHOC
ENSG00000163399,ATP1A1
ENSG00000272031,ANKRD34A
ENSG00000265972,TXNIP
ENSG00000272755,AC245297.2
ENSG00000159164,SV2A
ENSG00000143420,ENSA
ENSG00000143416,SELENBP1
ENSG00000197747,S100A10
ENSG00000197956,S100A6
ENSG00000189334,S100A14
ENSG00000143543,JTB
ENSG00000177954,RPS27
ENSG00000143537,ADAM15
ENSG00000169242,EFNA1
ENSG00000132698,RAB25
ENSG00000160789,LMNA
ENSG00000160781,PAQR6
ENSG00000125462,C1orf61
ENSG00000116604,MEF2D
ENSG00000158716,DUSP23
ENSG00000158710,TAGLN2
ENSG00000215845,TSTD1
ENSG00000162747,FCGR3B
ENSG00000162745,OLFML2B
ENSG00000117152,RGS4
ENSG00000185630,PBX1
ENSG00000143198,MGST3
ENSG00000143164,DCAF6
ENSG00000213064,SFT2D2
ENSG00000143153,ATP1B1
ENSG00000075945,KIFAP3
ENSG00000152092,ASTN1
ENSG00000198216,CACNA1E
ENSG00000135821,GLUL
ENSG00000157064,NMNAT2
ENSG00000162630,B3GALT2
ENSG00000118200,CAMSAP2
ENSG00000159176,CSRP1
ENSG00000163435,ELF3
ENSG00000143858,SYT2
ENSG00000163531,NFASC
ENSG00000184144,CNTN2
ENSG00000117266,CDK18
ENSG00000162896,PIGR
ENSG00000008118,CAMK1G
ENSG00000143499,SMYD2
ENSG00000162817,C1orf115
ENSG00000203697,CAPN8
ENSG00000162909,CAPN2
ENSG00000163041,H3F3A
ENSG00000143761,ARF1
ENSG00000135744,AGT
ENSG00000119280,C1orf198
ENSG00000168264,IRF2BP2
ENSG00000198626,RYR2
ENSG00000133019,CHRM3
ENSG00000182901,RGS7
ENSG00000054277,OPN3
ENSG00000179456,ZBTB18
ENSG00000186487,MYT1L
ENSG00000115756,HPCAL1
ENSG00000134318,ROCK2
ENSG00000162981,FAM84A
ENSG00000079785,DDX1
ENSG00000163032,VSNL1
ENSG00000115884,SDC1
ENSG00000138029,HADHB
ENSG00000075426,FOSL2
ENSG00000119801,YPEL5
ENSG00000183023,SLC8A1
ENSG00000138078,PREPL
ENSG00000171132,PRKCE
ENSG00000143933,CALM2
ENSG00000143947,RPS27A
ENSG00000221823,PPP3R1
ENSG00000119865,CNRIP1
ENSG00000115977,AAK1
ENSG00000116031,CD207
ENSG00000003137,CYP26B1
ENSG00000176204,LRRTM4
ENSG00000066032,CTNNA2
ENSG00000118640,VAMP8
ENSG00000172005,MAL
ENSG00000196872,KIAA1211L
ENSG00000175874,CREG2
ENSG00000144152,FBLN7
ENSG00000144119,C1QL2
ENSG00000152082,MZT2B
ENSG00000177519,RPRM
ENSG00000153234,NR4A2
ENSG00000136541,ERMN
ENSG00000136535,TBR1
ENSG00000144290,SLC4A10
ENSG00000136531,SCN2A
ENSG00000178662,CSRNP3
ENSG00000144285,SCN1A
ENSG00000172292,CERS6
ENSG00000091428,RAPGEF4
ENSG00000128656,CHN1
ENSG00000154518,ATP5MC3
ENSG00000128645,HOXD1
ENSG00000144331,ZNF385B
ENSG00000138434,SSFA2
ENSG00000115252,PDE1A
ENSG00000061676,NCKAP1
ENSG00000144369,FAM171B
ENSG00000168542,COL3A1
ENSG00000204262,COL5A2
ENSG00000115419,GLS
ENSG00000204217,BMPR2
ENSG00000138443,ABI2
ENSG00000078018,MAP2
ENSG00000115414,FN1
ENSG00000079308,TNS1
ENSG00000127824,TUBA4A
ENSG00000054356,PTPRN
ENSG00000123983,ACSL3
ENSG00000171951,SCG2
ENSG00000135919,SERPINE2
ENSG00000187957,DNER
ENSG00000135916,ITM2C
ENSG00000187514,PTMA
ENSG00000066248,NGEF
ENSG00000115648,MLPH
ENSG00000115685,PPP1R7
ENSG00000150995,ITPR1
ENSG00000157087,ATP2B2
ENSG00000157103,SLC6A1
ENSG00000157152,SYN2
ENSG00000157150,TIMP4
ENSG00000144713,RPL32
ENSG00000151090,THRB
ENSG00000172995,ARPP21
ENSG00000168028,RPSA
ENSG00000168314,MOBP
ENSG00000187094,CCK
ENSG00000114646,CSPG5
ENSG00000172037,LAMB2
ENSG00000164076,CAMKV
ENSG00000012171,SEMA3B
ENSG00000162244,RPL29
ENSG00000163618,CADPS
ENSG00000163630,SYNPR
ENSG00000175161,CADM2
ENSG00000080822,CLDND1
ENSG00000172020,GAP43
ENSG00000160145,KALRN
ENSG00000074416,MGLL
ENSG00000196353,CPNE4
ENSG00000091513,TF
ENSG00000158258,CLSTN2
ENSG00000163590,PPM1L
ENSG00000163536,SERPINI1
ENSG00000173905,GOLIM4
ENSG00000114450,GNB4
ENSG00000161203,AP2M1
ENSG00000181092,ADIPOQ
ENSG00000188001,TPRG1
ENSG00000189058,APOD
ENSG00000182899,RPL35A
ENSG00000169020,ATP5ME
ENSG00000168993,CPLX1
ENSG00000185818,NAT8L
ENSG00000159788,RGS12
ENSG00000163956,LRPAP1
ENSG00000168824,NSG1
ENSG00000170801,HTRA3
ENSG00000169744,LDB2
ENSG00000151552,QDPR
ENSG00000169851,PCDH7
ENSG00000163682,RPL9
ENSG00000064042,LIMCH1
ENSG00000145247,OCIAD2
ENSG00000171476,HOPX
ENSG00000163453,IGFBP7
ENSG00000169116,PARM1
ENSG00000138757,G3BP2
ENSG00000138755,CXCL9
ENSG00000118816,CCNI
ENSG00000249242,TMEM150C
ENSG00000118785,SPP1
ENSG00000196616,ADH1B
ENSG00000138814,PPP3CA
ENSG00000145362,ANK2
ENSG00000145349,CAMK2D
ENSG00000269893,SNHG8
ENSG00000138650,PCDH10
ENSG00000109436,TBC1D9
ENSG00000183090,FREM3
ENSG00000145425,RPS3A
ENSG00000109670,FBXW7
ENSG00000145423,SFRP2
ENSG00000109738,GLRB
ENSG00000120251,GRIA2
ENSG00000109472,CPE
ENSG00000150625,GPM6A
ENSG00000154556,SORBS2
ENSG00000170561,IRX2
ENSG00000186493,C5orf38
ENSG00000215218,UBE2QL1
ENSG00000133401,PDZD2
ENSG00000083720,OXCT1
ENSG00000250722,SELENOP
ENSG00000112972,HMGCS1
ENSG00000178996,SNX18
ENSG00000113088,GZMK
ENSG00000134352,IL6ST
ENSG00000131711,MAP1B
ENSG00000145741,BTF3
ENSG00000171617,ENC1
ENSG00000113161,HMGCR
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000081189,MEF2C
ENSG00000152495,CAMK4
ENSG00000134986,NREP
ENSG00000134970,TMED7
ENSG00000205279,CTXN3
ENSG00000198944,SOWAHA
ENSG00000164405,UQCRQ
ENSG00000213585,VDAC1
ENSG00000132563,REEP2
ENSG00000113578,FGF1
ENSG00000183775,KCTD16
ENSG00000169247,SH3TC2
ENSG00000183111,ARHGEF37
ENSG00000070808,CAMK2A
ENSG00000171992,SYNPO
ENSG00000197043,ANXA6
ENSG00000113140,SPARC
ENSG00000145860,RNF145
ENSG00000170231,FABP6
ENSG00000113739,STC2
ENSG00000145920,CPLX2
ENSG00000124570,SERPINB6
ENSG00000137267,TUBB2A
ENSG00000124785,NRN1
ENSG00000137203,TFAP2A
ENSG00000112137,PHACTR1
ENSG00000152954,NRSN1
ENSG00000187837,HIST1H1C
ENSG00000180573,HIST1H2AC
ENSG00000204681,GABBR1
ENSG00000204592,HLA-E
ENSG00000204580,DDR1
ENSG00000213760,ATP6V1G2
ENSG00000204389,HSPA1A
ENSG00000204387,C6orf48
ENSG00000243649,CFB
ENSG00000198502,HLA-DRB5
ENSG00000196126,HLA-DRB1
ENSG00000204264,PSMB8
ENSG00000240065,PSMB9
ENSG00000168394,TAP1
ENSG00000231500,RPS18
ENSG00000237441,RGL2
ENSG00000197283,SYNGAP1
ENSG00000124664,SPDEF
ENSG00000198755,RPL10A
ENSG00000146122,DAAM2
ENSG00000137221,TJAP1
ENSG00000096384,HSP90AB1
ENSG00000172348,RCAN2
ENSG00000096006,CRISP3
ENSG00000135298,ADGRB3
ENSG00000156508,EEF1A1
ENSG00000112695,COX7A2
ENSG00000118418,HMGN3
ENSG00000272398,CD24
ENSG00000112335,SNX3
ENSG00000146360,GPR6
ENSG00000112290,WASF1
ENSG00000155111,CDK19
ENSG00000187189,TSPYL4
ENSG00000189241,TSPYL1
ENSG00000111885,MAN1A1
ENSG00000111907,TPD52L1
ENSG00000172673,THEMIS
ENSG00000112306,RPS12
ENSG00000027697,IFNGR1
ENSG00000120265,PCMT1
ENSG00000091831,ESR1
ENSG00000131018,SYNE1
ENSG00000074706,IPCEF1
ENSG00000188191,PRKAR1B
ENSG00000005108,THSD7A
ENSG00000122644,ARL4A
ENSG00000006468,ETV1
ENSG00000136267,DGKB
ENSG00000106537,TSPAN13
ENSG00000173467,AGR3
ENSG00000172115,CYCS
ENSG00000006625,GGCT
ENSG00000106105,GARS
ENSG00000164600,NEUROD6
ENSG00000086289,EPDR1
ENSG00000106624,AEBP1
ENSG00000058404,CAMK2B
ENSG00000136280,CCM2
ENSG00000164742,ADCY1
ENSG00000170419,VSTM2A
ENSG00000106089,STX1A
ENSG00000165215,CLDN3
ENSG00000189143,CLDN4
ENSG00000106683,LIMK1
ENSG00000127946,HIP1
ENSG00000005486,RHBDD2
ENSG00000106211,HSPB1
ENSG00000170027,YWHAG
ENSG00000075223,SEMA3C
ENSG00000153956,CACNA2D1
ENSG00000186472,PCLO
ENSG00000001629,ANKIB1
ENSG00000164692,COL1A2
ENSG00000105854,PON2
ENSG00000164715,LMTK2
ENSG00000106236,NPTX2
ENSG00000106367,AP1S1
ENSG00000128564,VGF
ENSG00000233123,LINC01007
ENSG00000189056,RELN
ENSG00000005249,PRKAR2B
ENSG00000091129,NRCAM
ENSG00000128512,DOCK4
ENSG00000196937,FAM3C
ENSG00000004059,ARF5
ENSG00000128524,ATP6V1F
ENSG00000105887,MTPN
ENSG00000105894,PTN
ENSG00000106123,EPHB6
ENSG00000106538,RARRES2
ENSG00000133627,ACTR3B
ENSG00000130226,DPP6
ENSG00000169100,SLC25A6
ENSG00000101846,STS
ENSG00000205542,TMSB4X
ENSG00000184368,MAP7D2
ENSG00000156298,TSPAN7
ENSG00000008056,SYN1
ENSG00000179222,MAGED1
ENSG00000184205,TSPYL2
ENSG00000102316,MAGED2
ENSG00000131089,ARHGEF9
ENSG00000198034,RPS4X
ENSG00000102144,PGK1
ENSG00000184905,TCEAL2
ENSG00000133134,BEX2
ENSG00000166681,BEX3
ENSG00000133142,TCEAL4
ENSG00000123560,PLP1
ENSG00000125675,GRIA3
ENSG00000196972,SMIM10L2B
ENSG00000022267,FHL1
ENSG00000129682,FGF13
ENSG00000130822,PNCK
ENSG00000130821,SLC6A8
ENSG00000067840,PDZD4
ENSG00000196924,FLNA
ENSG00000203879,GDI1
ENSG00000275342,PRAG1
ENSG00000164733,CTSB
ENSG00000104763,ASAH1
ENSG00000171428,NAT1
ENSG00000156011,PSD3
ENSG00000147416,ATP6V1B2
ENSG00000061337,LZTS1
ENSG00000158856,DMTN
ENSG00000168490,PHYHIP
ENSG00000179388,EGR3
ENSG00000277586,NEFL
ENSG00000092964,DPYSL2
ENSG00000120899,PTK2B
ENSG00000197892,KIF13B
ENSG00000120875,DUSP4
ENSG00000133872,SARAF
ENSG00000183779,ZNF703
ENSG00000169139,UBE2V2
ENSG00000181195,PENK
ENSG00000198846,TOX
ENSG00000147604,RPL7
ENSG00000147588,PMP2
ENSG00000184672,RALYL
ENSG00000104327,CALB1
ENSG00000164951,PDP1
ENSG00000156467,UQCRB
ENSG00000156482,RPL30
ENSG00000164924,YWHAZ
ENSG00000164830,OXR1
ENSG00000147642,SYBU
ENSG00000164794,KCNV1
ENSG00000104447,TRPS1
ENSG00000164756,SLC30A8
ENSG00000136999,NOV
ENSG00000136960,ENPP2
ENSG00000181790,ADGRB1
ENSG00000180155,LYNX1
ENSG00000160932,LY6E
ENSG00000176956,LY6H
ENSG00000261678,SCRT1
ENSG00000161016,RPL8
ENSG00000153707,PTPRD
ENSG00000147862,NFIB
ENSG00000165272,AQP3
ENSG00000198963,RORB
ENSG00000135002,RFK
ENSG00000148082,SHC3
ENSG00000165023,DIRAS2
ENSG00000136842,TMOD1
ENSG00000136928,GABBR2
ENSG00000106803,SEC61B
ENSG00000198785,GRIN3A
ENSG00000070214,SLC44A1
ENSG00000260230,FRRS1L
ENSG00000148154,UGCG
ENSG00000041982,TNC
ENSG00000148180,GSN
ENSG00000136942,RPL35
ENSG00000136950,ARPC5L
ENSG00000197958,RPL12
ENSG00000136854,STXBP1
ENSG00000106976,DNM1
ENSG00000167123,CERCAM
ENSG00000130707,ASS1
ENSG00000126878,AIF1L
ENSG00000196358,NTNG2
ENSG00000130635,COL5A1
ENSG00000130558,OLFM1
ENSG00000107317,PTGDS
ENSG00000176884,GRIN1
ENSG00000188229,TUBB4B
ENSG00000142089,IFITM3
ENSG00000177685,CRACR2B
ENSG00000177697,CD151
ENSG00000177700,POLR2L
ENSG00000117983,MUC5B
ENSG00000078902,TOLLIP
ENSG00000110651,CD81
ENSG00000175356,SCUBE2
ENSG00000255823,MTRNR2L8
ENSG00000050165,DKK3
ENSG00000254695,AC087379.2
ENSG00000110700,RPS13
ENSG00000134333,LDHA
ENSG00000110786,PTPN5
ENSG00000165973,NELL1
ENSG00000198168,SVIP
ENSG00000134343,ANO3
ENSG00000049449,RCN1
ENSG00000110427,KIAA1549L
ENSG00000026508,CD44
ENSG00000110436,SLC1A2
ENSG00000175264,CHST1
ENSG00000172247,C1QTNF4
ENSG00000134817,APLNR
ENSG00000186907,RTN4RL2
ENSG00000211450,SELENOH
ENSG00000011347,SYT7
ENSG00000167996,FTH1
ENSG00000124939,SCGB2A1
ENSG00000124942,AHNAK
ENSG00000162188,GNG3
ENSG00000133321,RARRES3
ENSG00000133318,RTN3
ENSG00000110076,NRXN2
ENSG00000245532,NEAT1
ENSG00000251562,MALAT1
ENSG00000172757,CFL1
ENSG00000174871,CNIH2
ENSG00000174684,B4GAT1
ENSG00000172508,CARNS1
ENSG00000131620,ANO1
ENSG00000186642,PDE2A
ENSG00000214530,STARD10
ENSG00000021300,PLEKHB1
ENSG00000175582,RAB6A
ENSG00000165434,PGM2L1
ENSG00000149273,RPS3
ENSG00000151365,THRSP
ENSG00000168959,GRM5
ENSG00000149218,ENDOD1
ENSG00000149212,SESN3
ENSG00000152402,GUCY1A2
ENSG00000110675,ELMOD1
ENSG00000185742,C11orf87
ENSG00000109846,CRYAB
ENSG00000150764,DIXDC1
ENSG00000149294,NCAM1
ENSG00000149591,TAGLN
ENSG00000137726,FXYD6
ENSG00000118181,RPS25
ENSG00000172375,C2CD2L
ENSG00000154096,THY1
ENSG00000196914,ARHGEF12
ENSG00000109971,HSPA8
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000084234,APLP2
ENSG00000182667,NTM
ENSG00000109956,B3GAT1
ENSG00000185736,ADARB2
ENSG00000178372,CALML5
ENSG00000281186,AL590637.1
ENSG00000165629,ATP5F1C
ENSG00000197308,GATA3-AS1
ENSG00000048740,CELF2
ENSG00000183049,CAMK1D
ENSG00000026025,VIM
ENSG00000204161,TMEM273
ENSG00000156515,HK1
ENSG00000107758,PPP3CB
ENSG00000148660,CAMK2G
ENSG00000138326,RPS24
ENSG00000122378,FAM213A
ENSG00000173267,SNCG
ENSG00000107796,ACTA2
ENSG00000187122,SLIT1
ENSG00000099194,SCD
ENSG00000166136,NDUFB8
ENSG00000120049,KCNIP2
ENSG00000148798,INA
ENSG00000148700,ADD3
ENSG00000107518,ATRNL1
ENSG00000165868,HSPA12A
ENSG00000176171,BNIP3
ENSG00000148826,NKX6-2
ENSG00000118971,CCND2
ENSG00000010278,CD9
ENSG00000111640,GAPDH
ENSG00000139200,PIANP
ENSG00000250510,GPR162
ENSG00000139182,CLSTN3
ENSG00000089818,NECAP1
ENSG00000013588,GPRC5A
ENSG00000084444,FAM234B
ENSG00000273079,GRIN2B
ENSG00000246705,H2AFJ
ENSG00000111348,ARHGDIB
ENSG00000048540,LMO3
ENSG00000151229,SLC2A13
ENSG00000205592,MUC19
ENSG00000018236,CNTN1
ENSG00000139219,COL2A1
ENSG00000177875,CCDC184
ENSG00000134287,ARF3
ENSG00000181418,DDN
ENSG00000123416,TUBA1B
ENSG00000135472,FAIM2
ENSG00000161835,GRASP
ENSG00000257337,AC068888.1
ENSG00000167778,SPRYD3
ENSG00000135486,HNRNPA1
ENSG00000135447,PPP1R1A
ENSG00000135426,TESPA1
ENSG00000135404,CD63
ENSG00000197728,RPS26
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000123384,LRP1
ENSG00000155980,KIF5A
ENSG00000166908,PIP4K2C
ENSG00000135454,B4GALNT1
ENSG00000135439,AGAP2
ENSG00000156076,WIF1
ENSG00000072657,TRHDE
ENSG00000166006,KCNC2
ENSG00000067715,SYT1
ENSG00000139220,PPFIA2
ENSG00000070961,ATP2B1
ENSG00000057704,TMCC3
ENSG00000075415,SLC25A3
ENSG00000074590,NUAK1
ENSG00000075035,WSCD2
ENSG00000136003,ISCU
ENSG00000174437,ATP2A2
ENSG00000111249,CUX2
ENSG00000089169,RPH3A
ENSG00000089157,RPLP0
ENSG00000088986,DYNLL1
ENSG00000157782,CABP1
ENSG00000256193,LINC00507
ENSG00000120694,HSPH1
ENSG00000120693,SMAD9
ENSG00000133110,POSTN
ENSG00000136156,ITM2B
ENSG00000136099,PCDH8
ENSG00000118946,PCDH17
ENSG00000276644,DACH1
ENSG00000005810,MYCBP2
ENSG00000184564,SLITRK6
ENSG00000185352,HS6ST3
ENSG00000129538,RNASE1
ENSG00000165795,NDRG2
ENSG00000197324,LRP10
ENSG00000166091,CMTM5
ENSG00000100884,CPNE6
ENSG00000100911,PSME2
ENSG00000168952,STXBP6
ENSG00000129514,FOXA1
ENSG00000213741,RPS29
ENSG00000198513,ATL1
ENSG00000186469,GNG2
ENSG00000131981,LGALS3
ENSG00000178974,FBXO34
ENSG00000139970,RTN1
ENSG00000139973,SYT16
ENSG00000072110,ACTN1
ENSG00000198732,SMOC1
ENSG00000197555,SIPA1L1
ENSG00000176903,PNMA1
ENSG00000170345,FOS
ENSG00000165553,NGB
ENSG00000021645,NRXN3
ENSG00000185070,FLRT2
ENSG00000198668,CALM1
ENSG00000165929,TC2N
ENSG00000100605,ITPK1
ENSG00000175785,PRIMA1
ENSG00000119698,PPP4R4
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000126214,KLC1
ENSG00000099814,CEP170B
ENSG00000179364,PACS2
ENSG00000182809,CRIP2
ENSG00000166206,GABRB3
ENSG00000186297,GABRA5
ENSG00000166922,SCG5
ENSG00000137843,PAK6
ENSG00000166145,SPINT1
ENSG00000137825,ITPKA
ENSG00000140264,SERF2
ENSG00000128989,ARPP19
ENSG00000182718,ANXA2
ENSG00000074410,CA12
ENSG00000169032,MAP2K1
ENSG00000137818,RPLP1
ENSG00000166173,LARP6
ENSG00000156642,NPTN
ENSG00000129009,ISLR
ENSG00000178741,COX5A
ENSG00000169783,LINGO1
ENSG00000058335,RASGRF1
