gene_id,gene_name
ENSG00000169116,PARM1
ENSG00000138757,G3BP2
ENSG00000118816,CCNI
ENSG00000152795,HNRNPDL
ENSG00000177432,NAP1L5
ENSG00000145335,SNCA
ENSG00000138814,PPP3CA
ENSG00000109475,RPL34
ENSG00000145349,CAMK2D
ENSG00000138650,PCDH10
ENSG00000153130,SCOC
ENSG00000145425,RPS3A
ENSG00000109654,TRIM2
ENSG00000061918,GUCY1B1
ENSG00000120251,GRIA2
ENSG00000171509,RXFP1
ENSG00000164106,SCRG1
ENSG00000150625,GPM6A
ENSG00000171368,TPPP
ENSG00000154153,RETREG1
ENSG00000113387,SUB1
ENSG00000152932,RAB3C
ENSG00000131711,MAP1B
ENSG00000171617,ENC1
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000127184,COX7C
ENSG00000175426,PCSK1
ENSG00000198961,PJA2
ENSG00000134986,NREP
ENSG00000205279,CTXN3
ENSG00000169567,HINT1
ENSG00000198944,SOWAHA
ENSG00000271824,SMIM32
ENSG00000152377,SPOCK1
ENSG00000164587,RPS14
ENSG00000211445,GPX3
ENSG00000197043,ANXA6
ENSG00000113140,SPARC
ENSG00000155511,GRIA1
ENSG00000170231,FABP6
ENSG00000170091,NSG2
ENSG00000137267,TUBB2A
ENSG00000096696,DSP
ENSG00000206503,HLA-A
ENSG00000196230,TUBB
ENSG00000137331,IER3
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000124614,RPS10
ENSG00000124772,CPNE5
ENSG00000137409,MTCH1
ENSG00000096384,HSP90AB1
ENSG00000096006,CRISP3
ENSG00000156508,EEF1A1
ENSG00000146242,TPBG
ENSG00000065609,SNAP91
ENSG00000135346,CGA
ENSG00000277443,MARCKS
ENSG00000189241,TSPYL1
ENSG00000152661,GJA1
ENSG00000111897,SERINC1
ENSG00000172673,THEMIS
ENSG00000074706,IPCEF1
ENSG00000006468,ETV1
ENSG00000173467,AGR3
ENSG00000164600,NEUROD6
ENSG00000173852,DPY19L1
ENSG00000122545,SEPT7
ENSG00000196262,PPIA
ENSG00000170419,VSTM2A
ENSG00000106089,STX1A
ENSG00000170027,YWHAG
ENSG00000186472,PCLO
ENSG00000170381,SEMA3E
ENSG00000058091,CDK14
ENSG00000164692,COL1A2
ENSG00000106236,NPTX2
ENSG00000160862,AZGP1
ENSG00000128564,VGF
ENSG00000189056,RELN
ENSG00000105976,MET
ENSG00000170775,GPR37
ENSG00000174697,LEP
ENSG00000105887,MTPN
ENSG00000090266,NDUFB2
ENSG00000159763,PIP
ENSG00000205542,TMSB4X
ENSG00000156298,TSPAN7
ENSG00000008056,SYN1
ENSG00000102003,SYP
ENSG00000186462,NAP1L2
ENSG00000131174,COX7B
ENSG00000123560,PLP1
ENSG00000101856,PGRMC1
ENSG00000198918,RPL39
ENSG00000010404,IDS
ENSG00000240694,PNMA2
ENSG00000092964,DPYSL2
ENSG00000120899,PTK2B
ENSG00000120885,CLU
ENSG00000120875,DUSP4
ENSG00000133872,SARAF
ENSG00000082556,OPRK1
ENSG00000181195,PENK
ENSG00000198846,TOX
ENSG00000171033,PKIA
ENSG00000104435,STMN2
ENSG00000170323,FABP4
ENSG00000104327,CALB1
ENSG00000156482,RPL30
ENSG00000070756,PABPC1
ENSG00000176956,LY6H
ENSG00000161016,RPL8
ENSG00000107295,SH3GL2
ENSG00000198963,RORB
ENSG00000106772,PRUNE2
ENSG00000106829,TLE4
ENSG00000165119,HNRNPK
ENSG00000136854,STXBP1
ENSG00000106976,DNM1
ENSG00000196358,NTNG2
ENSG00000148303,RPL7A
ENSG00000107317,PTGDS
ENSG00000177542,SLC25A22
ENSG00000117983,MUC5B
ENSG00000117984,CTSD
ENSG00000129757,CDKN1C
ENSG00000166313,APBB1
ENSG00000175356,SCUBE2
ENSG00000255823,MTRNR2L8
ENSG00000110321,EIF4G2
ENSG00000050165,DKK3
ENSG00000133816,MICAL2
ENSG00000110700,RPS13
ENSG00000134339,SAA2
ENSG00000134333,LDHA
ENSG00000049449,RCN1
ENSG00000124939,SCGB2A1
ENSG00000133318,RTN3
ENSG00000176340,COX8A
ENSG00000126432,PRDX5
ENSG00000149806,FAU
ENSG00000245532,NEAT1
ENSG00000251562,MALAT1
ENSG00000172508,CARNS1
ENSG00000149273,RPS3
ENSG00000170290,SLN
ENSG00000109846,CRYAB
ENSG00000250303,AP002884.1
ENSG00000137726,FXYD6
ENSG00000137642,SORL1
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000067057,PFKP
ENSG00000178372,CALML5
ENSG00000095739,BAMBI
ENSG00000170324,FRMPD2
ENSG00000165443,PHYHIPL
ENSG00000107758,PPP3CB
ENSG00000148660,CAMK2G
ENSG00000138326,RPS24
ENSG00000173267,SNCG
ENSG00000138207,RBP4
ENSG00000187122,SLIT1
ENSG00000171314,PGAM1
ENSG00000173915,ATP5MD
ENSG00000165672,PRDX3
ENSG00000176171,BNIP3
ENSG00000130643,CALY
ENSG00000139190,VAMP1
ENSG00000111640,GAPDH
ENSG00000111674,ENO2
ENSG00000111678,C12orf57
ENSG00000246705,H2AFJ
ENSG00000008394,MGST1
ENSG00000048540,LMO3
ENSG00000184613,NELL2
ENSG00000123416,TUBA1B
ENSG00000167552,TUBA1A
ENSG00000170421,KRT8
ENSG00000111057,KRT18
ENSG00000135447,PPP1R1A
ENSG00000135426,TESPA1
ENSG00000197728,RPS26
ENSG00000196531,NACA
ENSG00000090382,LYZ
ENSG00000135643,KCNMB4
ENSG00000067715,SYT1
ENSG00000070961,ATP2B1
ENSG00000059758,CDK17
ENSG00000074590,NUAK1
ENSG00000111249,CUX2
ENSG00000111775,COX6A1
ENSG00000088986,DYNLL1
ENSG00000256193,LINC00507
ENSG00000133083,DCLK1
ENSG00000136156,ITM2B
ENSG00000136099,PCDH8
ENSG00000118946,PCDH17
ENSG00000276644,DACH1
ENSG00000102471,NDFIP2
ENSG00000139970,RTN1
ENSG00000165553,NGB
ENSG00000198668,CALM1
ENSG00000183648,NDUFB1
ENSG00000100604,CHGA
ENSG00000100605,ITPK1
ENSG00000165943,MOAP1
ENSG00000165949,IFI27
ENSG00000214548,MEG3
ENSG00000080824,HSP90AA1
ENSG00000126214,KLC1
ENSG00000211890,IGHA2
ENSG00000128739,SNRPN
ENSG00000257151,PWAR6
ENSG00000186297,GABRA5
ENSG00000034053,APBA2
ENSG00000137825,ITPKA
ENSG00000166963,MAP1A
ENSG00000140264,SERF2
ENSG00000166710,B2M
ENSG00000104112,SCG3
ENSG00000128872,TMOD2
ENSG00000197535,MYO5A
ENSG00000128989,ARPP19
ENSG00000169032,MAP2K1
ENSG00000174444,RPL4
ENSG00000167178,ISLR2
ENSG00000129009,ISLR
ENSG00000178741,COX5A
ENSG00000185518,SV2B
ENSG00000206172,HBA1
ENSG00000140988,RPS2
ENSG00000166780,C16orf45
ENSG00000167191,GPRC5B
ENSG00000103316,CRYM
ENSG00000122254,HS3ST2
ENSG00000166501,PRKCB
ENSG00000182601,HS3ST4
ENSG00000176046,NUPR1
ENSG00000129636,ITFG1
ENSG00000087258,GNAO1
ENSG00000087250,MT3
ENSG00000103034,NDRG4
ENSG00000172137,CALB2
ENSG00000166509,CLEC3A
ENSG00000167526,RPL13
ENSG00000181885,CLDN7
ENSG00000170315,UBB
ENSG00000109107,ALDOC
ENSG00000108298,RPL19
ENSG00000171346,KRT15
ENSG00000171345,KRT19
ENSG00000128422,KRT17
ENSG00000173786,CNP
ENSG00000033627,ATP6V0A1
ENSG00000073969,NSF
ENSG00000108821,COL1A1
ENSG00000108960,MMD
ENSG00000108395,TRIM37
ENSG00000141367,CLTC
ENSG00000180616,SSTR2
ENSG00000172809,RPL38
ENSG00000171246,NPTX1
ENSG00000184009,ACTG1
ENSG00000141433,ADCYAP1
ENSG00000141404,GNAL
ENSG00000171885,AQP4
ENSG00000101489,CELF4
ENSG00000132872,SYT4
ENSG00000150656,CNDP1
ENSG00000088832,FKBP1A
ENSG00000171867,PRNP
ENSG00000089199,CHGB
ENSG00000125869,LAMP5
ENSG00000132639,SNAP25
ENSG00000125814,NAPB
ENSG00000101439,CST3
ENSG00000166913,YWHAB
ENSG00000087460,GNAS
ENSG00000125534,PPDPF
ENSG00000167468,GPX4
ENSG00000127540,UQCR11
ENSG00000167676,PLIN4
ENSG00000130255,RPL36
ENSG00000104833,TUBB4A
ENSG00000178531,CTXN1
ENSG00000099308,MAST3
ENSG00000006016,CRLF1
ENSG00000250067,YJEFN3
ENSG00000105711,SCN1B
ENSG00000105290,APLP1
ENSG00000161281,COX7A1
ENSG00000174521,TTC9B
ENSG00000255974,CYP2A6
ENSG00000105372,RPS19
ENSG00000130203,APOE
ENSG00000130208,APOC1
ENSG00000182013,PNMA8A
ENSG00000063177,RPL18
ENSG00000104888,SLC17A7
ENSG00000126583,PRKCG
ENSG00000108107,RPL28
ENSG00000198300,PEG3
ENSG00000241973,PI4KA
ENSG00000100030,MAPK1
ENSG00000100095,SEZ6L
ENSG00000100219,XBP1
ENSG00000128245,YWHAH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000100321,SYNGR1
ENSG00000154654,NCAM2
ENSG00000142192,APP
ENSG00000142168,SOD1
ENSG00000182670,TTC3
ENSG00000142173,COL6A2
ENSG00000228253,MT-ATP8
ENSG00000212907,MT-ND4L
ENSG00000198786,MT-ND5
ENSG00000187730,GABRD
ENSG00000171735,CAMTA1
ENSG00000116288,PARK7
ENSG00000074800,ENO1
ENSG00000054523,KIF1B
ENSG00000117154,IGSF21
ENSG00000173436,MINOS1
ENSG00000158828,PINK1
ENSG00000162551,ALPL
ENSG00000076864,RAP1GAP
ENSG00000117602,RCAN3
ENSG00000142669,SH3BGRL3
ENSG00000126709,IFI6
ENSG00000130770,ATP5IF1
ENSG00000121769,FABP3
ENSG00000084636,COL16A1
ENSG00000184007,PTP4A2
ENSG00000121905,HPCA
ENSG00000020129,NCDN
ENSG00000142937,RPS8
ENSG00000162374,ELAVL4
ENSG00000162378,ZYG11B
ENSG00000177606,JUN
ENSG00000162599,NFIA
ENSG00000137941,TTLL7
ENSG00000189195,BTBD8
ENSG00000122406,RPL5
ENSG00000228971,AL356479.1
ENSG00000117569,PTBP2
ENSG00000162636,FAM102B
ENSG00000134243,SORT1
ENSG00000163399,ATP1A1
ENSG00000265972,TXNIP
ENSG00000159164,SV2A
ENSG00000213190,MLLT11
ENSG00000188643,S100A16
ENSG00000189171,S100A13
ENSG00000160678,S100A1
ENSG00000177954,RPS27
ENSG00000169242,EFNA1
ENSG00000143320,CRABP2
ENSG00000162734,PEA15
ENSG00000215845,TSTD1
ENSG00000158859,ADAMTS4
ENSG00000162745,OLFML2B
ENSG00000117152,RGS4
ENSG00000116161,CACYBP
ENSG00000162704,ARPC5
ENSG00000143858,SYT2
ENSG00000163485,ADORA1
ENSG00000196187,TMEM63A
ENSG00000163041,H3F3A
ENSG00000198835,GJC2
ENSG00000135750,KCNK1
ENSG00000198626,RYR2
ENSG00000134313,KIDINS220
ENSG00000068697,LAPTM4A
ENSG00000119812,FAM98A
ENSG00000150938,CRIM1
ENSG00000183023,SLC8A1
ENSG00000138078,PREPL
ENSG00000143933,CALM2
ENSG00000115355,CCDC88A
ENSG00000014641,MDH1
ENSG00000221823,PPP3R1
ENSG00000124374,PAIP2B
ENSG00000003137,CYP26B1
ENSG00000115350,POLE4
ENSG00000175874,CREG2
ENSG00000175701,SMIM37
ENSG00000144152,FBLN7
ENSG00000136709,WDR33
ENSG00000168280,KIF5C
ENSG00000115159,GPD2
ENSG00000144283,PKP4
ENSG00000077380,DYNC1I2
ENSG00000091428,RAPGEF4
ENSG00000128656,CHN1
ENSG00000154518,ATP5MC3
ENSG00000162992,NEUROD1
ENSG00000115419,GLS
ENSG00000144339,TMEFF2
ENSG00000204217,BMPR2
ENSG00000114942,EEF1B2
ENSG00000078018,MAP2
ENSG00000144406,UNC80
ENSG00000197756,RPL37A
ENSG00000116106,EPHA4
ENSG00000171951,SCG2
ENSG00000135919,SERPINE2
ENSG00000187957,DNER
ENSG00000115468,EFHD1
ENSG00000172428,COPS9
ENSG00000187288,CIDEC
ENSG00000144711,IQSEC1
ENSG00000182568,SATB1
ENSG00000163539,CLASP2
ENSG00000168028,RPSA
ENSG00000181061,HIGD1A
ENSG00000012223,LTF
ENSG00000232112,TMA7
ENSG00000164061,BSN
ENSG00000162244,RPL29
ENSG00000187672,ERC2
ENSG00000163618,CADPS
ENSG00000163606,CD200R1
ENSG00000185565,LSAMP
ENSG00000196353,CPNE4
ENSG00000154917,RAB6B
ENSG00000070087,PFN2
ENSG00000163536,SERPINI1
ENSG00000008952,SEC62
ENSG00000013293,SLC7A14
ENSG00000114450,GNB4
ENSG00000136521,NDUFB5
ENSG00000058866,DGKG
ENSG00000114279,FGF12
ENSG00000169020,ATP5ME
ENSG00000243449,C4orf48
ENSG00000159788,RGS12
ENSG00000179010,MRFAP1
ENSG00000163993,S100P
ENSG00000109180,OCIAD1
ENSG00000145242,EPHA5
ENSG00000138755,CXCL9
ENSG00000138758,SEPT11
ENSG00000145284,SCD5
ENSG00000196616,ADH1B
ENSG00000155011,DKK2
ENSG00000109670,FBXW7
ENSG00000197410,DCHS2
ENSG00000164125,FAM198B
ENSG00000164124,TMEM144
ENSG00000052802,MSMO1
ENSG00000109472,CPE
ENSG00000133398,MED10
ENSG00000215218,UBE2QL1
ENSG00000176788,BASP1
ENSG00000113361,CDH6
ENSG00000133401,PDZD2
ENSG00000079215,SLC1A3
ENSG00000145592,RPL37
ENSG00000083720,OXCT1
ENSG00000112972,HMGCS1
ENSG00000164176,EDIL3
ENSG00000081189,MEF2C
ENSG00000175471,MCTP1
ENSG00000134982,APC
ENSG00000129625,REEP5
ENSG00000164402,SEPT8
ENSG00000164403,SHROOM1
ENSG00000164405,UQCRQ
ENSG00000119048,UBE2B
ENSG00000145824,CXCL14
ENSG00000131507,NDFIP1
ENSG00000070808,CAMK2A
ENSG00000022355,GABRA1
ENSG00000113327,GABRG2
ENSG00000184347,SLIT3
ENSG00000181163,NPM1
ENSG00000145920,CPLX2
ENSG00000074317,SNCB
ENSG00000050748,MAPK9
ENSG00000112186,CAP2
ENSG00000152954,NRSN1
ENSG00000204655,MOG
ENSG00000213719,CLIC1
ENSG00000198502,HLA-DRB5
ENSG00000204264,PSMB8
ENSG00000231500,RPS18
ENSG00000198755,RPL10A
ENSG00000146122,DAAM2
ENSG00000119900,OGFRL1
ENSG00000112695,COX7A2
ENSG00000118407,FILIP1
ENSG00000135324,MRAP2
ENSG00000118432,CNR1
ENSG00000132424,PNISR
ENSG00000112290,WASF1
ENSG00000196376,SLC35F1
ENSG00000164434,FABP7
ENSG00000111912,NCOA7
ENSG00000112306,RPS12
ENSG00000111962,UST
ENSG00000146469,VIP
ENSG00000078269,SYNJ2
ENSG00000112531,QKI
ENSG00000188191,PRKAR1B
ENSG00000075624,ACTB
ENSG00000136238,RAC1
ENSG00000189043,NDUFA4
ENSG00000136267,DGKB
ENSG00000105855,ITGB8
ENSG00000196683,TOMM7
ENSG00000180354,MTURN
ENSG00000240583,AQP1
ENSG00000078053,AMPH
ENSG00000058404,CAMK2B
ENSG00000105968,H2AFV
ENSG00000263001,GTF2I
ENSG00000135218,CD36
ENSG00000153956,CACNA2D1
ENSG00000075213,SEMA3A
ENSG00000198822,GRM3
ENSG00000127914,AKAP9
ENSG00000127995,CASD1
ENSG00000242265,PEG10
ENSG00000158560,DYNC1I1
ENSG00000241468,ATP5MF
ENSG00000233123,LINC01007
ENSG00000091129,NRCAM
ENSG00000128573,FOXP2
ENSG00000105974,CAV1
ENSG00000004059,ARF5
ENSG00000105894,PTN
ENSG00000106123,EPHB6
ENSG00000106538,RARRES2
ENSG00000106615,RHEB
ENSG00000186480,INSIG1
ENSG00000105993,DNAJB6
ENSG00000002586,CD99
ENSG00000046653,GPM6B
ENSG00000182220,ATP6AP2
ENSG00000102226,USP11
ENSG00000102109,PCSK1N
ENSG00000085224,ATRX
ENSG00000186310,NAP1L3
ENSG00000133169,BEX1
ENSG00000182916,TCEAL7
ENSG00000125675,GRIA3
ENSG00000198689,SLC9A6
ENSG00000281508,AL078639.1
ENSG00000147403,RPL10
ENSG00000203879,GDI1
ENSG00000253230,LINC00599
ENSG00000104723,TUSC3
ENSG00000175445,LPL
ENSG00000147416,ATP6V1B2
ENSG00000254092,AC015468.3
ENSG00000179388,EGR3
ENSG00000015592,STMN4
ENSG00000104695,PPP2CB
ENSG00000253729,PRKDC
ENSG00000008988,RPS20
ENSG00000198363,ASPH
ENSG00000169085,VXN
ENSG00000147604,RPL7
ENSG00000156467,UQCRB
ENSG00000164924,YWHAZ
ENSG00000155096,AZIN1
ENSG00000164929,BAALC
ENSG00000136960,ENPP2
ENSG00000147684,NDUFB9
ENSG00000104419,NDRG1
ENSG00000104529,EEF1D
ENSG00000155886,SLC24A2
ENSG00000107105,ELAVL2
ENSG00000107338,SHB
ENSG00000107372,ZFAND5
ENSG00000135046,ANXA1
ENSG00000165023,DIRAS2
ENSG00000136842,TMOD1
ENSG00000148219,ASTN2
ENSG00000197958,RPL12
ENSG00000126878,AIF1L
ENSG00000130558,OLFM1
ENSG00000188229,TUBB4B
ENSG00000142089,IFITM3
ENSG00000184524,CEND1
ENSG00000167323,STIM1
ENSG00000166441,RPL27A
ENSG00000175352,NRIP3
ENSG00000165973,NELL1
ENSG00000110436,SLC1A2
ENSG00000149091,DGKZ
ENSG00000167986,DDB1
ENSG00000149476,TKFC
ENSG00000167996,FTH1
ENSG00000162188,GNG3
ENSG00000068971,PPP2R5B
ENSG00000172757,CFL1
ENSG00000174684,B4GAT1
ENSG00000110092,CCND1
ENSG00000021300,PLEKHB1
ENSG00000165434,PGM2L1
ENSG00000110318,CEP126
ENSG00000152578,GRIA4
ENSG00000150764,DIXDC1
ENSG00000150787,PTS
ENSG00000149294,NCAM1
ENSG00000167283,ATP5MG
ENSG00000019144,PHLDB1
ENSG00000118181,RPS25
ENSG00000154096,THY1
ENSG00000109971,HSPA8
ENSG00000084234,APLP2
ENSG00000251226,AP001999.1
ENSG00000151468,CCDC3
ENSG00000165995,CACNB2
ENSG00000237949,LINC00844
ENSG00000108091,CCDC6
ENSG00000197746,PSAP
ENSG00000148671,ADIRF
ENSG00000095596,CYP26A1
ENSG00000108231,LGI1
ENSG00000197430,OPALIN
ENSG00000120053,GOT1
ENSG00000166136,NDUFB8
ENSG00000120049,KCNIP2
ENSG00000148798,INA
ENSG00000148700,ADD3
ENSG00000151892,GFRA1
ENSG00000187164,SHTN1
ENSG00000148826,NKX6-2
ENSG00000118971,CCND2
ENSG00000010278,CD9
ENSG00000111669,TPI1
ENSG00000111716,LDHB
ENSG00000118308,LRMP
ENSG00000139116,KIF21A
ENSG00000018236,CNTN1
ENSG00000181418,DDN
ENSG00000258283,AC011603.3
ENSG00000139644,TMBIM6
ENSG00000186081,KRT5
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000110955,ATP5F1B
ENSG00000156076,WIF1
ENSG00000153233,PTPRR
ENSG00000166006,KCNC2
ENSG00000139220,PPFIA2
ENSG00000166598,HSP90B1
ENSG00000136003,ISCU
ENSG00000089009,RPL6
ENSG00000135116,HRK
ENSG00000089220,PEBP1
ENSG00000089157,RPLP0
ENSG00000119242,CCDC92
ENSG00000122026,RPL21
ENSG00000122033,MTIF3
ENSG00000189403,HMGB1
ENSG00000133121,STARD13
ENSG00000133110,POSTN
ENSG00000102804,TSC22D1
ENSG00000180332,KCTD4
ENSG00000184226,PCDH9
ENSG00000178235,SLITRK1
ENSG00000184564,SLITRK6
ENSG00000185352,HS6ST3
ENSG00000134884,ARGLU1
ENSG00000129538,RNASE1
ENSG00000165795,NDRG2
ENSG00000139880,CDH24
ENSG00000165502,RPL36AL
ENSG00000197045,GMFB
ENSG00000126803,HSPA2
ENSG00000054690,PLEKHH1
ENSG00000176903,PNMA1
ENSG00000140090,SLC24A4
ENSG00000227051,C14orf132
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000197102,DYNC1H1
ENSG00000166165,CKB
ENSG00000156411,ATP5MPL
ENSG00000166922,SCG5
ENSG00000172575,RASGRP1
ENSG00000140319,SRP14
ENSG00000255302,EID1
ENSG00000103657,HERC1
ENSG00000137818,RPLP1
ENSG00000067225,PKM
ENSG00000156642,NPTN
ENSG00000117906,RCN2
ENSG00000140391,TSPAN3
ENSG00000185787,MORF4L1
ENSG00000166503,HDGFL3
ENSG00000140545,MFGE8
ENSG00000166819,PLIN1
ENSG00000007516,BAIAP3
ENSG00000127561,SYNGR3
ENSG00000103363,ELOB
ENSG00000103145,HCFC1R1
ENSG00000133392,MYH11
ENSG00000134419,RPS15A
ENSG00000170540,ARL6IP1
ENSG00000149925,ALDOA
ENSG00000167005,NUDT21
ENSG00000125148,MT2A
ENSG00000187193,MT1X
ENSG00000102934,PLLP
ENSG00000159713,TPPP3
ENSG00000159720,ATP6V0D1
ENSG00000103089,FA2H
ENSG00000166848,TERF2IP
ENSG00000152910,CNTNAP4
ENSG00000140945,CDH13
ENSG00000230989,HSBP1
ENSG00000103154,NECAB2
ENSG00000135709,KIAA0513
ENSG00000131143,COX4I1
ENSG00000184811,TRARG1
ENSG00000132359,RAP1GAP2
ENSG00000108381,ASPA
ENSG00000183011,NAA38
ENSG00000161970,RPL26
ENSG00000266302,AC098850.3
ENSG00000124422,USP22
ENSG00000126860,EVI2A
ENSG00000006125,AP2B1
ENSG00000126351,THRA
ENSG00000141753,IGFBP4
