gene_id,gene_name
ENSG00000197520,FAM177B
ENSG00000186197,EDARADD
ENSG00000236790,LINC00299
ENSG00000179270,C2orf71
ENSG00000170577,SIX2
ENSG00000183054,RGPD6
ENSG00000163492,CCDC141
ENSG00000237166,LINC01792
ENSG00000144481,TRPM8
ENSG00000284669,AC092053.3
ENSG00000273454,AC112503.2
ENSG00000241135,LINC00881
ENSG00000244040,IL12A-AS1
ENSG00000269888,AC112491.1
ENSG00000250863,AC110799.1
ENSG00000170180,GYPA
ENSG00000250604,AC098679.1
ENSG00000109674,NEIL3
ENSG00000271119,AC026412.3
ENSG00000250198,LINC02199
ENSG00000250387,LINC02197
ENSG00000113263,ITK
ENSG00000283413,AC008703.1
ENSG00000258388,PPT2-EGFL8
ENSG00000272114,AL136131.3
ENSG00000228624,HDAC2-AS2
ENSG00000178665,ZNF713
ENSG00000234469,CLDN34
ENSG00000180815,MAP3K15
ENSG00000254575,AC022039.1
ENSG00000197181,PIWIL2
ENSG00000253983,AC087627.1
ENSG00000270547,LINC01235
ENSG00000172724,CCL19
ENSG00000188163,FAM166A
ENSG00000167311,ART5
ENSG00000156738,MS4A1
ENSG00000171219,CDC42BPG
ENSG00000149380,P4HA3
ENSG00000123892,RAB38
ENSG00000198851,CD3E
ENSG00000245498,AP000866.1
ENSG00000215244,AL137145.2
ENSG00000133636,NTS
ENSG00000235423,AC068768.1
ENSG00000198553,KCNRG
ENSG00000150361,KLHL1
ENSG00000258430,AL583722.2
ENSG00000275636,AC021755.3
ENSG00000180422,LINC00304
ENSG00000274933,TBC1D3I
ENSG00000266088,AC004585.1
ENSG00000126353,CCR7
ENSG00000232300,FAM215B
ENSG00000264235,AP005329.1
ENSG00000264301,LINC01444
ENSG00000215595,C20orf202
ENSG00000161031,PGLYRP2
ENSG00000270947,AC025811.1
ENSG00000105383,CD33
ENSG00000227039,ITGB2-AS1
ENSG00000181617,FDCSP
ENSG00000132465,JCHAIN
ENSG00000245213,AC105285.1
ENSG00000113088,GZMK
ENSG00000153303,FRMD1
ENSG00000283982,AL445623.2
ENSG00000211890,IGHA2
ENSG00000211892,IGHG4
ENSG00000211896,IGHG1
ENSG00000211897,IGHG3
ENSG00000159337,PLA2G4D
ENSG00000211677,IGLC2
ENSG00000284726,AL109936.6
ENSG00000121764,HCRTR1
ENSG00000274386,TMEM269
ENSG00000168509,HJV
ENSG00000272030,AL162258.2
ENSG00000271811,Z97200.1
ENSG00000273384,AL137796.1
ENSG00000123689,G0S2
ENSG00000233005,AC018742.1
ENSG00000211592,IGKC
ENSG00000272789,AC010976.2
ENSG00000224577,LINC01117
ENSG00000115461,IGFBP5
ENSG00000273466,AC012510.1
ENSG00000188389,PDCD1
ENSG00000188167,TMPPE
ENSG00000121552,CSTA
ENSG00000272678,AC112503.1
ENSG00000174776,WDR49
ENSG00000250220,AC053527.1
ENSG00000251126,AC017007.5
ENSG00000164142,FAM160A1
ENSG00000248587,GDNF-AS1
ENSG00000248663,LINC00992
ENSG00000197935,ZNF311
ENSG00000204525,HLA-C
ENSG00000157343,ARMC12
ENSG00000137204,SLC22A7
ENSG00000096006,CRISP3
ENSG00000135346,CGA
ENSG00000232640,AL354892.2
ENSG00000232759,AC002480.2
ENSG00000159763,PIP
ENSG00000169906,S100G
ENSG00000124334,IL9R
ENSG00000104722,NEFM
ENSG00000254288,AC087672.2
ENSG00000170323,FABP4
ENSG00000253704,AC023632.2
ENSG00000164919,COX6C
ENSG00000174226,SNX31
ENSG00000182759,MAFA
ENSG00000255181,CCDC166
ENSG00000271698,AC233992.2
ENSG00000226237,GAS1RR
ENSG00000225376,TMEM246-AS1
ENSG00000165188,RNF183
ENSG00000214654,B3GNT10
ENSG00000179082,C9orf106
ENSG00000117984,CTSD
ENSG00000232987,LINC01219
ENSG00000244734,HBB
ENSG00000134339,SAA2
ENSG00000173432,SAA1
ENSG00000256196,AP003721.1
ENSG00000110484,SCGB2A2
ENSG00000254461,AP001107.4
ENSG00000095739,BAMBI
ENSG00000224596,ZMIZ1-AS1
ENSG00000275327,AL354950.2
ENSG00000070019,GUCY2C
ENSG00000111341,MGP
ENSG00000188991,SLC15A5
ENSG00000170421,KRT8
ENSG00000161634,DCD
ENSG00000110944,IL23A
ENSG00000111012,CYP27B1
ENSG00000269916,AC133794.1
ENSG00000276188,AC069234.4
ENSG00000120664,SPART-AS1
ENSG00000100448,CTSG
ENSG00000258414,AL121790.1
ENSG00000165949,IFI27
ENSG00000211895,IGHA1
ENSG00000211899,IGHM
ENSG00000166710,B2M
ENSG00000128973,CLN6
ENSG00000259420,AC046168.2
ENSG00000188536,HBA2
ENSG00000260439,LMF1-AS1
ENSG00000007038,PRSS21
ENSG00000260979,AC022167.3
ENSG00000260450,LINC02134
ENSG00000229782,AC118754.1
ENSG00000261915,AC026954.2
ENSG00000266538,AC005838.2
ENSG00000223979,SMCR2
ENSG00000109072,VTN
ENSG00000171346,KRT15
ENSG00000171345,KRT19
ENSG00000108821,COL1A1
ENSG00000185168,LINC00482
ENSG00000266495,AC011731.1
ENSG00000282876,Z98752.4
ENSG00000101443,WFDC2
ENSG00000197766,CFD
ENSG00000105371,ICAM4
ENSG00000213996,TM6SF2
ENSG00000229676,ZNF492
ENSG00000261316,LINC01834
ENSG00000267580,AC008738.3
ENSG00000261949,GFY
ENSG00000275055,AC011468.5
ENSG00000211679,IGLC3
ENSG00000100285,NEFH
ENSG00000156284,CLDN8
ENSG00000183036,PCP4
ENSG00000237232,ZNF295-AS1
ENSG00000160180,TFF3
ENSG00000187608,ISG15
ENSG00000175130,MARCKSL1
ENSG00000121905,HPCA
ENSG00000066322,ELOVL1
ENSG00000186160,CYP4Z1
ENSG00000184292,TACSTD2
ENSG00000143013,LMO4
ENSG00000163399,ATP1A1
ENSG00000118298,CA14
ENSG00000163191,S100A11
ENSG00000189171,S100A13
ENSG00000169242,EFNA1
ENSG00000185499,MUC1
ENSG00000160781,PAQR6
ENSG00000215845,TSTD1
ENSG00000162747,FCGR3B
ENSG00000132185,FCRLA
ENSG00000117152,RGS4
ENSG00000143153,ATP1B1
ENSG00000117266,CDK18
ENSG00000163041,H3F3A
ENSG00000115756,HPCAL1
ENSG00000162981,FAM84A
ENSG00000163032,VSNL1
ENSG00000034510,TMSB10
ENSG00000136541,ERMN
ENSG00000128656,CHN1
ENSG00000138434,SSFA2
ENSG00000078018,MAP2
ENSG00000054356,PTPRN
ENSG00000135919,SERPINE2
ENSG00000187514,PTMA
ENSG00000066248,NGEF
ENSG00000115648,MLPH
ENSG00000187288,CIDEC
ENSG00000172995,ARPP21
ENSG00000168314,MOBP
ENSG00000187094,CCK
ENSG00000012223,LTF
ENSG00000269028,MTRNR2L12
ENSG00000172020,GAP43
ENSG00000091513,TF
ENSG00000153002,CPB1
ENSG00000182899,RPL35A
ENSG00000163993,S100P
ENSG00000151552,QDPR
ENSG00000171476,HOPX
ENSG00000163631,ALB
ENSG00000196616,ADH1B
ENSG00000138814,PPP3CA
ENSG00000109472,CPE
ENSG00000150625,GPM6A
ENSG00000164326,CARTPT
ENSG00000171617,ENC1
ENSG00000132846,ZBED3
ENSG00000113319,RASGRF2
ENSG00000186468,RPS23
ENSG00000198944,SOWAHA
ENSG00000164403,SHROOM1
ENSG00000145824,CXCL14
ENSG00000113578,FGF1
ENSG00000070808,CAMK2A
ENSG00000211445,GPX3
ENSG00000197043,ANXA6
ENSG00000170271,FAXDC2
ENSG00000145920,CPLX2
ENSG00000206503,HLA-A
ENSG00000137331,IER3
ENSG00000204580,DDR1
ENSG00000234745,HLA-B
ENSG00000231500,RPS18
ENSG00000118432,CNR1
ENSG00000189241,TSPYL1
ENSG00000091831,ESR1
ENSG00000106541,AGR2
ENSG00000136237,RAPGEF5
ENSG00000170419,VSTM2A
ENSG00000170027,YWHAG
ENSG00000164692,COL1A2
ENSG00000160862,AZGP1
ENSG00000189056,RELN
ENSG00000170775,GPR37
ENSG00000205542,TMSB4X
ENSG00000156298,TSPAN7
ENSG00000123560,PLP1
ENSG00000175445,LPL
ENSG00000277586,NEFL
ENSG00000147488,ST18
ENSG00000181195,PENK
ENSG00000104327,CALB1
ENSG00000156482,RPL30
ENSG00000164924,YWHAZ
ENSG00000104447,TRPS1
ENSG00000136960,ENPP2
ENSG00000198963,RORB
ENSG00000165023,DIRAS2
ENSG00000148180,GSN
ENSG00000196814,MVB12B
ENSG00000107317,PTGDS
ENSG00000177685,CRACR2B
ENSG00000117983,MUC5B
ENSG00000175356,SCUBE2
ENSG00000050165,DKK3
ENSG00000026508,CD44
ENSG00000110436,SLC1A2
ENSG00000124939,SCGB2A1
ENSG00000124935,SCGB1D2
ENSG00000133321,RARRES3
ENSG00000245532,NEAT1
ENSG00000110092,CCND1
ENSG00000021300,PLEKHB1
ENSG00000185742,C11orf87
ENSG00000109846,CRYAB
ENSG00000149591,TAGLN
ENSG00000166257,SCN3B
ENSG00000154146,NRGN
ENSG00000178372,CALML5
ENSG00000107485,GATA3
ENSG00000026025,VIM
ENSG00000173267,SNCG
ENSG00000148671,ADIRF
ENSG00000059915,PSD
ENSG00000151892,GFRA1
ENSG00000246705,H2AFJ
ENSG00000184613,NELL2
ENSG00000181418,DDN
ENSG00000123416,TUBA1B
ENSG00000111057,KRT18
ENSG00000135426,TESPA1
ENSG00000135404,CD63
ENSG00000229117,RPL41
ENSG00000092841,MYL6
ENSG00000070961,ATP2B1
ENSG00000057704,TMCC3
ENSG00000165566,AMER2
ENSG00000129538,RNASE1
ENSG00000139970,RTN1
ENSG00000198668,CALM1
ENSG00000036530,CYP46A1
ENSG00000104067,TJP1
ENSG00000137825,ITPKA
ENSG00000174171,AC020659.1
ENSG00000140264,SERF2
ENSG00000128989,ARPP19
ENSG00000137818,RPLP1
ENSG00000156642,NPTN
ENSG00000166819,PLIN1
ENSG00000206172,HBA1
ENSG00000133392,MYH11
ENSG00000134419,RPS15A
ENSG00000122254,HS3ST2
ENSG00000166501,PRKCB
ENSG00000176046,NUPR1
ENSG00000159713,TPPP3
ENSG00000166509,CLEC3A
ENSG00000167526,RPL13
ENSG00000131899,LLGL1
ENSG00000109107,ALDOC
ENSG00000198242,RPL23A
ENSG00000173786,CNP
ENSG00000131095,GFAP
ENSG00000073969,NSF
ENSG00000109062,SLC9A3R1
ENSG00000141524,TMC6
ENSG00000197971,MBP
ENSG00000088832,FKBP1A
ENSG00000132639,SNAP25
ENSG00000101335,MYL9
ENSG00000166913,YWHAB
ENSG00000087460,GNAS
ENSG00000178531,CTXN1
ENSG00000105696,TMEM59L
ENSG00000187664,HAPLN4
ENSG00000250067,YJEFN3
ENSG00000105711,SCN1B
ENSG00000089356,FXYD3
ENSG00000167641,PPP1R14A
ENSG00000105223,PLD3
ENSG00000105372,RPS19
ENSG00000079435,LIPE
ENSG00000130203,APOE
ENSG00000063177,RPL18
ENSG00000104888,SLC17A7
ENSG00000142541,RPL13A
ENSG00000241973,PI4KA
ENSG00000099953,MMP11
ENSG00000100219,XBP1
ENSG00000128245,YWHAH
ENSG00000100097,LGALS1
ENSG00000160182,TFF1
ENSG00000160307,S100B
ENSG00000198888,MT-ND1
ENSG00000198804,MT-CO1
ENSG00000198712,MT-CO2
ENSG00000198899,MT-ATP6
ENSG00000198938,MT-CO3
ENSG00000198886,MT-ND4
ENSG00000198727,MT-CYB
ENSG00000179403,VWA1
ENSG00000187730,GABRD
ENSG00000116254,CHD5
ENSG00000116251,RPL22
ENSG00000049245,VAMP3
ENSG00000074800,ENO1
ENSG00000162444,RBP7
ENSG00000142634,EFHD2
ENSG00000159363,ATP13A2
ENSG00000117115,PADI2
ENSG00000158747,NBL1
ENSG00000162545,CAMK2N1
ENSG00000158828,PINK1
ENSG00000173372,C1QA
ENSG00000173369,C1QB
ENSG00000117318,ID3
ENSG00000142676,RPL11
ENSG00000169504,CLIC4
ENSG00000157978,LDLRAP1
ENSG00000198830,HMGN2
ENSG00000158195,WASF2
ENSG00000130770,ATP5IF1
ENSG00000121769,FABP3
ENSG00000084636,COL16A1
ENSG00000184007,PTP4A2
ENSG00000020129,NCDN
ENSG00000116871,MAP7D1
ENSG00000197982,C1orf122
ENSG00000168653,NDUFS5
ENSG00000049089,COL9A2
ENSG00000117016,RIMS3
ENSG00000179178,TMEM125
ENSG00000117408,IPO13
ENSG00000142937,RPS8
ENSG00000117450,PRDX1
ENSG00000117461,PIK3R3
ENSG00000117472,TSPAN1
ENSG00000173660,UQCRH
ENSG00000159658,EFCAB14
ENSG00000123091,RNF11
ENSG00000085832,EPS15
ENSG00000157216,SSBP3
ENSG00000116133,DHCR24
ENSG00000162599,NFIA
ENSG00000154027,AK5
ENSG00000171492,LRRC8D
ENSG00000189195,BTBD8
ENSG00000117600,PLPPR4
ENSG00000162631,NTNG1
ENSG00000116266,STXBP3
ENSG00000031698,SARS
ENSG00000134243,SORT1
ENSG00000197106,SLC6A17
ENSG00000177301,KCNA2
ENSG00000282608,ADORA3
ENSG00000116473,RAP1A
ENSG00000155366,RHOC
ENSG00000155380,SLC16A1
ENSG00000092621,PHGDH
ENSG00000265972,TXNIP
ENSG00000272755,AC245297.2
ENSG00000159164,SV2A
ENSG00000143418,CERS2
ENSG00000213190,MLLT11
ENSG00000143416,SELENBP1
ENSG00000197956,S100A6
ENSG00000188643,S100A16
ENSG00000189334,S100A14
ENSG00000160678,S100A1
ENSG00000143578,CREB3L4
ENSG00000177954,RPS27
ENSG00000160691,SHC1
ENSG00000143537,ADAM15
ENSG00000163463,KRTCAP2
ENSG00000132698,RAB25
ENSG00000160789,LMNA
ENSG00000125462,C1orf61
ENSG00000116604,MEF2D
ENSG00000132702,HAPLN2
ENSG00000143320,CRABP2
ENSG00000162706,CADM3
ENSG00000158710,TAGLN2
ENSG00000177807,KCNJ10
ENSG00000162734,PEA15
ENSG00000143256,PFDN2
ENSG00000158859,ADAMTS4
ENSG00000185630,PBX1
ENSG00000143196,DPT
ENSG00000152092,ASTN1
ENSG00000198797,BRINP2
ENSG00000135821,GLUL
ENSG00000157064,NMNAT2
ENSG00000162630,B3GALT2
ENSG00000213047,DENND1B
ENSG00000159176,CSRP1
ENSG00000133056,PIK3C2B
ENSG00000163531,NFASC
ENSG00000184144,CNTN2
ENSG00000158715,SLC45A3
ENSG00000162889,MAPKAPK2
ENSG00000008118,CAMK1G
ENSG00000065600,TMEM206
ENSG00000117691,NENF
ENSG00000143499,SMYD2
ENSG00000162817,C1orf115
ENSG00000143753,DEGS1
ENSG00000143815,LBR
ENSG00000196187,TMEM63A
ENSG00000143799,PARP1
ENSG00000143772,ITPKB
ENSG00000198835,GJC2
ENSG00000168159,RNF187
ENSG00000116574,RHOU
ENSG00000135744,AGT
ENSG00000119280,C1orf198
ENSG00000179456,ZBTB18
ENSG00000134308,YWHAQ
ENSG00000197872,FAM49A
ENSG00000223536,AC008164.1
ENSG00000115884,SDC1
ENSG00000143878,RHOB
ENSG00000138029,HADHB
ENSG00000157851,DPYSL5
ENSG00000115194,SLC30A3
ENSG00000115226,FNDC4
ENSG00000013016,EHD3
ENSG00000152689,RASGRP3
ENSG00000057935,MTA3
ENSG00000138078,PREPL
ENSG00000171132,PRKCE
ENSG00000143933,CALM2
ENSG00000170802,FOXN2
ENSG00000115306,SPTBN1
ENSG00000115310,RTN4
ENSG00000115355,CCDC88A
ENSG00000014641,MDH1
ENSG00000169764,UGP2
ENSG00000221823,PPP3R1
ENSG00000163235,TGFA
ENSG00000075340,ADD2
ENSG00000124374,PAIP2B
ENSG00000116096,SPR
ENSG00000144040,SFXN5
ENSG00000114993,RTKN
ENSG00000176204,LRRTM4
ENSG00000118640,VAMP8
ENSG00000172005,MAL
ENSG00000168754,FAM178B
ENSG00000135940,COX5B
ENSG00000196872,KIAA1211L
ENSG00000175874,CREG2
ENSG00000071054,MAP4K4
ENSG00000144152,FBLN7
ENSG00000144119,C1QL2
ENSG00000155368,DBI
ENSG00000136717,BIN1
ENSG00000152082,MZT2B
ENSG00000169554,ZEB2
ENSG00000157827,FMNL2
ENSG00000144283,PKP4
ENSG00000123636,BAZ2B
ENSG00000136535,TBR1
ENSG00000144290,SLC4A10
ENSG00000136531,SCN2A
ENSG00000144285,SCN1A
ENSG00000128683,GAD1
ENSG00000077380,DYNC1I2
ENSG00000091428,RAPGEF4
ENSG00000154518,ATP5MC3
ENSG00000115252,PDE1A
ENSG00000138448,ITGAV
ENSG00000168542,COL3A1
ENSG00000204262,COL5A2
ENSG00000187699,C2orf88
ENSG00000115419,GLS
ENSG00000144339,TMEFF2
ENSG00000196950,SLC39A10
ENSG00000162944,RFTN2
ENSG00000115414,FN1
ENSG00000197756,RPL37A
ENSG00000135926,TMBIM1
ENSG00000135929,CYP27A1
ENSG00000171450,CDK5R2
ENSG00000127824,TUBA4A
ENSG00000135924,DNAJB2
ENSG00000116106,EPHA4
ENSG00000135905,DOCK10
ENSG00000187957,DNER
ENSG00000115468,EFHD1
ENSG00000182600,SNORC
ENSG00000157985,AGAP1
ENSG00000172428,COPS9
ENSG00000130294,KIF1A
ENSG00000168385,SEPT2
ENSG00000176720,BOK
ENSG00000237940,LINC01238
ENSG00000134121,CHL1
ENSG00000150995,ITPR1
ENSG00000196220,SRGAP3
ENSG00000157152,SYN2
ENSG00000157150,TIMP4
ENSG00000163517,HDAC11
ENSG00000131386,GALNT15
ENSG00000182568,SATB1
ENSG00000151090,THRB
ENSG00000168028,RPSA
ENSG00000230084,AC006059.1
ENSG00000010282,HHATL
ENSG00000164050,PLXNB1
ENSG00000067560,RHOA
ENSG00000164061,BSN
ENSG00000164076,CAMKV
ENSG00000012171,SEMA3B
ENSG00000180929,GPR62
ENSG00000090097,PCBP4
ENSG00000162244,RPL29
ENSG00000136068,FLNB
ENSG00000168297,PXK
ENSG00000168309,FAM107A
ENSG00000153266,FEZF2
ENSG00000163618,CADPS
ENSG00000163630,SYNPR
ENSG00000144749,LRIG1
ENSG00000183662,FAM19A1
ENSG00000114541,FRMD4B
ENSG00000080822,CLDND1
ENSG00000080819,CPOX
ENSG00000114391,RPL24
ENSG00000144815,NXPE3
ENSG00000170017,ALCAM
ENSG00000114439,BBX
ENSG00000144834,TAGLN3
ENSG00000114573,ATP6V1A
ENSG00000181722,ZBTB20
ENSG00000163840,DTX3L
ENSG00000160145,KALRN
ENSG00000074416,MGLL
ENSG00000138246,DNAJC13
ENSG00000154917,RAB6B
ENSG00000158258,CLSTN2
ENSG00000239922,AC092958.1
ENSG00000082996,RNF13
ENSG00000070087,PFN2
ENSG00000144893,MED12L
ENSG00000213186,TRIM59
ENSG00000163536,SERPINI1
ENSG00000013297,CLDN11
ENSG00000075651,PLD1
ENSG00000121858,TNFSF10
ENSG00000161203,AP2M1
ENSG00000175182,FAM131A
ENSG00000156976,EIF4A2
ENSG00000181092,ADIPOQ
ENSG00000157005,SST
ENSG00000114279,FGF12
ENSG00000189058,APOD
ENSG00000133256,PDE6B
ENSG00000169020,ATP5ME
ENSG00000168993,CPLX1
ENSG00000243449,C4orf48
ENSG00000159788,RGS12
ENSG00000072832,CRMP1
ENSG00000169851,PCDH7
ENSG00000163682,RPL9
ENSG00000163697,APBB2
ENSG00000154277,UCHL1
ENSG00000064042,LIMCH1
ENSG00000124406,ATP8A1
ENSG00000134851,TMEM165
ENSG00000080493,SLC4A4
ENSG00000169116,PARM1
ENSG00000138757,G3BP2
ENSG00000118816,CCNI
ENSG00000249242,TMEM150C
ENSG00000145284,SCD5
ENSG00000109339,MAPK10
ENSG00000152583,SPARCL1
ENSG00000118785,SPP1
ENSG00000177432,NAP1L5
ENSG00000145335,SNCA
ENSG00000138696,BMPR1B
ENSG00000109475,RPL34
ENSG00000145349,CAMK2D
ENSG00000174607,UGT8
ENSG00000164100,NDST3
ENSG00000164111,ANXA5
ENSG00000109436,TBC1D9
ENSG00000109458,GAB1
ENSG00000183090,FREM3
ENSG00000164161,HHIP
ENSG00000109670,FBXW7
ENSG00000145423,SFRP2
ENSG00000061918,GUCY1B1
ENSG00000120251,GRIA2
ENSG00000164124,TMEM144
ENSG00000171509,RXFP1
ENSG00000196104,SPOCK3
ENSG00000164303,ENPP6
ENSG00000151726,ACSL1
ENSG00000154556,SORBS2
ENSG00000171368,TPPP
ENSG00000259757,AC091891.1
ENSG00000215218,UBE2QL1
ENSG00000145555,MYO10
ENSG00000176788,BASP1
ENSG00000133401,PDZD2
ENSG00000079215,SLC1A3
ENSG00000145592,RPL37
ENSG00000250722,SELENOP
ENSG00000152932,RAB3C
ENSG00000197860,SGTB
ENSG00000112851,ERBIN
ENSG00000145675,PIK3R1
ENSG00000131711,MAP1B
ENSG00000145741,BTF3
ENSG00000164300,SERINC5
ENSG00000038427,VCAN
ENSG00000164176,EDIL3
ENSG00000127184,COX7C
ENSG00000081189,MEF2C
ENSG00000164199,ADGRV1
ENSG00000248483,POU5F2
ENSG00000175426,PCSK1
ENSG00000112893,MAN2A1
ENSG00000152495,CAMK4
ENSG00000134986,NREP
ENSG00000129625,REEP5
ENSG00000092421,SEMA6A
ENSG00000145794,MEGF10
ENSG00000205279,CTXN3
ENSG00000064651,SLC12A2
ENSG00000164398,ACSL6
ENSG00000164402,SEPT8
ENSG00000164405,UQCRQ
ENSG00000213585,VDAC1
ENSG00000152377,SPOCK1
ENSG00000131507,NDFIP1
ENSG00000183775,KCTD16
ENSG00000169247,SH3TC2
ENSG00000113712,CSNK1A1
ENSG00000019582,CD74
ENSG00000164587,RPS14
ENSG00000070614,NDST1
ENSG00000171992,SYNPO
ENSG00000113140,SPARC
ENSG00000055163,CYFIP2
ENSG00000172548,NIPAL4
ENSG00000145860,RNF145
ENSG00000118322,ATP10B
ENSG00000145864,GABRB2
ENSG00000022355,GABRA1
ENSG00000113327,GABRG2
ENSG00000145934,TENM2
ENSG00000113732,ATP6V0E1
ENSG00000170091,NSG2
ENSG00000074317,SNCB
ENSG00000113763,UNC5A
ENSG00000169220,RGS14
ENSG00000113269,RNF130
ENSG00000204628,RACK1
ENSG00000124570,SERPINB6
ENSG00000137267,TUBB2A
ENSG00000124785,NRN1
ENSG00000112137,PHACTR1
ENSG00000152954,NRSN1
ENSG00000187837,HIST1H1C
ENSG00000204655,MOG
ENSG00000204592,HLA-E
ENSG00000196230,TUBB
ENSG00000213760,ATP6V1G2
ENSG00000213719,CLIC1
ENSG00000204389,HSPA1A
ENSG00000204385,SLC44A4
ENSG00000204314,PRRT1
ENSG00000204287,HLA-DRA
ENSG00000198502,HLA-DRB5
ENSG00000196126,HLA-DRB1
ENSG00000204264,PSMB8
ENSG00000240065,PSMB9
ENSG00000168394,TAP1
ENSG00000231389,HLA-DPA1
ENSG00000237441,RGL2
ENSG00000124614,RPS10
ENSG00000124664,SPDEF
ENSG00000198755,RPL10A
ENSG00000137409,MTCH1
ENSG00000146122,DAAM2
ENSG00000124702,KLHDC3
ENSG00000137221,TJAP1
ENSG00000096384,HSP90AB1
ENSG00000178233,TMEM151B
ENSG00000001561,ENPP4
ENSG00000172348,RCAN2
ENSG00000170915,PAQR8
ENSG00000012660,ELOVL5
ENSG00000156508,EEF1A1
ENSG00000112695,COX7A2
ENSG00000065609,SNAP91
ENSG00000186231,KLHL32
ENSG00000272398,CD24
ENSG00000112335,SNX3
ENSG00000146360,GPR6
ENSG00000112290,WASF1
ENSG00000155111,CDK19
ENSG00000187189,TSPYL4
ENSG00000196376,SLC35F1
ENSG00000111885,MAN1A1
ENSG00000152661,GJA1
ENSG00000164434,FABP7
ENSG00000188580,NKAIN2
ENSG00000172673,THEMIS
ENSG00000079819,EPB41L2
ENSG00000112306,RPS12
ENSG00000135525,MAP7
ENSG00000164442,CITED2
ENSG00000164506,STXBP5
ENSG00000120265,PCMT1
ENSG00000146469,VIP
ENSG00000074706,IPCEF1
ENSG00000078269,SYNJ2
ENSG00000146425,DYNLT1
ENSG00000026652,AGPAT4
ENSG00000112531,QKI
ENSG00000176381,PRR18
ENSG00000186340,THBS2
ENSG00000189043,NDUFA4
ENSG00000005108,THSD7A
ENSG00000006468,ETV1
ENSG00000136267,DGKB
ENSG00000173467,AGR3
ENSG00000105855,ITGB8
ENSG00000122566,HNRNPA2B1
ENSG00000086300,SNX10
ENSG00000146592,CREB5
ENSG00000180354,MTURN
ENSG00000240583,AQP1
ENSG00000164600,NEUROD6
ENSG00000154678,PDE1C
ENSG00000227544,AC018647.1
ENSG00000122545,SEPT7
ENSG00000011426,ANLN
ENSG00000086289,EPDR1
ENSG00000078053,AMPH
ENSG00000106624,AEBP1
ENSG00000058404,CAMK2B
ENSG00000196262,PPIA
ENSG00000136274,NACAD
ENSG00000164742,ADCY1
ENSG00000106089,STX1A
ENSG00000165215,CLDN3
ENSG00000106683,LIMK1
ENSG00000127946,HIP1
ENSG00000005486,RHBDD2
ENSG00000106211,HSPB1
ENSG00000127955,GNAI1
ENSG00000153956,CACNA2D1
ENSG00000186472,PCLO
ENSG00000170381,SEMA3E
ENSG00000058091,CDK14
ENSG00000105854,PON2
ENSG00000241468,ATP5MF
ENSG00000121716,PILRB
ENSG00000166925,TSC22D4
ENSG00000106367,AP1S1
ENSG00000128564,VGF
ENSG00000106397,PLOD3
ENSG00000214253,FIS1
ENSG00000233123,LINC01007
ENSG00000008282,SYPL1
ENSG00000091129,NRCAM
ENSG00000128512,DOCK4
ENSG00000105974,CAV1
ENSG00000196937,FAM3C
ENSG00000081803,CADPS2
ENSG00000128609,NDUFA5
ENSG00000128594,LRRC4
ENSG00000128595,CALU
ENSG00000236279,CLEC2L
ENSG00000064393,HIPK2
ENSG00000261115,TMEM178B
ENSG00000106123,EPHB6
ENSG00000174469,CNTNAP2
