gene_id,gene_name
ENSG00000206187,LINC02346
ENSG00000259627,AC079328.2
ENSG00000103599,IQCH
ENSG00000258484,SPESP1
ENSG00000247240,UBL7-AS1
ENSG00000186628,FSD2
ENSG00000153060,TEKT5
ENSG00000283213,AC130466.1
ENSG00000261329,AC016597.1
ENSG00000260740,AC026471.3
ENSG00000261512,AC092368.3
ENSG00000140795,MYLK3
ENSG00000261231,LINC02133
ENSG00000205358,MT1H
ENSG00000276663,AC009090.3
ENSG00000284512,AC092718.8
ENSG00000260420,LINC02182
ENSG00000196388,INCA1
ENSG00000161929,SCIMP
ENSG00000109047,RCVRN
ENSG00000231595,AC005224.1
ENSG00000108448,TRIM16L
ENSG00000265287,AC005726.5
ENSG00000266469,AC005288.1
ENSG00000094796,KRT31
ENSG00000273355,AP000894.4
ENSG00000266441,AP005205.2
ENSG00000274776,AC090241.3
ENSG00000150637,CD226
ENSG00000275457,AL117332.1
ENSG00000173335,CST9
ENSG00000182584,ACTL10
ENSG00000231119,AL031666.1
ENSG00000042062,RIPOR3
ENSG00000203900,AL121827.1
ENSG00000101213,PTK6
ENSG00000125910,S1PR4
ENSG00000077009,NMRK2
ENSG00000130173,ANGPTL8
ENSG00000186529,CYP4F3
ENSG00000160321,ZNF208
ENSG00000142233,NTN5
ENSG00000100399,CHADL
ENSG00000138964,PARVG
ENSG00000277232,GTSE1-DT
ENSG00000224905,AP001347.1
ENSG00000170262,MRAP
ENSG00000122180,MYOG
ENSG00000259439,LINC01833
ENSG00000211592,IGKC
ENSG00000075884,ARHGAP15
ENSG00000198643,FAM3D
ENSG00000270195,AC016773.1
ENSG00000285454,AC111006.1
ENSG00000163631,ALB
ENSG00000231533,AL078601.2
ENSG00000285106,AC016831.7
ENSG00000178826,TMEM139
ENSG00000234449,FAM239A
ENSG00000253967,AC022730.4
ENSG00000257181,AC025423.4
ENSG00000120669,SOHLH2
ENSG00000186615,KTN1-AS1
ENSG00000211895,IGHA1
ENSG00000211896,IGHG1
ENSG00000166828,SCNN1G
ENSG00000175106,TVP23C
ENSG00000211677,IGLC2
ENSG00000224050,AL008723.1
ENSG00000159197,KCNE2
ENSG00000163467,TSACC
ENSG00000164161,HHIP
ENSG00000171617,ENC1
ENSG00000164919,COX6C
ENSG00000244734,HBB
ENSG00000134339,SAA2
ENSG00000173432,SAA1
ENSG00000110484,SCGB2A2
ENSG00000111341,MGP
ENSG00000165566,AMER2
ENSG00000126803,HSPA2
ENSG00000211897,IGHG3
ENSG00000186417,GLDN
ENSG00000188536,HBA2
ENSG00000131095,GFAP
ENSG00000183036,PCP4
ENSG00000198840,MT-ND3
ENSG00000223989,AL357140.1
ENSG00000162545,CAMK2N1
ENSG00000176092,CRYBG2
ENSG00000117400,MPL
ENSG00000231252,AC099792.1
ENSG00000122481,RWDD3
ENSG00000260246,AC000032.1
ENSG00000273010,AL360270.3
ENSG00000273483,AL354760.1
ENSG00000272715,AL157904.1
ENSG00000236140,AC245014.1
ENSG00000163191,S100A11
ENSG00000237975,FLG-AS1
ENSG00000185499,MUC1
ENSG00000143627,PKLR
ENSG00000132702,HAPLN2
ENSG00000163564,PYHIN1
ENSG00000272205,AL451050.2
ENSG00000227579,AL122019.1
ENSG00000117266,CDK18
ENSG00000143494,VASH2
ENSG00000215808,LINC01139
ENSG00000226919,AL365184.1
ENSG00000115756,HPCAL1
ENSG00000224177,LINC00570
ENSG00000173567,ADGRF3
ENSG00000138083,SIX3
ENSG00000237883,DGUOK-AS1
ENSG00000115363,EVA1A
ENSG00000034510,TMSB10
ENSG00000259863,SH3RF3-AS1
ENSG00000125618,PAX8
ENSG00000258910,LINC01956
ENSG00000074047,GLI2
ENSG00000226939,AC062021.1
ENSG00000115165,CYTIP
ENSG00000225205,AC078883.1
ENSG00000115361,ACADL
ENSG00000261428,AC097461.1
ENSG00000146205,ANO7
ENSG00000231177,LINC00852
ENSG00000168314,MOBP
ENSG00000187094,CCK
ENSG00000160791,CCR5
ENSG00000164045,CDC25A
ENSG00000183763,TRAIP
ENSG00000153266,FEZF2
ENSG00000270562,AC097634.1
ENSG00000138472,GUCA1C
ENSG00000181847,TIGIT
ENSG00000114656,KIAA1257
ENSG00000153002,CPB1
ENSG00000197415,VEPH1
ENSG00000268220,AC008040.5
ENSG00000272970,AC107294.2
ENSG00000189058,APOD
ENSG00000163958,ZDHHC19
ENSG00000248360,LINC00504
ENSG00000249348,UGDH-AS1
ENSG00000145287,PLAC8
ENSG00000029559,IBSP
ENSG00000172399,MYOZ2
ENSG00000164124,TMEM144
ENSG00000271538,LINC02427
ENSG00000272144,AC025171.4
ENSG00000145649,GZMA
ENSG00000272308,AC104113.1
ENSG00000131711,MAP1B
ENSG00000164251,F2RL1
ENSG00000132837,DMGDH
ENSG00000223548,AC034228.1
ENSG00000250244,AC010307.4
ENSG00000131503,ANKHD1
ENSG00000113578,FGF1
ENSG00000260581,AC011374.1
ENSG00000113140,SPARC
ENSG00000137267,TUBB2A
ENSG00000280989,LINC00581
ENSG00000260455,NBAT1
ENSG00000182952,HMGN4
ENSG00000204655,MOG
ENSG00000197251,LINC00336
ENSG00000170734,POLH
ENSG00000214338,SOGA3
ENSG00000112531,QKI
ENSG00000176381,PRR18
ENSG00000273100,AL596442.2
ENSG00000273151,AC073957.3
ENSG00000155026,RSPH10B
ENSG00000106128,GHRHR
ENSG00000236494,AC008080.4
ENSG00000011426,ANLN
ENSG00000164692,COL1A2
ENSG00000005981,ASB4
ENSG00000160862,AZGP1
ENSG00000272854,AC004839.1
ENSG00000227199,ST7-AS1
ENSG00000105929,ATP6V0A4
ENSG00000205542,TMSB4X
ENSG00000226434,AC135371.1
ENSG00000187682,ERAS
ENSG00000198205,ZXDA
ENSG00000271826,PLS3-AS1
ENSG00000005893,LAMP2
ENSG00000272267,AC021242.3
ENSG00000251034,AC037459.2
ENSG00000284948,AC107959.4
ENSG00000104722,NEFM
ENSG00000277586,NEFL
ENSG00000272155,AC055822.1
ENSG00000178460,MCMDC2
ENSG00000253596,AC103952.1
ENSG00000104435,STMN2
ENSG00000230074,AL162231.2
ENSG00000137078,SIT1
ENSG00000165304,MELK
ENSG00000226007,BX005266.2
ENSG00000204706,MAMDC2-AS1
ENSG00000165072,MAMDC2
ENSG00000188959,C9orf152
ENSG00000148180,GSN
ENSG00000175164,ABO
ENSG00000130558,OLFM1
ENSG00000107317,PTGDS
ENSG00000107331,ABCA2
ENSG00000251381,LINC00958
ENSG00000254453,NAV2-AS2
ENSG00000167996,FTH1
ENSG00000124935,SCGB1D2
ENSG00000176485,PLA2G16
ENSG00000251562,MALAT1
ENSG00000186280,KDM4D
ENSG00000187151,ANGPTL5
ENSG00000166323,C11orf65
ENSG00000109846,CRYAB
ENSG00000166736,HTR3A
ENSG00000160593,JAML
ENSG00000154146,NRGN
ENSG00000134955,SLC37A2
ENSG00000120471,TP53AIP1
ENSG00000065809,FAM107B
ENSG00000150867,PIP4K2A
ENSG00000165309,ARMC3
ENSG00000277288,C10orf142
ENSG00000237949,LINC00844
ENSG00000099194,SCD
ENSG00000107902,LHPP
ENSG00000171840,NINJ2
ENSG00000139053,PDE6H
ENSG00000110975,SYT10
ENSG00000257653,AC117498.1
ENSG00000257660,AC117498.2
ENSG00000123416,TUBA1B
ENSG00000167767,KRT80
ENSG00000170421,KRT8
ENSG00000111057,KRT18
ENSG00000250451,HOXC-AS1
ENSG00000250432,AC023794.4
ENSG00000269903,AC025165.4
ENSG00000067715,SYT1
ENSG00000257167,TMPO-AS1
ENSG00000230156,LINC00443
ENSG00000129538,RNASE1
ENSG00000211829,TRDC
ENSG00000100453,GZMB
ENSG00000165949,IFI27
ENSG00000269930,AC091057.3
ENSG00000137812,KNL1
ENSG00000104147,OIP5
ENSG00000166710,B2M
ENSG00000074803,SLC12A1
ENSG00000274383,AC103691.1
ENSG00000080644,CHRNA3
ENSG00000176046,NUPR1
ENSG00000275807,AC145285.6
ENSG00000260953,AC009093.4
ENSG00000198064,NPIPB13
ENSG00000260281,ITFG1-AS1
ENSG00000260086,AC007611.1
ENSG00000276166,AC092118.2
ENSG00000166509,CLEC3A
ENSG00000185669,SNAI3
ENSG00000182327,GLTPD2
ENSG00000109099,PMP22
ENSG00000214946,TBC1D26
ENSG00000176208,ATAD5
ENSG00000275185,AC130324.3
ENSG00000126860,EVI2A
ENSG00000266947,AC022916.1
ENSG00000171345,KRT19
ENSG00000261886,AC005670.1
ENSG00000108821,COL1A1
ENSG00000141194,OR4D1
ENSG00000265218,AC103810.2
ENSG00000267801,AC087289.5
ENSG00000275479,AC087741.2
ENSG00000231824,AKAIN1
ENSG00000265962,GACAT2
ENSG00000150656,CNDP1
ENSG00000265778,AC018413.1
ENSG00000215595,C20orf202
ENSG00000101265,RASSF2
ENSG00000279082,LINC01727
ENSG00000235214,FAM83C-AS1
ENSG00000244274,DBNDD2
ENSG00000124116,WFDC3
ENSG00000271784,AL031055.1
ENSG00000064787,BCAS1
ENSG00000268400,AC008763.2
ENSG00000188000,OR7D2
ENSG00000127533,F2RL3
ENSG00000197134,ZNF257
ENSG00000268362,AC092279.1
ENSG00000012124,CD22
ENSG00000170608,FOXA3
ENSG00000105523,FAM83E
ENSG00000087086,FTL
ENSG00000142538,PTH2
ENSG00000268518,AC020909.2
ENSG00000104972,LILRB1
ENSG00000268678,AC005261.2
ENSG00000093009,CDC45
ENSG00000206028,Z99774.1
ENSG00000273387,AC005005.3
ENSG00000128245,YWHAH
ENSG00000100147,CCDC134
ENSG00000273145,BX537318.1
ENSG00000273590,SMIM11B
ENSG00000184221,OLIG1
ENSG00000159228,CBR1
ENSG00000272991,AF129408.1
ENSG00000160180,TFF3
ENSG00000160182,TFF1
ENSG00000160307,S100B
ENSG00000198763,MT-ND2
ENSG00000187608,ISG15
ENSG00000179403,VWA1
ENSG00000142676,RPL11
ENSG00000117632,STMN1
ENSG00000184007,PTP4A2
ENSG00000179178,TMEM125
ENSG00000066322,ELOVL1
ENSG00000142937,RPS8
ENSG00000186160,CYP4Z1
ENSG00000092621,PHGDH
ENSG00000143418,CERS2
ENSG00000197747,S100A10
ENSG00000169242,EFNA1
ENSG00000160781,PAQR6
ENSG00000135821,GLUL
ENSG00000159176,CSRP1
ENSG00000184144,CNTN2
ENSG00000123689,G0S2
ENSG00000065600,TMEM206
ENSG00000117691,NENF
ENSG00000196187,TMEM63A
ENSG00000163041,H3F3A
ENSG00000198835,GJC2
ENSG00000135744,AGT
ENSG00000163032,VSNL1
ENSG00000157851,DPYSL5
ENSG00000152689,RASGRP3
ENSG00000172005,MAL
ENSG00000144119,C1QL2
ENSG00000136717,BIN1
ENSG00000157827,FMNL2
ENSG00000136541,ERMN
ENSG00000128656,CHN1
ENSG00000128645,HOXD1
ENSG00000168542,COL3A1
ENSG00000162944,RFTN2
ENSG00000115414,FN1
ENSG00000197756,RPL37A
ENSG00000115461,IGFBP5
ENSG00000187514,PTMA
ENSG00000115468,EFHD1
ENSG00000182600,SNORC
ENSG00000115648,MLPH
ENSG00000176720,BOK
ENSG00000187288,CIDEC
ENSG00000012223,LTF
ENSG00000012171,SEMA3B
ENSG00000090097,PCBP4
ENSG00000162244,RPL29
ENSG00000168297,PXK
ENSG00000269028,MTRNR2L12
ENSG00000080822,CLDND1
ENSG00000172020,GAP43
ENSG00000121552,CSTA
ENSG00000091513,TF
ENSG00000013297,CLDN11
ENSG00000188001,TPRG1
ENSG00000163132,MSX1
ENSG00000154277,UCHL1
ENSG00000134851,TMEM165
ENSG00000171476,HOPX
ENSG00000138760,SCARB2
ENSG00000118785,SPP1
ENSG00000196616,ADH1B
ENSG00000245293,AC096564.1
ENSG00000171509,RXFP1
ENSG00000079215,SLC1A3
ENSG00000164326,CARTPT
ENSG00000064651,SLC12A2
ENSG00000164402,SEPT8
ENSG00000145824,CXCL14
ENSG00000120729,MYOT
ENSG00000019582,CD74
ENSG00000164587,RPS14
ENSG00000074317,SNCB
ENSG00000206503,HLA-A
ENSG00000234745,HLA-B
ENSG00000156508,EEF1A1
ENSG00000118432,CNR1
ENSG00000152661,GJA1
ENSG00000112306,RPS12
ENSG00000189043,NDUFA4
ENSG00000106541,AGR2
ENSG00000173467,AGR3
ENSG00000196262,PPIA
ENSG00000170027,YWHAG
ENSG00000166925,TSC22D4
ENSG00000146828,SLC12A9
ENSG00000189056,RELN
ENSG00000170775,GPR37
ENSG00000159763,PIP
ENSG00000102109,PCSK1N
ENSG00000123560,PLP1
ENSG00000188153,COL4A5
ENSG00000147403,RPL10
ENSG00000120885,CLU
ENSG00000168522,FNTA
ENSG00000147488,ST18
ENSG00000170323,FABP4
ENSG00000104327,CALB1
ENSG00000164924,YWHAZ
ENSG00000136960,ENPP2
ENSG00000104419,NDRG1
ENSG00000137154,RPS6
ENSG00000155886,SLC24A2
ENSG00000165023,DIRAS2
ENSG00000070214,SLC44A1
ENSG00000167123,CERCAM
ENSG00000117983,MUC5B
ENSG00000117984,CTSD
ENSG00000129757,CDKN1C
ENSG00000183801,OLFML1
ENSG00000175356,SCUBE2
ENSG00000255823,MTRNR2L8
ENSG00000110700,RPS13
ENSG00000006611,USH1C
ENSG00000198168,SVIP
ENSG00000110436,SLC1A2
ENSG00000086205,FOLH1
ENSG00000124920,MYRF
ENSG00000124939,SCGB2A1
ENSG00000133318,RTN3
ENSG00000245532,NEAT1
ENSG00000172508,CARNS1
ENSG00000110092,CCND1
ENSG00000165478,HEPACAM
ENSG00000067057,PFKP
ENSG00000178372,CALML5
ENSG00000095739,BAMBI
ENSG00000138326,RPS24
ENSG00000165424,ZCCHC24
ENSG00000173267,SNCG
ENSG00000148671,ADIRF
ENSG00000173915,ATP5MD
ENSG00000066468,FGFR2
ENSG00000010278,CD9
ENSG00000246705,H2AFJ
ENSG00000065361,ERBB3
ENSG00000139438,FAM222A
ENSG00000157782,CABP1
ENSG00000133083,DCLK1
ENSG00000133112,TPT1
ENSG00000136099,PCDH8
ENSG00000054690,PLEKHH1
ENSG00000198668,CALM1
ENSG00000175785,PRIMA1
ENSG00000036530,CYP46A1
ENSG00000080824,HSP90AA1
ENSG00000211890,IGHA2
ENSG00000211892,IGHG4
ENSG00000104067,TJP1
ENSG00000138593,SECISBP2L
ENSG00000137818,RPLP1
ENSG00000067225,PKM
ENSG00000166819,PLIN1
ENSG00000005513,SOX8
ENSG00000189067,LITAF
ENSG00000087250,MT3
ENSG00000125148,MT2A
ENSG00000169715,MT1E
ENSG00000125144,MT1G
ENSG00000102934,PLLP
ENSG00000103034,NDRG4
ENSG00000103089,FA2H
ENSG00000256618,MTRNR2L1
ENSG00000109113,RAB34
ENSG00000126861,OMG
ENSG00000108298,RPL19
ENSG00000128422,KRT17
ENSG00000173786,CNP
ENSG00000108387,SEPT4
ENSG00000141338,ABCA8
ENSG00000141540,TTYH2
ENSG00000181409,AATK
ENSG00000171885,AQP4
ENSG00000141424,SLC39A6
ENSG00000197971,MBP
ENSG00000132639,SNAP25
ENSG00000125814,NAPB
ENSG00000078804,TP53INP2
ENSG00000101443,WFDC2
ENSG00000101210,EEF1A2
ENSG00000125534,PPDPF
ENSG00000197766,CFD
ENSG00000115268,RPS15
ENSG00000167676,PLIN4
ENSG00000198597,ZNF536
ENSG00000089356,FXYD3
ENSG00000105695,MAG
ENSG00000105290,APLP1
ENSG00000167641,PPP1R14A
ENSG00000105193,RPS16
ENSG00000130203,APOE
ENSG00000160014,CALM3
ENSG00000142541,RPL13A
ENSG00000167755,KLK6
ENSG00000100219,XBP1
ENSG00000128283,CDC42EP1
ENSG00000100097,LGALS1
ENSG00000154642,C21orf91
ENSG00000159082,SYNJ1
ENSG00000228253,MT-ATP8
ENSG00000198899,MT-ATP6
ENSG00000198886,MT-ND4
ENSG00000198786,MT-ND5
ENSG00000175130,MARCKSL1
ENSG00000177954,RPS27
ENSG00000143153,ATP1B1
ENSG00000116574,RHOU
ENSG00000071054,MAP4K4
ENSG00000186522,SEPT10
ENSG00000144283,PKP4
ENSG00000115935,WIPF1
ENSG00000224189,HAGLR
ENSG00000135919,SERPINE2
ENSG00000135916,ITM2C
ENSG00000239922,AC092958.1
ENSG00000181092,ADIPOQ
ENSG00000174607,UGT8
ENSG00000109458,GAB1
ENSG00000171368,TPPP
ENSG00000250722,SELENOP
ENSG00000164176,EDIL3
ENSG00000113269,RNF130
ENSG00000161896,IP6K3
ENSG00000146592,CREB5
ENSG00000135218,CD36
ENSG00000064393,HIPK2
ENSG00000130962,PRRG1
ENSG00000165175,MID1IP1
ENSG00000169562,GJB1
ENSG00000175445,LPL
ENSG00000147604,RPL7
ENSG00000187764,SEMA4D
ENSG00000198121,LPAR1
ENSG00000207955,AL359091.1
ENSG00000126878,AIF1L
ENSG00000021300,PLEKHB1
ENSG00000019144,PHLDB1
ENSG00000224795,NTM-AS1
ENSG00000166086,JAM3
ENSG00000026025,VIM
ENSG00000107798,LIPA
ENSG00000138207,RBP4
ENSG00000197430,OPALIN
ENSG00000084453,SLCO1A2
ENSG00000211584,SLC48A1
ENSG00000167552,TUBA1A
ENSG00000139737,SLAIN1
ENSG00000166091,CMTM5
ENSG00000167191,GPRC5B
ENSG00000159713,TPPP3
ENSG00000006042,TMEM98
ENSG00000187775,DNAH17
ENSG00000141458,NPC1
ENSG00000101439,CST3
ENSG00000149633,KIAA1755
ENSG00000124126,PREX1
ENSG00000180739,S1PR5
ENSG00000079805,DNM2
ENSG00000068903,SIRT2
ENSG00000100146,SOX10
ENSG00000100242,SUN2
ENSG00000198888,MT-ND1
ENSG00000198804,MT-CO1
ENSG00000198712,MT-CO2
ENSG00000198938,MT-CO3
ENSG00000212907,MT-ND4L
ENSG00000198727,MT-CYB
ENSG00000124374,PAIP2B
ENSG00000151552,QDPR
ENSG00000152377,SPOCK1
ENSG00000180354,MTURN
ENSG00000122545,SEPT7
ENSG00000121653,MAPK8IP1
ENSG00000148826,NKX6-2
ENSG00000133110,POSTN
ENSG00000140988,RPS2
ENSG00000054803,CBLN4
